Р348			1	1
Р10			1	226
Р107			1	37
Р108			1	75
Р109			1	21
Р11			1	130
Р111			1	38
Р112			1	27
Р113			1	30
Р114			1	25
Р115			1	14
Р119			1	29
Р12			1	107
Р120			1	9
Р125			3	1119
Р13			1	93
Р130			1	302
Р1367			1	3
Р1378			1	8
Р1431			1	14
Р1432			1	8
Р1434			1	31
Р1436			1	19
Р1437			1	4
Р1438			1	3
Р1439			1	13
Р1440			1	22
Р1442			1	17
Р1443			1	15
Р1446			1	17
Р1448			1	30
Р1487			1	3
Р152			1	68
Р153			1	18
Р155			1	18
Р156			1	6
Р157			1	11
Р1684			1	24
Р1693			1	30
Р1714			1	26
Р177			2	374
Р184			1	258
Р185			1	29
Р1878			1	18
Р190			1	350
Р1905			1	25
Р2032			1	8
Р2034			1	22
Р2063			1	59
Р212			1	26
Р217			1	18
Р218			1	37
Р221			1	19
Р222			1	67
Р231			1	25
Р2583			1	4
Р259			1	31
Р26			1	92
Р269			1	31
Р27			1	18
Р270			1	30
Р271			1	28
Р272			1	37
Р273			1	24
Р274			1	20
Р275			1	25
Р277			1	27
Р279			1	25
Р280			1	28
Р281			1	24
Р282			1	25
Р283			1	68
Р287			1	21
Р288			1	29
Р31			1	18
Р315			1	3
Р340			1	1
Р341			1	7
Р346			1	20
Р347			1	3
Р352			1	27
Р353			1	23
Р358			1	26
Р360			1	17
Р369			1	26
Р370			1	17
Р372			1	18
Р373			1	19
948			1	1
239			4	1584
244			3	1679
767			1	211
101			1	518
247			1	1095
П1			12	1796
342			2	6970
П20			13	211
П15			21	398
П22			12	377
П18			14	125
18			6	1027
19			4	1236
95			3	2697
17			2	399
109			1	707
577			1	69
1606	Колекція церковних метричних книг Підкарпатської Русі (Закарпаття)	1715-1960	18	7463
П13			26	10678
Р1606			22	1951
Р2558			3	7455
43			5	61
93			2	52
151			13	16309
245			1	107
935			1	3
937			1	1
938			1	1
939			1	2
941			1	2
942			1	1
943			1	5
944			1	1
945			1	3
946			1	2
947			1	2
949			1	3
950			1	1
951			1	1
952			1	1
953			1	2
954			1	1
955			1	1
956			1	1
957			1	2
958			1	1
960			1	1
961			1	1
962			1	5
963			1	1
964			1	1
965			1	1
966			1	1
967			1	1
968			1	1
969			1	1
970			1	1
971			1	2
972			1	1
973			1	1
974			1	1
975			1	2
976			1	1
977			1	4
1026			1	25
100			2	1386
163			3	1617
1588			4	5414
199			1	426
283			1	20
1552			6	4924
339			3	1178
П26			25	1206
П28			23	564
П32			19	395
П454			20	451
П60			12	175
Р220			1	34
Р80			1	21
П9			20	457
211			1	301
Р841			1	21
Р328			1	25
210			1	6
Р345			1	61
3			4	300
Р1333			1	4
Р210			1	2
Р211			1	398
Р377			1	454
Р380			1	13
Р382			1	25
Р4			1	23
Р404			1	18
Р405			1	22
Р406			1	21
Р407			1	17
Р408			1	16
Р409			1	21
Р410			1	23
Р411			1	413
Р412			1	27
Р413			1	26
Р414			1	25
Р415			1	22
Р416			1	20
Р417			1	18
Р418			1	15
Р419			1	28
Р420			1	9
Р421			1	19
Р422			1	14
Р423			1	15
Р424			1	16
Р425			1	31
Р426			1	22
Р427			1	13
Р428			1	22
Р429			1	23
Р430			1	26
Р431			1	23
Р432			1	21
Р433			1	15
Р434			1	26
Р435			1	17
Р436			1	4
Р437			1	21
Р438			1	14
Р439			1	17
Р440			1	9
Р441			1	19
Р442			1	18
Р443			1	13
Р444			1	16
Р445			1	19
Р446			1	13
Р447			1	20
Р448			1	9
Р449			1	23
Р450			1	18
Р451			1	32
Р452			1	24
Р453			1	25
Р454			1	17
Р455			1	18
Р457			1	23
Р458			1	17
Р459			1	15
Р460			1	19
Р461			1	16
Р462			1	17
Р463			1	18
Р464			1	20
Р465			1	17
Р467			1	24
Р468			1	19
Р469			1	18
Р470			1	17
Р472			1	16
Р473			1	15
Р474			1	20
Р475			1	20
Р476			1	26
Р478			1	27
Р479			1	27
Р480			1	40
Р481			1	20
Р482			1	35
Р483			1	36
Р485			1	21
Р486			1	18
Р487			1	83
Р5			1	23
Р516			1	25
Р517			1	22
Р518			1	22
Р519			1	28
Р520			1	29
Р521			1	28
Р522			1	21
Р523			1	27
Р526			1	18
Р528			1	10
Р62			1	167
Р64			1	416
Р65			1	86
Р66			1	18
Р67			1	21
Р68			1	29
Р69			1	22
Р712			1	22
Р73			1	18
Р840			1	49
Р87			1	24
Р1607			1	1
Р1372			1	1
Р151			3	42
1371			1	1
Р606			1	1
Р1696			1	1
