full_code,title
ДАВоО-195-1-3,"Метрична книга. Церква Різдва Пресвятої Богородиці, с. Сошичне Сошичненської вол. Ковельського пов."
ДАВоО-195-1-23,"Метрична книга. Церква Різдва Пресвятої Богородиці, с. Сошичне Сошичненської вол. Ковельського пов."
ДАВоО-195-1-78,"Метрична книга. Церква Святого Архістратига Михаїла, с. Хотешів Хотешівської вол. Ковельського пов."
ДАВоО-195-1-15,"Метрична книга. Церква Хресто-Воздвиженська, с. Щедрогоще Хотешівської вол. Ковельського пов."
ДАВоО-22-1-143,"Метрична книга. Церква Святого пророка Іллі, с. Гірки Одрижинської вол. Кобринського пов."
ДАВоО-297-1-7,"Метрична книга. Володимир-Волинський римсько-католицький парафіяльний костьол, м. Володимир-Волинськ"
ДАВоО-35-7-1,"Метрична книга. Володимир-Волинський римсько-католицький парафіяльний костьол, м. Володимир-Волинськ"
ДАВоО-297-1-8,"Метрична книга. Володимир-Волинський римсько-католицький парафіяльний костьол, м. Володимир-Волинськ"
ДАВоО-297-1-9,"Метрична книга. Володимир-Волинський римсько-католицький парафіяльний костьол, м. Володимир-Волинськ"
ДАВоО-297-1-10,"Метрична книга. Володимир-Волинський римсько-католицький парафіяльний костьол, м. Володимир-Волинськ"
ДАВоО-297-1-44,"Метрична книга. Дружкопільська римсько-католицька каплиця, м-ко Дружкопіль Бранівської вол. Володимир-Волинського пов."
ДАВоО-297-1-43,"Метрична книга. Дружкопільська римсько-католицька каплиця, м-ко Дружкопіль Бранівської вол. Володимир-Волинського пов."
ДАВоО-297-1-45,"Метрична книга. Дружкопільська римсько-католицька каплиця, м-ко Дружкопіль Бранівської вол. Володимир-Волинського пов."
ДАВоО-297-1-49,"Метрична книга. Заболотцівський римсько-католицький парафіяльний костьол, с. Заболотці Грибовицької вол. Володимир-Волинського пов."
ДАВоО-297-1-50,"Метрична книга. Заболотцівський римсько-католицький парафіяльний костьол, с. Заболотці Грибовицької вол. Володимир-Волинського пов."
ДАВоО-297-1-51,"Метрична книга. Заболотцівський римсько-католицький парафіяльний костьол, с. Заболотці Грибовицької вол. Володимир-Волинського пов."
ДАВоО-297-1-46,"Метрична книга. Затурцівський римсько-католицький парафіяльний костьол, с. Затурці Кисилинської вол. Володимир-Волинського пов."
ДАВоО-297-1-47,"Метрична книга. Затурцівський римсько-католицький парафіяльний костьол, с. Затурці Кисилинської вол. Володимир-Волинського пов."
ДАВоО-297-1-69,"Метрична книга. Кармелітський римсько-католицький парафіяльний костьол, м-ко Кисилин Кисилинської вол. Володимир-Волинського пов."
ДАВоО-297-1-70,"Метрична книга. Кармелітський римсько-католицький парафіяльний костьол, м-ко Кисилин Кисилинської вол. Володимир-Волинського пов."
ДАВоО-297-1-71,"Метрична книга. Конюхівський римсько-католицький парафіяльний костьол, с. Конюхи Свинюхівської вол. Володимир-Волинського пов."
ДАВоО-195-1-10,"Метрична книга. Коритницький римсько-католицький парафіяльний костьол, м-ко Коритниця Коритницької вол. Володимир-Волинського пов."
