kind,level,ref,detail
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007817385,"parsed ""ДАЗпО-(5593-2-654; 5593-2-655; 5593-2-656; 5593-2-657+++5593-2-654+++5593-2-654_1895-1896 
5593-2-655_1897-1898 
5593-2-656_1899-1900 
5593-2-657_1901-1903)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007818331,"parsed ""ДАЗпО-(Volume 5593-2/783; Volume 5593-2/785+++Volume 5593-2/783+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007818341,"parsed ""ДАЗпО-(Volume 5593-2/713 (cont+++Volume 5593-2/713 (cont+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007817381,"parsed ""ДАЗпО-(5593-2-634; 5593-2-635; 5593-2-636; 5593-2-637; 5593-2-638; 5593-2-639+++5593-2-634+++5593-2-634_1887-1889 
5593-2-635_1889 
5593-2-636_1892 
5593-2-637_1895-1896 
5593-2-638_1897-1899 
5593-2-639_1901-1902)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007820118,"parsed ""ДАЗпО-(5593-3-653; 5593-3-654; 5593-3-655; 5593-3-656+++5593-3-653+++5593-3-653_1911 
5593-3-654_1912 
5593-3-655_1913 
5593-3-656_1914)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007820186,"parsed ""ДАЗпО-(5593-2-893; 5593-2-894; 5593-2-895; 5593-2-896; 5593-2-897; 5593-2-898; 5593-2-899; 5593-2-900+++5593-2-893+++5593-2-893_1888 
5593-2-894_1889 
5593-2-895_1890 
5593-2-896_1891 
5593-2-897_1892 
5593-2-898_1893 
5593-2-899_1894 
5593-2-900_1895)"" does not single out one of 8 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007820187,"parsed ""ДАЗпО-(5593-2-900; 5593-2-901; 5593-2-902; 5593-2-903; 5593-2-904; 5593-2-905; 5593-2-906; 5593-2-907+++5593-2-900+++5593-2-900_1895 
5593-2-901_1896 
5593-2-902_1897 
5593-2-903_1898 
5593-2-904_1899 
5593-2-905_1900 
5593-2-906_1901 
5593-2-907_1903)"" does not single out one of 8 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007820221,"parsed ""ДАЗпО-(5593-2-917; 5593-2-918; 5593-2-919; 5593-2-920; 5593-2-921; 5593-2-922+++5593-2-917+++5593-2-917_1896 
5593-2-918_1897 
5593-2-919_1898 
5593-2-920_1900 
5593-2-921_1902 
5593-2-922_1904)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007818347,"parsed ""ДАЗпО-(Volume 5593-2/740 (cont+++Volume 5593-2/740 (cont+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007821194,"parsed ""ДАЗпО-(Volume 5593-2/722+++Volume 5593-2/722+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007823899,"parsed ""ДАЗпО-(5593-3-373; 5593-3-374; 5593-3-376; 5593-3-377; 5593-3-378+++5593-3-373+++5593-3-373_1902-1908 
5593-3-374_1909-1914 
5593-3-376_1885,1908 
5593-3-377_1907 
5593-3-378_1909-1910)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004002476,"parsed ""ДАЗпО-(Volume 5593-2/117-118+++Volume 5593-2/117-118+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812138_001_M924-29S,"parsed ""ДАЗпО-(Volume 5593-2/69-70+++Volume 5593-2/69-70+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812138_006_M924-29W,"parsed ""ДАЗпО-(Volume 5593-2/69-70+++Volume 5593-2/69-70+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812139_002_M92H-362,"parsed ""ДАЗпО-(Volume 5593-2/76-80+++Volume 5593-2/76-80+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812139_005_M92H-36G,"parsed ""ДАЗпО-(Volume 5593-2/76-80+++Volume 5593-2/76-80+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812139_004_M92H-36K,"parsed ""ДАЗпО-(Volume 5593-2/76-80+++Volume 5593-2/76-80+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812139_003_M92H-36L,"parsed ""ДАЗпО-(Volume 5593-2/76-80+++Volume 5593-2/76-80+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812139_001_M92H-36V,"parsed ""ДАЗпО-(Volume 5593-2/76-80+++Volume 5593-2/76-80+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811801_003_M92K-4N2,"parsed ""ДАЗпО-(Volume 5593-2/20-24+++Volume 5593-2/20-24+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811801_002_M92K-4NG,"parsed ""ДАЗпО-(Volume 5593-2/20-24+++Volume 5593-2/20-24+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811801_005_M92K-4NL,"parsed ""ДАЗпО-(Volume 5593-2/20-24+++Volume 5593-2/20-24+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814708_002_M92V-9T4,"parsed ""ДАЗпО-(Volume 5593-1/251-252+++Volume 5593-1/251-252+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814708_001_M92V-9TH,"parsed ""ДАЗпО-(Volume 5593-1/251-252+++Volume 5593-1/251-252+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811801_006_M92V-LTK,"parsed ""ДАЗпО-(Volume 5593-2/20-24+++Volume 5593-2/20-24+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811801_001_M92V-LTV,"parsed ""ДАЗпО-(Volume 5593-2/20-24+++Volume 5593-2/20-24+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811760_008_M92W-1M3,"parsed ""ДАЗпО-(Volume 5593-1/143-149+++Volume 5593-1/143-149+++)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811760_003_M92W-1M7,"parsed ""ДАЗпО-(Volume 5593-1/143-149+++Volume 5593-1/143-149+++)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811760_006_M92W-1M9,"parsed ""ДАЗпО-(Volume 5593-1/143-149+++Volume 5593-1/143-149+++)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811470_003_M92W-BJH,"parsed ""ДАЗпО-(Volume 5593-2/71+++Volume 5593-2/71+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811470_002_M92W-BJW,"parsed ""ДАЗпО-(Volume 5593-2/71+++Volume 5593-2/71+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811470_004_M92W-BJZ,"parsed ""ДАЗпО-(Volume 5593-2/71+++Volume 5593-2/71+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811194_007_M92W-TK3,"parsed ""ДАЗпО-(Volume 5593-1/16-23+++Volume 5593-1/16-23+++)"" does not single out one of 8 candidate files"
