full_code,title
ДАХО-40-110-422,"Метрична книга. Церква Успенська, слоб. Олексіївка Старобільського пов."
ДАХО-40-110-423,"Метрична книга. Церква Успенська, слоб. Олексіївка Старобільського пов."
ДАХО-40-105-1228,"Метрична книга. Церква Іоанно-Воїнська, с. Андріївка Сумського пов."
ДАХО-40-105-1251,"Метрична книга. Церква Іоанно-Воїнська, с. Андріївка Сумського пов."
ДАХО-40-105-1275,"Метрична книга. Церква Іоанно-Воїнська, с. Андріївка Сумського пов."
ДАХО-40-105-1262,"Метрична книга. Церква Архангело-Михайлівська, с. Бездрик Сумського пов."
ДАХО-40-105-1278,"Метрична книга. Церква Архангело-Михайлівська (Архангельська), м. Білопілля (Крига) Сумського пов."
ДАХО-40-105-1318,"Метрична книга. Церква Миколаївська, с. Підліснівка Сумського пов."
ДАХО-40-105-36,"Метрична книга. Церква Богородицька (Різдв’яно-Богородицька, Богородична), с. Олексіївка Харківського пов."
ДАХО-40-105-40,"Метрична книга. Церква Богородицька (Різдв’яно-Богородицька, Богородична), с. Олексіївка Харківського пов."
ДАХО-40-105-46,"Метрична книга. Церква Богородицька (Різдв’яно-Богородицька, Богородична), с. Олексіївка Харківського пов."
ДАХО-40-105-44,"Метрична книга. Церква Богородицька (Різдв’яно-Богородицька, Богородична), с. Олексіївка Харківського пов."
ДАХО-40-105-92,"Метрична книга. Церква Миколаївська (В ім’я святителя Миколая), с. Березівка Харківського пов."
ДАХО-40-105-100,"Метрична книга. Церква Миколаївська (В ім’я святителя Миколая), с. Березівка Харківського пов."
ДАХО-40-105-94,"Метрична книга. Церква Георгіївська (Єгорівська, В ім’я Святого Великомученика Георгія), с. Велика Данилівка Харківського пов."
ДАХО-40-110-586,"Метрична книга. Церква Георгіївська (Єгорівська, В ім’я Святого Великомученика Георгія), с. Велика Данилівка Харківського пов."
ДАХО-40-110-580,"Метрична книга. Церква Архангело-Михайлівська (Архангельська), с. Борщова Харківського пов."
ДАХО-40-105-101,"Метрична книга. Церква Петро-Павлівська (В ім’я Святих апостолів Петра і Павла), с. Вертіївка Харківського пов."
ДАХО-40-105-98,"Метрична книга. Церква Петро-Павлівська (В ім’я Святих апостолів Петра і Павла), с. Вертіївка Харківського пов."
ДАХО-40-105-27,"Метрична книга. Церква Іоанно-Богословська, с. Іванівка Харківського пов."
ДАХО-40-105-142,"Метрична книга. Церква Різдв’яно-Богородицька (Богородична), с. Уди Харківського пов."
ДАХО-40-105-37,"Метрична книга. Церква Миколаївська (Їже Святого отця нашого Николая Мирликійського Чудотворця), м. Харків"
ДАХО-40-105-43,"Метрична книга. Церква Миколаївська (Їже Святого отця нашого Николая Мирликійського Чудотворця), м. Харків"
ДАХО-40-105-47,"Метрична книга. Церква Миколаївська (Їже Святого отця нашого Николая Мирликійського Чудотворця), м. Харків"
ДАХО-40-105-41,"Метрична книга. Церква Димитрівська (В ім’я Великомученика Димитрія Солунського), м. Харків"
ДАХО-40-105-42,"Метрична книга. Церква Димитрівська (В ім’я Великомученика Димитрія Солунського), м. Харків"
ДАХО-40-105-45,"Метрична книга. Церква Димитрівська (В ім’я Великомученика Димитрія Солунського), м. Харків"
ДАХО-40-105-1321,"Метрична книга. Церква Митрофанівська (молитовний будинок), с. Вовчий Яр (військове поселення) Зміївського пов."
ДАХО-40-105-1326,"Метрична книга. Церква Митрофанівська (молитовний будинок), с. Вовчий Яр (військове поселення) Зміївського пов."
