637	Великобуялицьке поштове відділення		1	1
638	Веселокутське поштове відділення		1	2
639	Великофонтанське поштово-телеграфне відділення		1	0
640	Любашівське поштове відділення		1	3
641	Одеське міське поштове відділення		1	1
642	Овідіопольське поштове відділення		2	1
643	Ширяївська поштово-телеграфна контора		1	13
644	Троїцьке поштово-телеграфне відділення		1	0
752	Стамеров Дмитро Васильович [особовий фонд]		1	0
753	Андросов Іван Ілліч [особовий фонд]		1	0
43	Одеська дирекція народних училищ		2	2
798	Пост жандармського легіону повіту Четатя-Албе с. Сеймень		1	0
799	Пост жандармського легіону повіту Четатя-Албе, с. Тарутине		1	0
800	Пост жандармського легіону повіту Четатя-Албе с. Трояни		1	0
867	Поліція порту Четатя-Албе		1	0
453	Херсонська центральна психіатрична лікарня		1	4
926	Тарутинська окружна Евангелічно-лютеранська консисторія, с. Тарутино Аккерманського повіту		1	1
9	Окремий цензор внутрішньої цензури в м. Одесі		1	0
456	Російське акціонерне товариство «Вакуум-Ойл Компані»		1	13
457	Канцелярія Одеського воєнного губернатора		3	8
611	Нотаріус Гурович Герман Самойлович, м. Одеса		1	0
782	Одеське повітове поліцейське управління		1	0
Р16			1	82
819	Пост жандармського легіону Ізмаїльського повіту, с. Некрасівка-Ноуе		1	0
820	Пост жандармського легіону повіту Четатя-Албе, с. Кебабча		1	0
823	Пост жандармського легіону повіту Четатя-Албе, с. Сарата		1	0
824	Пост жандармського легіону повіту Четатя-Албе, с. Дивізія		1	0
826	Пост жандармського легіону повіту Четатя-Албе, с. Манашь		1	0
827	Пост жандармського легіону повіту Четатя-Албе, с. Каплань		1	0
828	Пост жандармського легіону повіту Четатя-Албе, с. Кулевча		1	0
829	Пост жандармського легіону повіту Четатя-Апбе, с. Тузли		1	0
830	Пост жандармського легіону повіту Четатя-Албе, с. Красна		1	0
831	Пост жандармського легіону повіту Четатя-Албе, с. Царичанка-Ноуе		1	0
833	Повітовий комітет Партії аграрної спідки Румунії, м. Четатя-Албе		1	0
834	Секція жандармського легіону повіту Четатя-Албе с. Царичанка-Вєкє		1	0
835	Пост жандармського легіону с. Пєтроаса, повіт Четатя-Албе		1	0
836	Пост жандармського легіону с. Кодеєшть, повіт Четатя-Албе		1	0
839	Ізмаїльський повітовий трибунал		1	0
