Богородицька церква, с. Сагунівка Чигиринського повіту Київської губернії	49.2881332	32.3638683	Сагунівка, Сагунівська сільська громада, Черкаський район, Черкаська область, 19644, Україна
Богородицька церква, с. Строїнці Ямпільського повіту Подільської губернії	48.9063300	28.3014700	Строїнці, Тиврівська селищна громада, Вінницький район, Вінницька область, Україна
Богородицька церква, с. Янівка Чигиринського повіту Київської губернії	49.7529607	32.5594975	Мар’янівка, Чорнобаївська селищна громада, Золотоніський район, Черкаська область, 19922, Україна
Богословська церква, с. Березівка Чигиринського повіту Київської губернії	49.0658710	30.4555445	Березівка, Іваньківська сільська громада, Уманський район, Черкаська область, 20116, Україна
Богословська церква, с. Головківка Чигиринського повіту Київської губернії	49.1235660	32.3374020	Головківка, Медведівська сільська громада, Черкаський район, Черкаська область, 20936, Україна
Богословська церква, с. Журавка Чигиринського повіту Київської губернії	49.2792609	31.1827384	Журавка, Селищенська сільська громада, Звенигородський район, Черкаська область, Україна
Богословська церква, с. Китайгород Чигиринського повіту Київської губернії	48.6464310	26.7970290	Китайгород, Китайгородська сільська громада, Кам’янець-Подільський район, Хмельницька область, 32392, Україна
Богословська церква, с. Лип'янка Чигиринського повіту Київської губернії	48.8580280	31.5017260	Лип’янка, Лип'янська сільська громада, Звенигородський район, Черкаська область, 20650, Україна
Богословська церква, с. Пляківка Чигиринського повіту Київської губернії	49.0655519	32.0261153	Пляківка, Михайлівська сільська громада, Черкаський район, Черкаська область, 20812, Україна
Богословська церква, с. Ситники Богуславського (Канівського) повіту Київської губернії	49.4880113	31.1562823	Ситники, Корсунь-Шевченківська міська громада, Черкаський район, Черкаська область, 19413, Україна
Богословська церква, с. Стеблів Богуславського (Канівського) повіту Київської губернії	49.4000200	31.0950900	Стеблів, Стеблівська селищна громада, Звенигородський район, Черкаська область, 19451, Україна
Богословська церква, с. Яблунівка Чигиринського повіту Київської губернії	49.1888265	30.6820270	Яблунівка, Бужанська сільська громада, Звенигородський район, Черкаська область, 19335, Україна
Бориспільське духовне правління, м. Бориспіль Переяславського полку, з 1782 р. – Київського намісництва	50.3512101	30.9507700	Бориспіль, Бориспільська міська громада, Бориспільський район, Київська область, Україна
Боромлянське духовне правління, м. Боромля Охтирського полку, з 1765 р. – Слобідсько-Української губернії	50.6195110	34.9670790	Боромля, Боромлянська сільська громада, Охтирський район, Сумська область, 42621, Україна
Брацлавська духовна консисторія	48.8268749	28.9379724	Брацлав, Брацлавська селищна громада, Тульчинський район, Вінницька область, 22870, Україна
Брацлавське духовне правління	48.8268749	28.9379724	Брацлав, Брацлавська селищна громада, Тульчинський район, Вінницька область, 22870, Україна
Валуйське духовне правління, м. Валуйки Воронезької губернії, з 1779 р. – Воронезького намісництва	49.0887490	38.8090590	Валуйки, Шульгинська сільська громада, Старобільський район, Луганська область, 92755, Україна
Варваринська церква, с. Трощин Канівського повіту Київської губернії	49.8302120	31.3470800	Трощин, Бобрицька сільська громада, Черкаський район, Черкаська область, 19011, Україна
Василівська церква Донської духовної консисторії, слобода Амвросіївка Амвросіївської волості Міуського, з 1887 р. - Таганрозького округу Області Війська Донського	47.7952806	38.4798317	Амвросіївка, Амвросіївська міська громада, Донецький район, Донецька область, 87300-87304, Україна
Василівська церква Катеринославської духовної консисторії, с. Василівка Павлівської волості Олександрівського повіту, з 1874 р. - Маріупольського повіту Катеринославської губернії	48.1716597	37.8597122	Василівка, Очеретинська селищна громада, Покровський район, Донецька область, 86198, Україна
Василіївська церква, м. Канів Богуславського повіту Київської губернії	49.7551031	31.4610802	Канів, Канівська міська громада, Черкаський район, Черкаська область, 19000-19009, Україна
Василіївська церква, с. Триліси Чигиринського повіту Київської губернії	49.9829900	29.8423000	Триліси, Кожанська селищна громада, Фастівський район, Київська область, 08552, Україна
Введенська церква Донської духовної консисторії, сл. Павлопіль Таганрозького округу Області Війська Донського	47.2652488	37.7792870	Павлопіль, Сартанська селищна громада, Маріупольський район, Донецька область, 87610, Україна
Введенська церква, с. Пекарі Черкаського повіту Київської губернії	49.6980290	31.5510200	Пекарі, Канівська міська громада, Черкаський район, Черкаська область, 19025, Україна
