Гайсинський повітовий суд	48.8120874	29.3893874	Гайсин, Гайсинська міська громада, Гайсинський район, Вінницька область, 23700, Україна
Гайсинсько-Ольгопільський межовий апеляційний суд, м.Гайсин Гайсинськгого повіту Поділської губернії	48.8120874	29.3893874	Гайсин, Гайсинська міська громада, Гайсинський район, Вінницька область, 23700, Україна
Гайсинсько-Ольгопільський повітовий земський суд, м. Гайсин Гайсинського повіту Подільської губернії	48.8120874	29.3893874	Гайсин, Гайсинська міська громада, Гайсинський район, Вінницька область, 23700, Україна
Гайсинсько-Ольгопільський повітовий підкоморський суд, м. Гайсин Гайснського повіту Подільської губернії	48.8120874	29.3893874	Гайсин, Гайсинська міська громада, Гайсинський район, Вінницька область, 23700, Україна
Галицький гродський суд, м. Галич, Галицької землі, Руського воєводства	49.1233170	24.7299495	Галич, Галицька міська громада, Івано-Франківський район, Івано-Франківська область, 77100, Україна
Галицький земський суд, м. Галич, Галицької землі, Руського воєводства	49.1233170	24.7299495	Галич, Галицька міська громада, Івано-Франківський район, Івано-Франківська область, 77100, Україна
Генеральне секретарство судових справ Української Народної Республіки, м. Київ	50.4500336	30.5241361	Київ, Україна
Генеральний військовий суд, м. Глухів Ніжинського полку	51.6783100	33.9093000	Глухів, Глухівська міська громада, Шосткинський район, Сумська область, 41400-41409, Україна
Генеральний суд Української Держави, м. Київ	50.4500336	30.5241361	Київ, Україна
Германський військово-польовий суд, м. Полтава Полтавської губ.	49.5897423	34.5507948	Полтава, Полтавська міська громада, Полтавський район, Полтавська область, 36000-36499, Україна
Головний трибунальський суд скарбових справ Волинського воєводства, м. Луцьк Волинського воєводства	50.7450733	25.3200780	Луцьк, Луцька міська громада, Луцький район, Волинська область, Україна
Головні каптурові суди Волинського воєводства, м. Луцьк Волинського воєводства	50.7450733	25.3200780	Луцьк, Луцька міська громада, Луцький район, Волинська область, Україна
Головні каптурові суди Київського воєводства, м. Житомир Київського воєводства	50.2601065	28.6696281	Житомир, Житомирська міська громада, Житомирський район, Житомирська область, Україна
Горохівський гродський суд, м. Горохів Волинського воєводства	50.4986166	24.7600734	Горохів, Горохівська міська громада, Луцький район, Волинська область, 45701, Україна
Горохівський повітовий суд	50.4986166	24.7600734	Горохів, Горохівська міська громада, Луцький район, Волинська область, 45701, Україна
Градизький повітовий суд, м.Градизьк Градизького пов.Катеринославського намісництва, з 1796р. Малоросійської губ.	49.2311773	33.1206291	Градизьк, Градизька селищна громада, Кременчуцький район, Полтавська область, 39072, Україна
Гродський суд Київського воєводства, м. Житомир Київського воєводства	50.2601065	28.6696281	Житомир, Житомирська міська громада, Житомирський район, Житомирська область, Україна
Гур'ївський волосний суд	47.1219695	31.8678300	Гуріївка, Костянтинівська сільська громада, Миколаївський район, Миколаївська область, 56660, Україна
Дубенський гродський суд, м. Дубно Волинського воєводства	50.4187918	25.7455972	Дубно, Дубенська міська громада, Дубенський район, Рівненська область, 35601-35604, Україна
Дубенський повітовий суд, м. Дубно Дубенського повіту Волинської губернії	50.4187918	25.7455972	Дубно, Дубенська міська громада, Дубенський район, Рівненська область, 35601-35604, Україна
Єлисаветградська повітова особлива сесія народного суду Одеського губернського радянського народного суду, м.Єлисаветград Одеської губернії	48.5105805	32.2656283	Кропивницький, Кропивницька міська громада, Кропивницький район, Кіровоградська область, 25000-25490, Україна
Єлисаветградський міський сирітський суд, м.Єлисаветград Єлисаветградського повіту Херсонської губернії	48.5105805	32.2656283	Кропивницький, Кропивницька міська громада, Кропивницький район, Кіровоградська область, 25000-25490, Україна
Єлисаветградський окружний суд і судові слідчі дільниць Єлисаветградського окружного суду, м.Єлисаветград Єлисаветградського повіту Херсонської губернії	48.5105805	32.2656283	Кропивницький, Кропивницька міська громада, Кропивницький район, Кіровоградська область, 25000-25490, Україна
Єлисаветградський повітовий суд, м.Єлисаветград Єлисаветградського повіту Херсонської губернії	48.5105805	32.2656283	Кропивницький, Кропивницька міська громада, Кропивницький район, Кіровоградська область, 25000-25490, Україна
Жидачівський гродський суд, м. Жидачів, Львівської землі, Руського воєводства	49.3882825	24.1352561	Жидачів, Жидачівська міська громада, Стрийський район, Львівська область, Україна
Жидачівський земський суд, м. Жидачів, Львівської землі, Руського воєводства	49.3882825	24.1352561	Жидачів, Жидачівська міська громада, Стрийський район, Львівська область, Україна
Житомирський гродський суд, м. Житомир Київського воєводства	50.2601065	28.6696281	Житомир, Житомирська міська громада, Житомирський район, Житомирська область, Україна
Житомирський земський суд, м. Житомир Київського воєводства	50.2601065	28.6696281	Житомир, Житомирська міська громада, Житомирський район, Житомирська область, Україна
