kind,level,ref,detail
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801205_002_M9KC-DMZ,"parsed ""ДААРК-(Volume 321-1/829-944 Bakchisaray city+++Volume 321-1/829-944 Bakchisaray city+++)"" does not single out one of 19 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801203_002_M9KC-DZ4,"parsed ""ДААРК-(Volume 321-1/619-743 Bakchisaray city+++Volume 321-1/619-743 Bakchisaray city+++)"" does not single out one of 71 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801206_002_M9KC-DZ8,"parsed ""ДААРК-(Volume 321-1/944-1053 Bakchisaray city+++Volume 321-1/944-1053 Bakchisaray city+++)"" does not single out one of 29 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801206_004_M9KC-DZC,"parsed ""ДААРК-(Volume 321-1/944-1053 Bakchisaray city+++Volume 321-1/944-1053 Bakchisaray city+++)"" does not single out one of 42 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801206_003_M9KC-DZD,"parsed ""ДААРК-(Volume 321-1/944-1053 Bakchisaray city+++Volume 321-1/944-1053 Bakchisaray city+++)"" does not single out one of 20 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801203_003_M9KC-DZH,"parsed ""ДААРК-(Volume 321-1/619-743 Bakchisaray city+++Volume 321-1/619-743 Bakchisaray city+++)"" does not single out one of 29 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801203_001_M9KC-DZW,"parsed ""ДААРК-(Volume 321-1/619-743 Bakchisaray city+++Volume 321-1/619-743 Bakchisaray city+++)"" does not single out one of 32 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801206_001_M9KC-DZZ,"parsed ""ДААРК-(Volume 321-1/944-1053 Bakchisaray city+++Volume 321-1/944-1053 Bakchisaray city+++)"" does not single out one of 36 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801201_004_M9KC-X36,"parsed ""ДААРК-(Volume 321-1/331-363, 424-499 Bakchisaray city+++Volume 321-1/331-363, 424-499 Bakchisaray city+++)"" does not single out one of 25 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801201_002_M9KC-X38,"parsed ""ДААРК-(Volume 321-1/331-363, 424-499 Bakchisaray city+++Volume 321-1/331-363, 424-499 Bakchisaray city+++)"" does not single out one of 35 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801201_001_M9KC-X3D,"parsed ""ДААРК-(Volume 321-1/331-363, 424-499 Bakchisaray city+++Volume 321-1/331-363, 424-499 Bakchisaray city+++)"" does not single out one of 99 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801201_003_M9KC-X3Z,"parsed ""ДААРК-(Volume 321-1/331-363, 424-499 Bakchisaray city+++Volume 321-1/331-363, 424-499 Bakchisaray city+++)"" does not single out one of 15 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801193_001_M9KC-XM7,"parsed ""ДААРК-(Volume 316-1/41-60 Yevpatoriya district+++Volume 316-1/41-60 Yevpatoriya district+++)"" does not single out one of 20 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801193_007_M9KC-XMQ,"parsed ""ДААРК-(Volume 316-1/41-60 Yevpatoriya district+++Volume 316-1/41-60 Yevpatoriya district+++)"" does not single out one of 30 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801193_003_M9KC-XMS,"parsed ""ДААРК-(Volume 316-1/41-60 Yevpatoriya district+++Volume 316-1/41-60 Yevpatoriya district+++)"" does not single out one of 25 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801193_005_M9KC-XMW,"parsed ""ДААРК-(Volume 316-1/41-60 Yevpatoriya district+++Volume 316-1/41-60 Yevpatoriya district+++)"" does not single out one of 23 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801202_003_M9KC-XW2,"parsed ""ДААРК-(Volume 321-1/500-618 Bakchisaray city+++Volume 321-1/500-618 Bakchisaray city+++)"" does not single out one of 36 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801208_004_M9KC-XW5,"parsed ""ДААРК-(Volume 321-1/1169-1224 Bakchisaray city+++Volume 321-1/1169-1224 Bakchisaray city+++)"" does not single out one of 20 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801202_002_M9KC-XWG,"parsed ""ДААРК-(Volume 321-1/500-618 Bakchisaray city+++Volume 321-1/500-618 Bakchisaray city+++)"" does not single out one of 45 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801202_001_M9KC-XWL,"parsed ""ДААРК-(Volume 321-1/500-618 Bakchisaray city+++Volume 321-1/500-618 Bakchisaray city+++)"" does not single out one of 38 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801208_005_M9KC-XWP,"parsed ""ДААРК-(Volume 321-1/1169-1224 Bakchisaray city+++Volume 321-1/1169-1224 Bakchisaray city+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801208_003_M9KC-XWR,"parsed ""ДААРК-(Volume 321-1/1169-1224 Bakchisaray city+++Volume 321-1/1169-1224 Bakchisaray city+++)"" does not single out one of 26 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801208_001_M9KC-XWT,"parsed ""ДААРК-(Volume 321-1/1169-1224 Bakchisaray city+++Volume 321-1/1169-1224 Bakchisaray city+++)"" does not single out one of 56 candidate files"
