112	1	3	Метричні книги Православних церков	1837-1842	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-1-3
112	1	4	Метричні книги Православних церков	1842-1845	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-1-4
112	1	5	Метричні книги Православних церков	1846-1850	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-1-5
112	1	6	Church boards and churches, Kropyvnytsky	1851-1858	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-1-6
112	1	7	Метричні книги Православних церков	1859-1861	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-1-7
112	1	8	Метричні книги Православних церков	1883-1883	метрична книга|народження	2	ДАКрО-112-1-8
112	1	9	Метричні книги Православних церков	1876-1889	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-1-9
112	2	1	Метричні книги Православних церков	1870-1878	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-1
112	2	10	Метричні книги Православних церков	1914-1917	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-10
112	2	2	Метричні книги Православних церков	1874-1874	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-2
112	2	3	Метричні книги Православних церков	1880-1885	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-3
112	2	4	Метричні книги Православних церков	1891-1896	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-4
112	2	5	Метричні книги Православних церков	1897-1901	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-5
112	2	6	Метричні книги Православних церков	1902-1904	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-6
112	2	7	Метричні книги Православних церков	1905-1907	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-7
112	2	8	Метричні книги Православних церков	1908-1910	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-8
112	2	9	Метричні книги Православних церков	1911-1913	метрична книга|народження|смерть|шлюб	2	ДАКрО-112-2-9
113	1	1	Метричні книги Православних церков	1797-1817	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-1
113	1	10	Church boards and churches, Kropyvnytsky	1870-1874	метрична книга|шлюбні обшуки	2	ДАКрО-113-1-10
113	1	11	Church boards and churches, Kropyvnytsky	1874-1879		2	ДАКрО-113-1-11
113	1	12	Церковні документи	1879-1882	метрична книга|шлюбні обшуки	2	ДАКрО-113-1-12
113	1	13	Духовні правління та церкви, Кропивницький	1884-1888		1	ДАКрО-113-1-13
113	1	14	Church boards and churches, Kropyvnytsky	1888-1891	метрична книга|шлюбні обшуки	2	ДАКрО-113-1-14
113	1	15	Church boards and churches, Kropyvnytsky	1808-1842		2	ДАКрО-113-1-15
113	1	16	Church boards and churches, Kropyvnytsky	1870-1875	метрична книга|шлюбні обшуки	2	ДАКрО-113-1-16
113	1	17	Church boards and churches, Kropyvnytsky	1842-1853		2	ДАКрО-113-1-17
113	1	18	Church boards and churches, Kropyvnytsky	1852-1869	метрична книга|шлюбні обшуки	2	ДАКрО-113-1-18
113	1	19	Церковні документи	1884-1888		2	ДАКрО-113-1-19
113	1	2	Церковні документи	1830-1856		2	ДАКрО-113-1-2
113	1	20	Church boards and churches, Kropyvnytsky	1809-1830		2	ДАКрО-113-1-20
113	1	21	Church boards and churches, Kropyvnytsky	1871-1871		2	ДАКрО-113-1-21
113	1	23	Church boards and churches, Kropyvnytsky	1828-1869		2	ДАКрО-113-1-23
113	1	24	Church boards and churches, Kropyvnytsky	1889-1898		2	ДАКрО-113-1-24
113	1	25	Church boards and churches, Kropyvnytsky	1869-1869		2	ДАКрО-113-1-25
113	1	26	Church boards and churches, Kropyvnytsky	1905-1910		2	ДАКрО-113-1-26
113	1	27	Church boards and churches, Kropyvnytsky	1831-1831		2	ДАКрО-113-1-27
113	1	28	Church boards and churches, Kropyvnytsky	1886-1886	метрична книга|шлюбні обшуки	2	ДАКрО-113-1-28
113	1	29	Church boards and churches, Kropyvnytsky	1843-1923		2	ДАКрО-113-1-29
113	1	3	Метричні книги Православних церков	1824-1828	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-3
113	1	30	Метричні книги Православних церков	1875-1875	метрична книга|народження|шлюб	2	ДАКрО-113-1-30
113	1	31	Метричні книги Православних церков	1876-1889	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-31
113	1	32	Метричні книги Православних церков	1881-1887	метрична книга|народження|смерть	2	ДАКрО-113-1-32
113	1	33	Метричні книги Православних церков	1888-1888	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-33
113	1	34	Метричні книги Православних церков	1894-1894	метрична книга|смерть	2	ДАКрО-113-1-34
113	1	35	Метричні книги Православних церков	1890-1897	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-35
113	1	36	Метричні книги Православних церков	1898-1898	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-36
113	1	37	Метрична книга Миколаївської церкви м. Хмельове Єлисаветградського повіту	1901-1905	метрична книга|народження|смерть|шлюб	3	ДАКрО-113-1-37
113	1	38	Метрична книга Миколаївської церкви м. Хмельове Єлисаветградського повіту	1906-1907	метрична книга|народження|смерть|шлюб	3	ДАКрО-113-1-38
113	1	39	Метричні книги Православних церков	1908-1910	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-39
113	1	4	Метричні книги Православних церков	1831-1833,1894-1894	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-4
113	1	40	Метричні книги Православних церков	1911-1916	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-40
113	1	5	Метричні книги Православних церков	1847-1854	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-5
113	1	6	Метричні книги Православних церков	1839-1948	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-6
113	1	7	Метричні книги Православних церков	1851-1856	метрична книга|народження|смерть|шлюб	2	ДАКрО-113-1-7
113	1	7А	Church boards and churches, Kropyvnytsky	1817-1839	метрична книга|шлюбні обшуки	1	ДАКрО-113-1-7А
113	1	8	Church boards and churches, Kropyvnytsky	1840-1856	метрична книга|шлюбні обшуки	2	ДАКрО-113-1-8
113	1	9	Церковні документи	1859-1870	метрична книга|шлюбні обшуки	2	ДАКрО-113-1-9
113	11	12				0	ДАКрО-113-11-12
114	1	1	Метричні книги Православних церков	1846-1852	метрична книга|народження|смерть|шлюб	2	ДАКрО-114-1-1
114	1	16				0	ДАКрО-114-1-16
114	1	2	Метричні книги Православних церков	1854-1855	метрична книга|смерть|шлюб	2	ДАКрО-114-1-2
114	1	3	Метричні книги Православних церков	1856-1860	метрична книга|народження|смерть|шлюб	2	ДАКрО-114-1-3
114	1	4	Метричні книги Православних церков	1882-1888	метрична книга|народження|смерть|шлюб	2	ДАКрО-114-1-4
114	1	5	Метричні книги Православних церков	1885-1885	метрична книга|народження|шлюб	2	ДАКрО-114-1-5
114	1	6	Метричні книги Православних церков	1890-1897	метрична книга|народження|смерть|шлюб	2	ДАКрО-114-1-6
114	1	7	Метричні книги Православних церков	1898-1907	метрична книга|народження|смерть|шлюб	2	ДАКрО-114-1-7
114	1	8	Метричні книги Православних церков	1908-1920	метрична книга|народження|смерть|шлюб	2	ДАКрО-114-1-8
115	1	1	Метричні книги Православних церков	1814-1816	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-1
115	1	10	Метричні книги Православних церков	1853-1853	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-10
115	1	11	Метричні книги Православних церков	1854-1860	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-11
115	1	12	Метричні книги Православних церков	1861-1863	метрична книга|народження|смерть|сповідальні відомості|шлюб	2	ДАКрО-115-1-12
115	1	13	Метричні книги Православних церков	1876-1879	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-13
115	1	14	Метрична книга Троїйцької церкви с. Головківка Олександрійського повіту	1882-1889	метрична книга|народження|смерть|шлюб	3	ДАКрО-115-1-14
115	1	15	Метричні книги Православних церков	1890-1893	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-15
115	1	16	Метричні книги Православних церков	1890-1891		2	ДАКрО-115-1-16
115	1	17	Метричні книги Православних церков	1892-1892	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-17
115	1	18	Метричні книги Православних церков	1893-1893		2	ДАКрО-115-1-18
115	1	19	Метричні книги Православних церков	1894-1894	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-19
115	1	2	Метричні книги Православних церков	1818-1819	метрична книга|народження|шлюб	2	ДАКрО-115-1-2
115	1	20	Метричні книги Православних церков	1895-1895	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-20
115	1	21	Метричні книги Православних церков	1896-1897	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-21
115	1	22	Метричні книги Православних церков	1898-1898	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-22
115	1	23	Метричні книги Православних церков	1899-1899	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-23
115	1	24	Метричні книги Православних церков	1900-1900	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-24
115	1	25	Метричні книги Православних церков	1902-1902	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-25
115	1	26	Метричні книги Православних церков	1903-1903	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-26
115	1	27	Метричні книги Православних церков	1904-1904	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-27
115	1	28	Метричні книги Православних церков	1905-1905	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-28
115	1	29	Метричні книги Православних церков	1906-1906	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-29
115	1	3	Метричні книги Православних церков	1825-1833	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-3
115	1	30	Метричні книги Православних церков	1907-1907	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-30
115	1	31	Метричні книги Православних церков	1908-1908	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-31
115	1	32	Метричні книги Православних церков	1909-1909	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-32
115	1	33	Духовні правління та церкви, Кропивницький	1910-1910	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-33
115	1	34	Метричні книги Православних церков	1911-1911	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-34
115	1	35	Метричні книги Православних церков	1912-1912	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-35
115	1	36	Метричні книги Православних церков	1913-1913	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-36
115	1	37	Духовні правління та церкви, Кропивницький	1914-1914	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-37
115	1	38	Духовні правління та церкви, Кропивницький	1915-1915	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-38
115	1	39	Метричні книги Православних церков	1916-1916	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-39
115	1	4	Метричні книги Православних церков	1803-1810,1919-1920	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-4
115	1	40	Метричні книги Православних церков	1917-1917	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-40
115	1	41	Метричні книги Православних церков	1918-1918	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-41
115	1	42	Метричні книги Православних церков	1919-1920	метрична книга|народження|шлюб	2	ДАКрО-115-1-42
115	1	5	Метричні книги Православних церков	1834-1839	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-5
115	1	6	Метричні книги Православних церков	1840-1842	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-6
115	1	7	Метричні книги Православних церков	1843-1847	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-7
115	1	8	Метричні книги Православних церков	1848-1851	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-8
115	1	9	Метричні книги Православних церков	1852-1852	метрична книга|народження|смерть|шлюб	2	ДАКрО-115-1-9
1160	1	48	Метрична книга. Собор Успіння Божої Матері, м. Зінов'євськ Зінов'євського окр. (м. Єлисавет-град Херсонської губ. Єлисаветградського пов.)	1886-1886	метрична книга|смерть	0	ДАКрО-1160-1-48
117	1	1	Church boards and churches, Kropyvnytsky	1822-1824	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-1
117	1	10	Метричні книги Православних церков	1851-1852	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-10
117	1	11	Метричні книги Православних церков	1853-1854	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-11
117	1	11А	Метричні книги Православних церков	1854-1862	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-11А
117	1	12	Метричні книги Православних церков	1855-1856	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-12
117	1	13	Метричні книги Православних церков	1857-1858	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-13
117	1	14	Метричні книги Православних церков	1859-1859	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-14
117	1	15	Метричні книги Православних церков	1860-1860	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-15
117	1	16	Метричні книги Православних церков	1861-1861	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-16
117	1	17	Метричні книги Православних церков	1862-1862	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-17
117	1	18	Метричні книги Православних церков	1890-1891	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-18
117	1	19	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1892-1892	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-19
117	1	1А	Метричні книги Православних церков	1804-1818	метрична книга|народження|смерть|шлюб	1	ДАКрО-117-1-1А
117	1	1Б	Метричні книги Православних церков	1822-1825		2	ДАКрО-117-1-1Б
117	1	1В	Метричні книги Православних церков	1825-1836	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-1В
117	1	2	Метричні книги Православних церков	1833-1833	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-2
117	1	20	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1893-1893	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-20
117	1	21	Метричні книги Православних церков	1894-1894	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-21
117	1	22	Метричні книги Православних церков	1895-1895	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-22
117	1	23	Метричні книги Православних церков	1896-1896	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-23
117	1	24	Метричні книги Православних церков	1897-1897	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-24
117	1	25	Метричні книги Православних церков	1899-1899	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-25
117	1	26	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1900-1901	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-26
117	1	27	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1902-1903	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-27
117	1	28	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1904-1904	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-28
117	1	29	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1905-1905	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-29
117	1	2А	Метричні книги Православних церков	1836-1841	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-2А
117	1	3	Метричні книги Православних церков	1837-1839	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-3
117	1	30	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1905-1905	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-30
117	1	31	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1906-1906	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-31
117	1	32	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1907-1907	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-32
117	1	33	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1908-1908	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-33
117	1	34	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1909-1909	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-34
117	1	35	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1910-1910	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-35
117	1	36	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1911-1911	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-36
117	1	37	Метричні книги Православних церков	1912-1912	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-37
117	1	38	Метричні книги православних церков м. Нова Прага Олександрійського повіту Херсонської губернії	1913-1913	метрична книга|народження|смерть|шлюб	3	ДАКрО-117-1-38
117	1	39	Метричні книги Православних церков	1912-1914	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-39
117	1	4	Church boards and churches, Kropyvnytsky	1840-1841,1916-1916	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-4
117	1	40	Метричні книги Православних церков	1915-1915	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-40
117	1	41	Метричні книги Православних церков	1916-1919	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-41
