kind,level,ref,detail
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800148,"parsed ""ДАЧвО-(Volume 1245-13/139 (cont; Volume 1245-13/140; Volume 1245-13/141+++Volume 1245-13/139 (cont+++)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007799733,"parsed ""ДАЧвО-(Volume 1245-12/118 (continued; Volume 1245-12/119; Volume 1245-12/120; Volume 1245-12/121+++Volume 1245-12/118 (continued+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007799734,"parsed ""ДАЧвО-(Volume 1245-12/121 (continued; Volume 1245-12/122; Volume 1245-12/123; Volume 1245-12/124+++Volume 1245-12/121 (continued+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800172,"parsed ""ДАЧвО-(Volume 1245-12/69 (continued; Volume 1245-12/70; Volume 1245-12/71; Volume 1245-12/72+++Volume 1245-12/69 (continued+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800704,"parsed ""ДАЧвО-(Volume 1245-13/353 (cont; Volume 1245-13/355 (cont; Volume 1245-13/356 (cont; Volume 1245-13/357 (cont; Volume 1245-13/358 (cont+++Volume 1245-13/353 (cont+++1245-13/355
1245-13/356
1245-13/357
1245-13/358)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801303,"parsed ""ДАЧвО-(Volume 1245-9/48 (continued; Volume 1245-9/49; Volume 1245-9/50; Volume 1245-9/51+++Volume 1245-9/48 (continued+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007802921,"parsed ""ДАЧвО-(Volume 1245-2/184 (cont; Volume 1245-2/185; Volume 1245-2/186; Volume 1245-2/187; Volume 1245-2/188; Volume 1245-2/189+++Volume 1245-2/184 (cont+++)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007802922,"parsed ""ДАЧвО-(1245-3-131, 1245-3-132, 1245-3-133, 1245-3-134, 1245-3-135, 1245-3-136+++1245-3-131, 1245-3-132, 1245-3-133, 1245-3-134, 1245-3-135, 1245-3-136+++1245-3-131/136_1801-1933)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007802957,"parsed ""ДАЧвО-(Volume 1245-3/163 (cont; Volume 1245-3/164+++Volume 1245-3/163 (cont+++)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007807377,"parsed ""ДАЧвО-(Volume 1245-1/955; Volume 1245-1/956; Volume 1245-1/957; Volume 1245-1/958+++Volume 1245-1/955+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809952,"parsed ""ДАЧвО-(Volume 325-1/1036 (cont.) Civil documents; Volume 325-1/1037 Civil documents; Volume 325-1/1038 Civil documents; Volume 325-1/1039 Civil documents; Volume 325-1/1040 Civil documents; Volume 325-1/1041 Civil documents; Volume 325-1/1042 Civil documents; Volume 325-1/1043 Civil documents; Volume 325-1/1044 Civil documents; Volume 325-1/1045 Civil documents; Volume 325-1/1046 Civil documents; Volume 325-1/1047 Civil documents; Volume 325-1/1048 Civil documents; Volume 325-1/1049 Civil documents; Volume 325-1/1050 Civil documents; Volume 325-1/1051 Civil documents; Volume 325-1/1052 Civil documents; Volume 325-1/1053 Civil documents; Volume 325-1/1054 Civil documents+++Volume 325-1/1036 (cont.) Civil documents+++)"" does not single out one of 19 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809953,"parsed ""ДАЧвО-(Volume 325-1/462 Civil documents; Volume 325-1/463 Civil documents; Volume 325-1/464 Civil documents; Volume 325-1/465 Civil documents; Volume 325-1/466 Civil documents; Volume 325-1/467 Civil documents; Volume 325-1/468 Civil documents; Volume 325-1/469 Civil documents; Volume 325-1/470 Civil documents; Volume 325-1/471 Civil documents; Volume 325-1/472 Civil documents; Volume 325-1/473 Civil documents; Volume 325-1/474 Civil documents; Volume 325-1/475 Civil documents; Volume 325-1/476 Civil documents; Volume 325-1/477 Civil documents; Volume 325-1/478 Civil documents; Volume 325-1/479 Civil documents; Volume 325-1/480 Civil documents; Volume 325-1/481 Civil documents; Volume 325-1/482 Civil documents; Volume 325-1/483 Civil documents; Volume 325-1/484 Civil documents; Volume 325-1/485 Civil documents; Volume 325-1/486 Civil documents; Volume 325-1/487 Civil documents; Volume 325-1/488 Civil documents; Volume 325-1/489 Civil documents; Volume 325-1/490 Civil documents; Volume 325-1/491 Civil documents; Volume 325-1/492 Civil documents; Volume 325-1/493 Civil documents+++Volume 325-1/462 Civil documents+++)"" does not single out one of 32 candidate files"
