online_copy_id,seg,fond,inv,file,file_id,inventory_id
65c5ac88-8dfc-402e-a254-04892a5209d4,2013_1_1508,2013,1,1508,95c3375f-5fe7-4440-bde7-5e9bfe6e6c85,
a8277b40-effb-4934-abf2-3c7135361179,2013_1_1508,2013,1,1508,95c3375f-5fe7-4440-bde7-5e9bfe6e6c85,
3418d39a-8931-49c5-8bf3-8ffa9b2c236b,2013_1_1509,2013,1,1509,8418ca9a-ae54-448f-bcc2-7c79a43ab551,
6b9445f4-2f66-4feb-9394-153dffa3a7e5,2013_1_1509,2013,1,1509,8418ca9a-ae54-448f-bcc2-7c79a43ab551,
922740a7-d880-4dd8-afe3-5d0c8d3df6d5,2013_1_151,2013,1,151,0c8100c4-79b8-4a3a-ab9b-20f8698b2365,
7eb0f35f-e4d0-47bd-babf-6ec9309c03e8,2013_1_1510,2013,1,1510,cacc0d67-3e0e-493a-84e8-2bb9bf915e97,
4d5f8c0f-8983-4e0f-ab45-acf5760043ac,2013_1_1510,2013,1,1510,cacc0d67-3e0e-493a-84e8-2bb9bf915e97,
6271efec-7735-4a9f-a9c5-57a8005d7d06,2013_1_1511,2013,1,1511,0349c772-d0ae-4fa6-b6a2-a420954009ea,
4d50780d-ed3d-4c51-bddf-7c37d8600d9a,2013_1_1511,2013,1,1511,0349c772-d0ae-4fa6-b6a2-a420954009ea,
5405fecd-d1fc-467b-872e-5f40360cdee7,2013_1_1512,2013,1,1512,7365ae39-13c4-4be0-827c-98ca6938d466,
cc23e496-6320-4677-98d8-447a1c3d6b8a,2013_1_1512,2013,1,1512,7365ae39-13c4-4be0-827c-98ca6938d466,
86c08294-aeb0-442e-bf15-7f9fe36055b2,2013_1_1513,2013,1,1513,946c271f-b666-4a5e-92ef-a9cdb010d41c,
4d1e694f-a8bf-4c89-885a-05e2c9d22a25,2013_1_1513,2013,1,1513,946c271f-b666-4a5e-92ef-a9cdb010d41c,
b5ee121b-bc73-44ec-ad71-2095250d8f18,2013_1_1514,2013,1,1514,43606122-ff7f-448a-91e0-db34f40a6f35,
bc81b39d-bddd-415b-ad65-663d2cba78aa,2013_1_1514,2013,1,1514,43606122-ff7f-448a-91e0-db34f40a6f35,
013b7397-7bc9-4c15-a137-4d41645a9a19,2013_1_1515,2013,1,1515,15acd734-7293-4a5b-a0f9-3f0691fa380a,
8a00210e-e0c9-4d58-b3de-de2528d3c782,2013_1_1515,2013,1,1515,15acd734-7293-4a5b-a0f9-3f0691fa380a,
c5cafa98-5a62-4891-a7f4-445715a2c373,2013_1_1516,2013,1,1516,0ffe5997-c8d2-4028-89cb-7217a44bf389,
2f631d25-6f58-43c2-a5fd-3c15d18286f4,2013_1_1516,2013,1,1516,0ffe5997-c8d2-4028-89cb-7217a44bf389,
df65e17c-6d53-4a54-bdf2-0e86412d848f,2013_1_1517,2013,1,1517,c508f4d3-2331-4c2e-b8c8-26b33463a0fc,
c221976c-a0ac-4aef-8b03-8462138db2b6,2013_1_1517,2013,1,1517,c508f4d3-2331-4c2e-b8c8-26b33463a0fc,
e179fa80-4250-4bed-bca1-a1da2006f5e5,2013_1_1518,2013,1,1518,05fffeb0-2b87-4e47-bba8-cfe4db5a7dfe,
d6b1bf12-ac4e-48ed-90f1-3e933d1b954a,2013_1_1518,2013,1,1518,05fffeb0-2b87-4e47-bba8-cfe4db5a7dfe,
aa75f425-efd0-4db9-ad14-9363da2fde67,2013_1_1519,2013,1,1519,40d3d7be-dca2-49ea-8d72-8ae906d0cf92,
573146b5-e652-4553-8665-8ec2a117d5df,2013_1_1519,2013,1,1519,40d3d7be-dca2-49ea-8d72-8ae906d0cf92,
171422a7-bf1f-4528-b040-217356e32ed2,2013_1_152,2013,1,152,58a54ef9-e3e6-4e93-9d36-906fca022235,
3720642d-9a80-4f59-b7b6-c74583b54a71,2013_1_1520,2013,1,1520,a9056382-911b-4491-90ce-f47acc5a606b,
1b9dd69e-631a-4300-bbef-a1d7fd7d6439,2013_1_1520,2013,1,1520,a9056382-911b-4491-90ce-f47acc5a606b,
2586a448-5819-45bc-bd46-3af03fedb3f0,2013_1_1521,2013,1,1521,20a0e927-3b71-4b7e-b78b-d49f8debe68f,
f3a1db33-2178-4133-aa0e-1b4a0cf3dfbb,2013_1_1521,2013,1,1521,20a0e927-3b71-4b7e-b78b-d49f8debe68f,
92278f3b-7e42-4f19-9327-d747b05c5c4e,2013_1_1522,2013,1,1522,0223d1bc-3e72-49de-9628-092af2fa84cc,
d42ea079-9b2d-4bef-bd6e-350e0c0115f9,2013_1_1522,2013,1,1522,0223d1bc-3e72-49de-9628-092af2fa84cc,
41eeb5be-f63f-4daa-b681-7d223e38c24a,2013_1_1523,2013,1,1523,dbe6d5a0-c8f5-4a3c-b3bd-71be6fce7124,
c0cbe890-af19-40e3-a244-4a0d119ad793,2013_1_1523,2013,1,1523,dbe6d5a0-c8f5-4a3c-b3bd-71be6fce7124,
9b13bb4c-0880-4d88-bc8d-3c8959f38506,2013_1_1524,2013,1,1524,c7560300-8d74-4584-a69b-9a0f8027ecc8,
9b7d8369-e99a-4677-8368-cbdb134053e5,2013_1_1524,2013,1,1524,c7560300-8d74-4584-a69b-9a0f8027ecc8,
60072003-3041-4cfd-9a63-1c8349bc4d83,2013_1_1525,2013,1,1525,c5b85bce-43a3-4425-9247-edde7363bee0,
63edc5a9-23c8-4aeb-a76b-36919eae9c7f,2013_1_1525,2013,1,1525,c5b85bce-43a3-4425-9247-edde7363bee0,
e47c773b-d072-485d-a8b6-52e5b7a3e673,2013_1_1526,2013,1,1526,eb03dae3-9b4c-487b-90cb-32c7e38fbde3,
65669be0-e988-4131-8eb7-0fbd0485078b,2013_1_1526,2013,1,1526,eb03dae3-9b4c-487b-90cb-32c7e38fbde3,
770b9315-f397-4d25-bc7c-407cb37755f3,2013_1_1527,2013,1,1527,15f0b508-4abb-4603-80f0-be83daad8543,
ce85e0c8-bca0-41e8-8cd5-94d98f63664b,2013_1_1527,2013,1,1527,15f0b508-4abb-4603-80f0-be83daad8543,
734c514b-40a2-40f5-af08-c370061f4767,2013_1_1528,2013,1,1528,7689a8f9-cc1c-4bd6-86aa-f881830779cb,
4dd68d92-95ac-4c03-bea9-9ffb3106ac30,2013_1_1528,2013,1,1528,7689a8f9-cc1c-4bd6-86aa-f881830779cb,
85e60887-6d75-4ba2-82c9-8d096344280c,2013_1_1529,2013,1,1529,dc43a21f-a6a7-42f9-8921-2dffeef98fb5,
ed2db7c2-1010-461b-b663-a0092e440f56,2013_1_1529,2013,1,1529,dc43a21f-a6a7-42f9-8921-2dffeef98fb5,
45e2cb03-9d33-45ee-991e-645276d1090e,2013_1_153,2013,1,153,b6a12422-7d8e-4b53-906b-0e00d13e7724,
47f1d625-a9d6-4754-8007-0ecedc963a69,2013_1_1530,2013,1,1530,21f5c6ae-b95b-4113-b54f-20457416bcb7,
b1647546-afdb-4a5d-aa6d-09632d6349b8,2013_1_1530,2013,1,1530,21f5c6ae-b95b-4113-b54f-20457416bcb7,
875cac21-f334-49f6-8cfe-357999d2acb8,2013_1_1531,2013,1,1531,b19b9f73-47aa-4fb8-a387-5f7b4b4ccd77,
9b5a576e-5c4d-4410-b91d-6700f1f97d9c,2013_1_1531,2013,1,1531,b19b9f73-47aa-4fb8-a387-5f7b4b4ccd77,
98ab4c23-5799-44d3-89c2-0d874d172f2f,2013_1_1532,2013,1,1532,d07a3272-ca19-406e-b292-54baaba7772e,
d0137f58-7e3f-40f2-a28f-b6b3b9aba7a4,2013_1_1532,2013,1,1532,d07a3272-ca19-406e-b292-54baaba7772e,
b2d46490-96e7-44ce-bd72-4eb321001af9,2013_1_1533,2013,1,1533,598d0142-f70b-4119-9e25-7a7f6c1bb21c,
eb398a7f-4378-4781-a15e-70a9577c2d0d,2013_1_1533,2013,1,1533,598d0142-f70b-4119-9e25-7a7f6c1bb21c,
3a5c2e03-245d-46db-805d-460450d5a7dc,2013_1_1534,2013,1,1534,51c3674a-8166-495e-8b63-cf155ed85b10,
a9cf8e36-9e36-441e-ab32-59cfebafaf20,2013_1_1534,2013,1,1534,51c3674a-8166-495e-8b63-cf155ed85b10,
f96e4373-bcf0-4188-a9e8-2a5249ade6ee,2013_1_1535,2013,1,1535,91d706a3-1075-4f88-8fb4-ae5137a59629,
5b05aeee-4c0e-4720-9284-b8950a4f966f,2013_1_1535,2013,1,1535,91d706a3-1075-4f88-8fb4-ae5137a59629,
b6623f4b-f8ed-4c74-bb2f-50e440bff0df,2013_1_1536,2013,1,1536,8a0a7e05-0d27-44e0-943f-695e63c58767,
26d38bb7-2bf2-433f-a8d6-69499849cf2f,2013_1_1536,2013,1,1536,8a0a7e05-0d27-44e0-943f-695e63c58767,
67725bf5-615f-4430-8e5d-561d6cc5596e,2013_1_1537,2013,1,1537,0b14ff59-9ea5-48c8-b80f-7eb5134ae2a2,
86f89bd6-7f8c-49b4-9dda-29eff3156197,2013_1_1537,2013,1,1537,0b14ff59-9ea5-48c8-b80f-7eb5134ae2a2,
a6f895da-3502-406c-a122-de293c2db5c7,2013_1_1538,2013,1,1538,3623baa4-1197-4534-96f2-564f3c7ec340,
17f6469a-2bc8-4f25-89c9-ceb13657c602,2013_1_1538,2013,1,1538,3623baa4-1197-4534-96f2-564f3c7ec340,
07350233-68ad-4326-87ac-a4c66144cff8,2013_1_1539,2013,1,1539,748a3e53-ad4f-4d69-8495-4e1b77eea68e,
4ba51c38-42dd-44c6-aba3-841a92c2af81,2013_1_1539,2013,1,1539,748a3e53-ad4f-4d69-8495-4e1b77eea68e,
ee56c76e-07b1-42b9-b524-210447cf5880,2013_1_154,2013,1,154,2e1be965-da8c-4074-804b-d506b8586a26,
a47b53dd-844e-4d51-855a-1382d969622b,2013_1_1540,2013,1,1540,a7e048cc-4914-4846-b468-6ac855fb9dee,
ab8bddde-d1a7-457b-b62f-e72a1330cca1,2013_1_1540,2013,1,1540,a7e048cc-4914-4846-b468-6ac855fb9dee,
0fbb3d30-163a-41ca-8e08-17ee1a12043c,2013_1_1541,2013,1,1541,c6cd1f7e-a2f1-48a2-bd40-d5c30280ade4,
e9f9a0da-b383-4c21-976d-89580dc75649,2013_1_1541,2013,1,1541,c6cd1f7e-a2f1-48a2-bd40-d5c30280ade4,
64860808-4dde-4335-b79e-48ef42c57e2c,2013_1_1542,2013,1,1542,05ced832-f942-46e1-b945-a6c4c1b18b41,
d9fd0b88-5945-47f3-b1f8-a2f6e135c443,2013_1_1542,2013,1,1542,05ced832-f942-46e1-b945-a6c4c1b18b41,
578cd317-786e-490a-80cb-8b5c8465097f,2013_1_1543,2013,1,1543,026cbfdc-0870-4641-9d1b-dc993bb752e9,
d4dfd4e5-9fde-4fdd-a8c6-a759ae060212,2013_1_1543,2013,1,1543,026cbfdc-0870-4641-9d1b-dc993bb752e9,
29146876-5522-4000-83da-ca98e9829c89,2013_1_1544,2013,1,1544,f781df1d-c508-410c-a452-226c82e8cb86,
7036f337-f7c7-4477-8090-d2d5c0038e2b,2013_1_1544,2013,1,1544,f781df1d-c508-410c-a452-226c82e8cb86,
7291ee79-370e-4d39-b903-e44b3531d816,2013_1_1545,2013,1,1545,99865456-6719-4805-9789-b64d5c1929fc,
47a98865-e9e9-4894-92e0-20f94b7576fd,2013_1_1545,2013,1,1545,99865456-6719-4805-9789-b64d5c1929fc,
17cd8f8c-fcfc-4cd3-a70f-496839a0e331,2013_1_1546,2013,1,1546,f5a4ad1c-42c4-44c5-9af5-71100ee656e0,
3475adf4-a356-42c2-ac16-bb2873993ad4,2013_1_1546,2013,1,1546,f5a4ad1c-42c4-44c5-9af5-71100ee656e0,
917ff5a9-6ee6-441d-be13-86f4a5fcfb4b,2013_1_1547,2013,1,1547,a25cba6e-d3ba-481a-ad78-90abadc3ce90,
9cf7613e-d4f9-4f29-a58d-3c731ed7d1fe,2013_1_1547,2013,1,1547,a25cba6e-d3ba-481a-ad78-90abadc3ce90,
6bccc905-a090-4ddb-8edb-3a37ae2749b4,2013_1_1548,2013,1,1548,e3d90aa8-bfdb-47cf-82a8-59ce553addbd,
3f4a338c-307e-461c-86a4-6712a7d6c93a,2013_1_1548,2013,1,1548,e3d90aa8-bfdb-47cf-82a8-59ce553addbd,
0dd18c49-f3c2-4429-83ff-06364fd38b57,2013_1_1549,2013,1,1549,b4ce4341-e1b7-4fbe-ada9-19733f280ec2,
afe215de-d614-42fb-91c7-da6ec92b0170,2013_1_1549,2013,1,1549,b4ce4341-e1b7-4fbe-ada9-19733f280ec2,
03b0a9e6-6a2b-4cfe-b7a2-09a701bbd133,2013_1_155,2013,1,155,590c8c4a-36da-4433-be90-ee972ec50dc0,
06079cfd-1c01-46cb-ac84-f53daa574cf6,2013_1_1550,2013,1,1550,f1931a35-1663-4c26-9ce3-b2fc1b8ae7b5,
d6a05a84-8b40-4952-9c83-2e7ce3dfb372,2013_1_1550,2013,1,1550,f1931a35-1663-4c26-9ce3-b2fc1b8ae7b5,
79cb7582-e150-44ab-b6b9-0a5ee6984627,2013_1_1551,2013,1,1551,b7a4905a-b3ae-433b-af0b-9480d1c14d01,
ba3f6727-41ce-4007-a45e-613367fb998f,2013_1_1551,2013,1,1551,b7a4905a-b3ae-433b-af0b-9480d1c14d01,
44aaec18-3fbf-4332-9aea-7c94b74da676,2013_1_1552,2013,1,1552,a0795f92-cb70-4008-973d-b671ba6a4263,
867b5bf1-77d6-4667-9aa3-a3b66522c214,2013_1_1552,2013,1,1552,a0795f92-cb70-4008-973d-b671ba6a4263,
043aa202-0b4e-4547-8cd0-07ec9598ea2f,2013_1_1553,2013,1,1553,d6addd81-e7c2-4e7e-8cb3-5b24fdd707b3,
b4192b96-b948-4581-a6b6-368bab4c309f,2013_1_1553,2013,1,1553,d6addd81-e7c2-4e7e-8cb3-5b24fdd707b3,
f31e2731-6107-4185-92fb-c98ca2522690,2013_1_1554,2013,1,1554,d6c2cea4-c4f6-4798-86d7-87fbabed663d,
dc13dda1-8a14-4a2c-8f23-70036b0227cf,2013_1_1554,2013,1,1554,d6c2cea4-c4f6-4798-86d7-87fbabed663d,
6bea32b2-2e35-4f87-a8b7-a7521bae69e2,2013_1_1555,2013,1,1555,5b17d05b-dbf9-476d-9037-cafedb48c5fe,
e6b8b883-827f-4150-86f9-6466530d7300,2013_1_1555,2013,1,1555,5b17d05b-dbf9-476d-9037-cafedb48c5fe,
7c924f20-b192-4ccd-a32d-ac26a3a28fe6,2013_1_1556,2013,1,1556,f0e0fba8-3f33-4cd9-ba01-1c6c46567743,
46d94fb1-2a2e-431f-96c2-bf2eb47957e5,2013_1_1556,2013,1,1556,f0e0fba8-3f33-4cd9-ba01-1c6c46567743,
bb142ef6-4add-4855-a1e8-07de22b0b227,2013_1_1557,2013,1,1557,458f9d89-3eb7-4b41-81f1-4b7bde66cd6b,
f1167290-8f96-4128-aa0e-b3ab548b56c8,2013_1_1557,2013,1,1557,458f9d89-3eb7-4b41-81f1-4b7bde66cd6b,
7205729f-0b0e-467a-8351-166ecc9f527d,2013_1_1558,2013,1,1558,053a36f3-2508-4a71-a6e6-8f73cc3b7be7,
0d266078-7a38-460b-bd62-eb6ba6ab4ec8,2013_1_1558,2013,1,1558,053a36f3-2508-4a71-a6e6-8f73cc3b7be7,
b4f408b7-ed9a-4a22-81f1-a37ab769d689,2013_1_1559,2013,1,1559,c0397e27-0047-4a42-98ac-55fd6c3ffd58,
4fdcf383-fc6a-48b5-b7a2-aef7c2e94331,2013_1_1559,2013,1,1559,c0397e27-0047-4a42-98ac-55fd6c3ffd58,
f0fac83e-988c-49e4-bec1-5afdf96869b8,2013_1_156,2013,1,156,c759c3f3-846f-44cb-a673-f7c2afeba3c6,
f5b10278-dbb0-469a-b3a1-a66083ebd4dc,2013_1_1560,2013,1,1560,9cf9fcad-1537-48d7-b718-ed74439ceb82,
b13e20ba-2d5f-49b1-bd2c-3333aaa58481,2013_1_1560,2013,1,1560,9cf9fcad-1537-48d7-b718-ed74439ceb82,
d77cfe4e-63ac-4013-8ee3-10911c6d3728,2013_1_1561,2013,1,1561,10306e99-a7a5-4208-9305-eccb26d3d886,
8a156e13-9352-4f82-b4ba-d0676d289b21,2013_1_1561,2013,1,1561,10306e99-a7a5-4208-9305-eccb26d3d886,
588296d8-b161-487f-8def-a830dd1ffe59,2013_1_1562,2013,1,1562,1bc9579f-3848-4985-9dfc-d71535b584c6,
ffb9cf88-234b-4965-8fe5-1c447ef8bef8,2013_1_1562,2013,1,1562,1bc9579f-3848-4985-9dfc-d71535b584c6,
4c281cb4-5a56-4398-b775-4263ba495391,2013_1_1563,2013,1,1563,1df0fca3-4536-4fb0-83f4-65c0d5681fc2,
c52feda3-a1d7-49de-a747-c406844517d9,2013_1_1563,2013,1,1563,1df0fca3-4536-4fb0-83f4-65c0d5681fc2,
934beb6d-8281-430c-b4c6-c46b55231d35,2013_1_1564,2013,1,1564,44f76628-93e8-41fe-88aa-78969ac4d556,
44ca2da1-4b7e-47f0-af6e-0f4c61f61835,2013_1_1564,2013,1,1564,44f76628-93e8-41fe-88aa-78969ac4d556,
48e25133-3611-4584-adf4-9eb104ad9c4b,2013_1_1565,2013,1,1565,e1d2cd0b-fc7e-4be0-8b71-186556316225,
85ab6c9a-f977-4527-a37b-4354c12d03a0,2013_1_1565,2013,1,1565,e1d2cd0b-fc7e-4be0-8b71-186556316225,
05a72621-f9f4-496c-8953-1990ba7ea5b1,2013_1_1566,2013,1,1566,c08bb250-c425-4bfc-84ee-6a315c45039c,
14245b6a-4d6c-4a49-994b-8347d42a265f,2013_1_1566,2013,1,1566,c08bb250-c425-4bfc-84ee-6a315c45039c,
608e656b-ce0a-4d88-af89-509938a1fbf2,2013_1_1567,2013,1,1567,7fc66c58-3119-4c31-a040-5dde1332b010,
4eb383fe-1f0f-46fc-ad73-329720a2874d,2013_1_1567,2013,1,1567,7fc66c58-3119-4c31-a040-5dde1332b010,
d7db9793-86c7-4e95-8049-852e0e48a004,2013_1_1568,2013,1,1568,46b48087-ac69-4466-9768-63d2e68bae95,
e4059e48-77a5-4a3f-ad8e-32378324b824,2013_1_1568,2013,1,1568,46b48087-ac69-4466-9768-63d2e68bae95,
31926674-e38e-4a9e-be72-e13800b16978,2013_1_1569,2013,1,1569,485d2683-e323-4ae5-a995-1c350f179544,
c4762bc9-11c2-40a2-969b-390260ddeb2e,2013_1_1569,2013,1,1569,485d2683-e323-4ae5-a995-1c350f179544,
5c876dc4-858a-4d19-98a6-5f94ee7976c1,2013_1_157,2013,1,157,29f20b90-33d1-4cd5-b9ea-1b89601b68db,
46b2cc53-ed34-46fc-bf85-1ed17ea38353,2013_1_1570,2013,1,1570,4305fc14-8001-42d2-8338-c2110b804e0c,
998b817e-7264-42a2-8c46-d9552a00c61c,2013_1_1570,2013,1,1570,4305fc14-8001-42d2-8338-c2110b804e0c,
da2bd9cf-30cb-4daf-b7de-16630a55b1cd,2013_1_1571,2013,1,1571,a4f2fc55-61dc-4d36-82d3-662813625f72,
56d7c30c-0f50-4a93-a5b6-552f7214edd6,2013_1_1571,2013,1,1571,a4f2fc55-61dc-4d36-82d3-662813625f72,
4f17c35c-96c1-4ebb-bc3a-160a7ed509ce,2013_1_1572,2013,1,1572,52e41382-6439-4353-bfee-0cd88e51839c,
1a87c6f4-f6cb-494a-9f6f-d45ba154d7cf,2013_1_1572,2013,1,1572,52e41382-6439-4353-bfee-0cd88e51839c,
1fd4235b-6be0-4795-b0cb-78d3b2e57025,2013_1_1573,2013,1,1573,570ccbc6-17fc-40d6-b514-6e18a540e456,
56dddf78-b1e9-4865-a3e7-7575c972ae3e,2013_1_1573,2013,1,1573,570ccbc6-17fc-40d6-b514-6e18a540e456,
4c901146-80a0-43e5-8788-9b859da8f8e9,2013_1_1574,2013,1,1574,44cf348d-4370-4d08-9c98-94a9ae485e46,
ef628a45-5266-43c4-a049-42fbefa2cf85,2013_1_1574,2013,1,1574,44cf348d-4370-4d08-9c98-94a9ae485e46,
67843338-f716-4fa0-babd-a621f8548893,2013_1_1575,2013,1,1575,b45cf944-cf89-4b03-8189-8baf325b3b4e,
1d259169-1f21-4629-bae6-f652286b080c,2013_1_1575,2013,1,1575,b45cf944-cf89-4b03-8189-8baf325b3b4e,
436b138a-8010-4213-a62a-75d070fb74c0,2013_1_1576,2013,1,1576,2337d289-ec5e-476e-a32b-57a121435ea7,
57ad2f3f-5f3a-4886-9459-02c3c1b0d7d9,2013_1_1576,2013,1,1576,2337d289-ec5e-476e-a32b-57a121435ea7,
b10d98ac-c907-4e09-9817-912cfee9f4c1,2013_1_1577,2013,1,1577,a6b4f56d-43ea-4572-97b6-33f98290826a,
7f7a09fe-d6f8-42bf-a7f7-49aa1b493236,2013_1_1577,2013,1,1577,a6b4f56d-43ea-4572-97b6-33f98290826a,
2bc98ffc-3d69-4594-b2ee-03fc53621afe,2013_1_1578,2013,1,1578,1d0c9621-bafe-45b3-ac6c-36a718e3607f,
565380d9-afb2-473c-ac5e-e3e7f5a908d8,2013_1_1578,2013,1,1578,1d0c9621-bafe-45b3-ac6c-36a718e3607f,
99e70788-5013-4064-9d46-dfe7196a151f,2013_1_1579,2013,1,1579,210164c2-e4cd-42c7-937d-486b4cd4155a,
2bbc9649-f34d-4da4-961c-2ffc5a1de7c6,2013_1_1579,2013,1,1579,210164c2-e4cd-42c7-937d-486b4cd4155a,
1bc34f69-c2aa-4925-86fe-02c9489b638b,2013_1_158,2013,1,158,210e43af-966f-442e-995b-379a81451d4a,
9829b2c3-f1f9-46dd-a4de-26425a1a87be,2013_1_1580,2013,1,1580,dd623553-1ba5-44f5-a1e6-e3ceac850add,
183eba97-dfe7-4375-b6d4-8474688a7384,2013_1_1580,2013,1,1580,dd623553-1ba5-44f5-a1e6-e3ceac850add,
46e0d9dc-e4c4-4670-9d14-260903139164,2013_1_1581,2013,1,1581,1f91419e-2898-49cd-83a1-7054e1a46156,
acbba514-544c-472e-af56-806263d50851,2013_1_1581,2013,1,1581,1f91419e-2898-49cd-83a1-7054e1a46156,
60263053-b706-4e0e-821e-956ef64070cb,2013_1_1582,2013,1,1582,b1453fe9-e4c6-4801-a627-b70c81e4fdce,
c3dceee0-2101-460a-b175-263a35b5fa46,2013_1_1582,2013,1,1582,b1453fe9-e4c6-4801-a627-b70c81e4fdce,
02335c03-6b65-4276-a02d-242e22f28f0f,2013_1_1583,2013,1,1583,5def0648-a126-4062-8268-c137c5b7bd81,
c0f49090-15e0-435d-a38a-5af32d1b6a1d,2013_1_1583,2013,1,1583,5def0648-a126-4062-8268-c137c5b7bd81,
e17c5d99-088f-41d4-8ce8-766dcff4320d,2013_1_1584,2013,1,1584,3fd5b9e8-e8d5-480a-8c38-eecf50fedb43,
3818c84e-eadf-4a43-8597-637f8a80ed4e,2013_1_1584,2013,1,1584,3fd5b9e8-e8d5-480a-8c38-eecf50fedb43,
d15d8781-ffad-447d-8ecc-1e095a9bc16c,2013_1_1585,2013,1,1585,c26d98ce-bc1e-4a5d-8a1b-5a482739deac,
65607e78-f87a-4e35-83e4-f694c4272f26,2013_1_1585,2013,1,1585,c26d98ce-bc1e-4a5d-8a1b-5a482739deac,
335ea0a5-9b50-4370-89e9-0e3d7c331031,2013_1_1586,2013,1,1586,238fa149-cacb-4ff7-bb4c-588967c4aa64,
692c04fb-3af7-4ee9-94cd-aecca16f186a,2013_1_1586,2013,1,1586,238fa149-cacb-4ff7-bb4c-588967c4aa64,
d0f3c016-ee63-470a-8444-eede07d7274b,2013_1_1587,2013,1,1587,91cdd0f9-9ce8-4ea4-9f73-b965c7a65514,
70c772f9-8b77-4296-8927-9daaa5d15077,2013_1_1587,2013,1,1587,91cdd0f9-9ce8-4ea4-9f73-b965c7a65514,
3eb0c9dd-2584-476d-8810-5e978c08be92,2013_1_1588,2013,1,1588,dcfe8855-3b06-47a8-b2e5-6325eae21736,
e1b8492e-394c-4959-bfcf-72d80153aef5,2013_1_1588,2013,1,1588,dcfe8855-3b06-47a8-b2e5-6325eae21736,
c38e6be9-bef3-4cf0-bc05-6b7dfa2d68e5,2013_1_1589,2013,1,1589,097ba089-d688-485d-b05a-e56779e3a931,
838706c7-6fb5-4182-9a87-0510cee4eb93,2013_1_1589,2013,1,1589,097ba089-d688-485d-b05a-e56779e3a931,
52d9ae63-37aa-4436-87d8-942138134df9,2013_1_158а,2013,1,158А,e3b513ef-3ee5-46d4-9e3a-025cca17e0c4,
f8a32464-4fe8-4bca-9106-5589ea9cd11a,2013_1_159,2013,1,159,fbf52314-3664-4188-91a5-90e23526dfdd,
f3b9b8c2-f3e4-4301-be74-c1e0f615602e,2013_1_1590,2013,1,1590,0af3e3e1-deaa-4dc8-a21d-4911e7cff35d,
91649c2e-26fe-44a9-9f74-014a36686322,2013_1_1590,2013,1,1590,0af3e3e1-deaa-4dc8-a21d-4911e7cff35d,
83ad14ca-fce3-496e-ac3b-ded944c2dd41,2013_1_1591,2013,1,1591,168eb56a-50b6-459e-840b-554de8b04b79,
246c03a6-0dc4-4865-9ccf-b79dc2d738b1,2013_1_1591,2013,1,1591,168eb56a-50b6-459e-840b-554de8b04b79,
17776213-aeb0-4a2a-a9dc-5585021fe69c,2013_1_1592,2013,1,1592,43671478-f67c-4d23-a1f5-4403f60d94d6,
b53d7021-39aa-4adb-8a5e-52582d3186e9,2013_1_1592,2013,1,1592,43671478-f67c-4d23-a1f5-4403f60d94d6,
69f280b9-28ec-4a0c-a60f-9fbb5bb4dcb3,2013_1_1593,2013,1,1593,3d272ec7-b786-4e20-8d11-0abe689db5c2,
cbc26caf-d492-4f9c-a246-77bad354d987,2013_1_1593,2013,1,1593,3d272ec7-b786-4e20-8d11-0abe689db5c2,
b370eb62-9d37-4ec4-a41c-0e8c0c1e54eb,2013_1_1594,2013,1,1594,4b83ebb1-0237-45b7-804a-7d039bb7b730,
4a449f8f-cff1-432b-8b00-3c31be417c29,2013_1_1594,2013,1,1594,4b83ebb1-0237-45b7-804a-7d039bb7b730,
20429643-c547-4222-a13a-06f8138923fb,2013_1_1595,2013,1,1595,5d86e369-b080-4e71-a8ad-1d321e825330,
6eceb4c3-2b7c-4f3e-8252-09d55cb60918,2013_1_1595,2013,1,1595,5d86e369-b080-4e71-a8ad-1d321e825330,
9bd70933-3704-4073-8720-b321542e6755,2013_1_1596,2013,1,1596,a1d9350a-dc2e-40b1-bfb6-540ea0891c52,
68c64dc6-bc91-4429-afd8-33d81958e0ab,2013_1_1596,2013,1,1596,a1d9350a-dc2e-40b1-bfb6-540ea0891c52,
1bdfd710-170d-48a0-9119-5d67fc22ca60,2013_1_1597,2013,1,1597,a022a48f-0dfb-4dd7-959b-d9f9178329d2,
a2a7d0d0-c378-4bb4-acab-af62b4077b2d,2013_1_1597,2013,1,1597,a022a48f-0dfb-4dd7-959b-d9f9178329d2,
a221e066-0642-48c2-8be7-6671c1de6d58,2013_1_1598,2013,1,1598,e314a9c3-7d8d-47e7-9691-f6ae7194981f,
3d69825a-4464-41d3-b700-e7c82ddf8705,2013_1_1598,2013,1,1598,e314a9c3-7d8d-47e7-9691-f6ae7194981f,
06510b01-b1ad-4996-bc81-473207aa80cb,2013_1_1599,2013,1,1599,53c30c64-07cb-4d7a-a1ca-7d34cbac6b7b,
1f9e9c40-3e24-4f58-9f37-992c2f1ca122,2013_1_1599,2013,1,1599,53c30c64-07cb-4d7a-a1ca-7d34cbac6b7b,
a99bc04c-da6b-4ebc-96e4-e48a6fae0a4c,2013_1_160,2013,1,160,9bfcf95e-7bd8-4f44-a2c3-132e2abf9bd2,
826b74b9-69d4-455c-8cd3-8bd933b53379,2013_1_1600,2013,1,1600,214cf2cf-8879-4b0f-837a-1c2c014a5501,
e1b90630-3bab-4981-a70b-5f32ba40b953,2013_1_1600,2013,1,1600,214cf2cf-8879-4b0f-837a-1c2c014a5501,
