662	Духовне правління єврейського молитовного будинку Алуштинського повіту		0	0
372	Мечеті Айтуганської волості, Сімферопольській повіт Таврійської губернії		1	162
371	Мечеті Зуйської волості, Сімферопольській повіт Таврійської губернії		1	49
107	Сімферопольське єврейське початкове чоловіче училище		1	1
261	Георгієвська церква Тенгінського укріплення Чорноморської берегової лінії, укріплення Тенгінське Кавказького намісництва Закавказького краю		1	1
268	Георгієвська церква, м-ко Армянський Базар Перекопського повіту Таврійської губернії		1	3
269	Карасубазарська вірмено-католицька церква, м. Карасубазар Таврійської губернії		1	4
271	Цюрихтальська лютеранська церква, с. Цюрихталь Феодосійського повіту Таврійської губернії		1	4
276	Успенська церква, м. Старий Крим Феодосійського повіту Таврійської губернії		1	10
277	Миколаївський собор, м. Перекоп Таврійської губернії		1	6
278	Віденська грецька церква, м. Феодосія Таврійської губернії		2	11
279	Вознесенська церква, с. Кішлав Феодосійського повіту Таврійської губернії		2	11
280	Миколаївська церква, с. Зуя Сімферопольського повіту Таврійської губернії		1	7
281	Олександро-Невський собор, м. Феодосія Таврійської губернії		1	8
282	Церква Скорбної Божої Матері, с.Насипкой Феодосійського повіту Таврійської губернії		1	21
283	Марфівська церква, с. Марфівка Феодосійського повіту Таврійської губернії		2	4
284	Знаменська церква с. Сали Феодосійського повіту Таврійської губернії		1	7
285	Різдво-Богородична церква, с. Петровське Феодосійського повіту Таврійської губернії		2	9
287	Михайлівська карантинна церква, м. Керч Таврійської губернії		1	5
288	Іоанно-Предтеченська церква, м.Керч Таврійської губернії		1	8
289	Троїцький собор, м. Керч Таврійської губернії		2	4
293	Мечеті Озенбаської волості Ялтинського повіту Таврійської губернії		2	346
295	Захарії-Єлизаветинська церква, містечко Ак-Мечеть Євпаторійського повіту Таврійської губернії		1	4
296	Миколаївський собор, м. Євпаторія Таврійської губернії		2	15
299	Мечеті Алуштинської волості Ялтинського повіту Таврійської губернії		4	870
310	Преображенська церква, м. Сімферополь Таврійської губернії		2	15
316	Мечеті м. Євпаторії і Євпаторійського повіту Таврійської губернії		1	58
317	Мечеті м. Сімферополя Таврійської губернії		1	25
318	Мечеті Перекопського повіту Таврійської губернії		1	23
319	Мечеті Феодосійського повіту Таврійської губернії		1	313
320	Мечеті Байдарської волості Ялтинського повіту Таврійської губернії		1	135
321	Мечеті м. Бахчисараю Таврійської губернії		1	1214
