188	1	34	Метрична книга. Покровська церква, с. Зайцеве Бахмутського пов.	1917-1918	метрична книга|народження|смерть|шлюб	1	1
188	1	35	Метрична книга. Покровська церква, с. Зайцеве Бахмутського пов.	1919-1920	метрична книга|народження|смерть|шлюб	1	1
188	1	4	Метрична книга. Покровська церква, с. Зайцеве Бахмутського пов.	1884-1884	метрична книга|народження|смерть|шлюб	1	1
188	1	5	Метрична книга. Покровська церква, с. Зайцеве Бахмутського пов.	1885-1885	метрична книга|народження|смерть|шлюб	0	1
188	1	6	Метрична книга. Покровська церква, с. Зайцеве Бахмутського пов.	1886-1886	метрична книга|народження|смерть|шлюб	1	1
188	1	7	Метрична книга. Покровська церква, с. Зайцеве Бахмутського пов.	1887-1888	метрична книга|народження|смерть|шлюб	1	1
188	1	8	Метрична книга. Вознесенська церква, слоб. Торська Купянського пов.; Покровська церква, с. Зайцеве Бахмутського пов.	1889-1889	метрична книга|народження|смерть|шлюб	1	2
188	1	9	Метрична книга. Покровська церква, с. Зайцеве Бахмутського пов.	1890-1890	метрична книга|народження|смерть|шлюб	2	1
189	1	1	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1880-1880	метрична книга|народження|смерть|шлюб	2	1
189	1	10	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1893-1893	метрична книга|народження|смерть|шлюб	0	1
189	1	11	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1894-1894	метрична книга|народження|смерть|шлюб	0	1
189	1	12	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1895-1895	метрична книга|народження|смерть|шлюб	1	1
189	1	13	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1896-1896	метрична книга|народження|смерть|шлюб	1	1
189	1	14	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1897-1897	метрична книга|народження|смерть|шлюб	1	1
189	1	15	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1898-1898	метрична книга|народження|смерть|шлюб	2	1
189	1	16	Книга шлюбних обшуків. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1898-1912	шлюбні обшуки	1	1
189	1	17	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1899-1899	метрична книга|народження|смерть|шлюб	2	1
189	1	18	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1900-1900	метрична книга|народження|смерть|шлюб	1	1
189	1	19	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1901-1901	метрична книга|народження|смерть|шлюб	1	1
189	1	2	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1881-1881	метрична книга|народження|смерть|шлюб	1	1
189	1	20	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1903-1903	метрична книга|народження|смерть|шлюб	1	1
189	1	21	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1904-1904	метрична книга|народження|шлюб	0	1
189	1	22	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1905-1905	метрична книга|народження|смерть|шлюб	1	1
189	1	23	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1906-1906	метрична книга|народження|смерть|шлюб	1	1
189	1	24	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1907-1907	метрична книга|народження|смерть|шлюб	2	1
189	1	25	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1908-1908	метрична книга|народження|смерть|шлюб	1	1
189	1	26	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1909-1909	метрична книга|народження|смерть|шлюб	1	1
189	1	27	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1910-1910	метрична книга|народження|смерть|шлюб	1	1
189	1	28	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1911-1911	метрична книга|народження|смерть|шлюб	1	1
189	1	29	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1912-1912	метрична книга|народження|смерть|шлюб	2	1
189	1	3	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1882-1882	метрична книга|народження|смерть|шлюб	1	1
189	1	30	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1913-1913	метрична книга|народження|смерть|шлюб	1	1
189	1	31	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1914-1914	метрична книга|народження|смерть|шлюб	1	1
189	1	32	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1915-1915	метрична книга|народження|смерть|шлюб	1	1
189	1	33	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1916-1916	метрична книга|народження|смерть|шлюб	1	1
189	1	34	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1917-1917	метрична книга|народження|смерть|шлюб	2	1
189	1	35	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1918-1918	метрична книга|народження|смерть|шлюб	1	1
189	1	36	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1919-1919	метрична книга|народження|смерть|шлюб	1	1
189	1	37	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1920-1922	метрична книга|шлюб	1	1
189	1	4	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1885-1885	метрична книга|народження|смерть|шлюб	1	1
189	1	5	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1888-1888	метрична книга|народження|смерть|шлюб	1	1
189	1	6	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1889-1889	метрична книга|народження|смерть|шлюб	1	1
189	1	7	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1890-1890	метрична книга|народження|смерть|шлюб	0	1
189	1	8	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1891-1891	метрична книга|народження|смерть|шлюб	1	1
189	1	9	Метрична книга. Вознесенська церква, с. Государів Байрак Бахмутського пов.	1892-1892	метрична книга|народження|смерть|шлюб	1	1
190	1	1	Метрична книга. Троїцька церква, с-ще Калинівське	1882-1883	метрична книга|народження|смерть|шлюб	1	2
190	1	10	Метрична книга. Троїцька церква, с-ще Калинівське	1904-1904	метрична книга|народження|шлюб	1	2
190	1	11	Метрична книга. Троїцька церква, с-ще Калинівське	1905-1907	метрична книга|народження|смерть|шлюб	1	2
190	1	12	Метрична книга. Троїцька церква, с-ще Калинівське	1908-1909	метрична книга|народження|смерть|шлюб	1	2
190	1	13	Метрична книга. Троїцька церква, с-ще Калинівське	1910-1910	метрична книга|народження|смерть|шлюб	1	2
190	1	14	Метрична книга. Троїцька церква, с-ще Калинівське	1911-1911	метрична книга|народження|смерть|шлюб	1	2
190	1	15	Метрична книга. Троїцька церква, с-ще Калинівське	1912-1912	метрична книга|народження|смерть|шлюб	1	2
190	1	16	Метрична книга. Троїцька церква, с-ще Калинівське	1913-1913	метрична книга|народження|смерть|шлюб	0	2
190	1	17	Метрична книга. Троїцька церква, с-ще Калинівське	1914-1914	метрична книга|народження|смерть|шлюб	0	2
190	1	18	Метрична книга. Троїцька церква, с-ще Калинівське	1915-1915	метрична книга|народження|смерть|шлюб	0	2
190	1	19	Метрична книга. Троїцька церква, с-ще Калинівське	1916-1916	метрична книга|народження|смерть|шлюб	0	2
190	1	2	Метрична книга. Троїцька церква, с-ще Калинівське	1888-1889	метрична книга|народження|смерть|шлюб	1	2
190	1	20	Метрична книга. Троїцька церква, с-ще Калинівське	1917-1917	метрична книга|народження|смерть|шлюб	0	2
190	1	21	Метрична книга. Троїцька церква, с-ще Калинівське	1918-1918	метрична книга|народження|смерть|шлюб	0	2
190	1	22	Метрична книга. Троїцька церква, с-ще Калинівське	1919-1920	метрична книга|народження|смерть|шлюб	0	2
190	1	23	Метрична книга. Троїцька церква, с-ще Калинівське	1921-1923	метрична книга|народження|смерть|шлюб	0	2
190	1	3	Метрична книга. Троїцька церква, с-ще Калинівське	1890-1893	метрична книга|народження|смерть|шлюб	1	2
190	1	4	Метрична книга. Троїцька церква, с-ще Калинівське	1894-1898	метрична книга|народження|смерть|шлюб	1	2
190	1	5	Метрична книга. Троїцька церква, с-ще Калинівське	1899-1900	метрична книга|народження|смерть|шлюб	0	2
190	1	6	Метрична книга. Троїцька церква, с-ще Калинівське	1901-1901	метрична книга|народження|смерть|шлюб	0	2
190	1	7	Метрична книга. Троїцька церква, с-ще Калинівське	1902-1902	метрична книга|народження|смерть|шлюб	0	2
190	1	8	Метрична книга. Троїцька церква, с-ще Калинівське	1903-1903	метрична книга|народження|смерть|шлюб	1	2
190	1	9	Метрична книга. Троїцька церква, с-ще Калинівське	1904-1904	метрична книга|народження|шлюб	1	2
191	1	1	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1870-1870	метрична книга|народження|смерть|шлюб	0	1
191	1	10	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1879-1879	метрична книга|народження|смерть|шлюб	1	1
191	1	11	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1880-1880	метрична книга|народження|смерть|шлюб	1	1
191	1	12	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1881-1881	метрична книга|народження|смерть|шлюб	1	1
191	1	13	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1883-1883	метрична книга|народження|смерть|шлюб	1	1
191	1	14	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1884-1884	метрична книга|народження|смерть|шлюб	1	1
191	1	15	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1885-1885	метрична книга|народження|смерть|шлюб	1	1
191	1	16	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1887-1887	метрична книга|народження|смерть|шлюб	2	1
191	1	17	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1888-1888	метрична книга|народження|смерть|шлюб	1	1
191	1	18	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1889-1889	метрична книга|народження|смерть|шлюб	1	1
191	1	19	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1890-1890	метрична книга|народження|смерть|шлюб	1	1
191	1	2	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1871-1871	метрична книга|народження|смерть|шлюб	0	1
191	1	20	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1891-1891	метрична книга|смерть|шлюб	1	1
191	1	21	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1891-1891	метрична книга|народження	1	1
191	1	22	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1892-1892	метрична книга|народження|смерть|шлюб	1	1
191	1	23	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1893-1893	метрична книга|народження|смерть|шлюб	1	1
191	1	24	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1894-1894	метрична книга|народження|смерть|шлюб	1	1
191	1	25	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1895-1895	метрична книга|народження|смерть|шлюб	1	1
