copy_id,parsed,ref,fond,complex,inv_code,file_code,method
33ea77ee-5f75-44a4-a8dd-93d233b9c705,ЦДНТА-(Р-107-3-36-5-1862+++Р-107-3-36-5-1862+++Р-107-3-36-5-1862),Р-107-3-36-5-1862,Р107,3-36,5,1862,opys-explicit
e5dae042-f2c5-4254-9b3e-0931b9996a73,ЦДНТА-(Р-107-3-36-5-1866+++Р-107-3-36-5-1866+++Р-107-3-36-5-1866),Р-107-3-36-5-1866,Р107,3-36,5,1866,opys-explicit
74418111-504d-4ac3-ac7c-aea42d6a1c33,ЦДНТА-(Р-107-3-36-6-1928+++Р-107-3-36-6-1928+++Р-107-3-36-6-1928),Р-107-3-36-6-1928,Р107,3-36,6,1928,opys-explicit
d4627d98-c1dd-4df7-a6b8-c3726aad9dd3,ЦДНТА-(Р-107-3-36-6-1960+++Р-107-3-36-6-1960+++Р-107-3-36-6-1960),Р-107-3-36-6-1960,Р107,3-36,6,1960,opys-explicit
1b115927-1202-4eed-b05f-971963b8308e,ЦДНТА-(Р-107-3-36-6-1898+++Р-107-3-36-6-1898+++Р-107-3-36-6-1898),Р-107-3-36-6-1898,Р107,3-36,6,1898,opys-explicit
de9c8197-d19e-4637-b224-86f2275e6ead,ЦДНТА-(Р-107-3-36-6-1949+++Р-107-3-36-6-1949+++Р-107-3-36-6-1949),Р-107-3-36-6-1949,Р107,3-36,6,1949,opys-explicit
9dc5aca1-fbf8-49f5-a8b2-6860d5ea65c9,ЦДНТА-(Р-107-3-36-6-1956+++Р-107-3-36-6-1956+++Р-107-3-36-6-1956),Р-107-3-36-6-1956,Р107,3-36,6,1956,opys-explicit
224ece37-ceef-4c18-bb0b-e0dc98042824,ЦДНТА-(Р-107-3-36-6-1948+++Р-107-3-36-6-1948+++Р-107-3-36-6-1948),Р-107-3-36-6-1948,Р107,3-36,6,1948,opys-explicit
f0f91961-2395-40df-8cf6-94ff8ef1828b,ЦДНТА-(Р-107-3-36-6-1885+++Р-107-3-36-6-1885+++Р-107-3-36-6-1885),Р-107-3-36-6-1885,Р107,3-36,6,1885,opys-explicit
4505664b-6dd0-4323-acf6-b616e7b1618b,ЦДНТА-(Р-107-3-36-6-1896+++Р-107-3-36-6-1896+++Р-107-3-36-6-1896),Р-107-3-36-6-1896,Р107,3-36,6,1896,opys-explicit
a24d439b-7506-4de7-914c-8ea5578cb30e,ЦДНТА-(Р-107-3-36-6-1908+++Р-107-3-36-6-1908+++Р-107-3-36-6-1908),Р-107-3-36-6-1908,Р107,3-36,6,1908,opys-explicit
a5c1f754-329e-48b3-9248-3851ab9df57a,ЦДНТА-(Р-107-3-36-6-1972+++Р-107-3-36-6-1972+++Р-107-3-36-6-1972),Р-107-3-36-6-1972,Р107,3-36,6,1972,opys-explicit
83c23df0-1837-4880-ad4d-3da03417c71f,ЦДНТА-(Р-107-3-36-6-1914+++Р-107-3-36-6-1914+++Р-107-3-36-6-1914),Р-107-3-36-6-1914,Р107,3-36,6,1914,opys-explicit
35a577c6-3f14-4fc3-965b-add101057a3d,ЦДНТА-(Р-107-3-36-6-1912+++Р-107-3-36-6-1912+++Р-107-3-36-6-1912),Р-107-3-36-6-1912,Р107,3-36,6,1912,opys-explicit
41048f12-a960-4762-8bf7-483939705121,ЦДНТА-(Р-107-3-36-6-2001+++Р-107-3-36-6-2001+++Р-107-3-36-6-2001),Р-107-3-36-6-2001,Р107,3-36,6,2001,opys-explicit
7d39caab-8a61-4deb-b66e-3fb21b08cccb,ЦДНТА-(Р-107-3-36-6-2009+++Р-107-3-36-6-2009+++Р-107-3-36-6-2009),Р-107-3-36-6-2009,Р107,3-36,6,2009,opys-explicit
fc728f42-c9bb-42eb-a579-e6a24da4573a,ЦДНТА-(Р-107-3-36-6-1992+++Р-107-3-36-6-1992+++Р-107-3-36-6-1992),Р-107-3-36-6-1992,Р107,3-36,6,1992,opys-explicit
b25078a9-8f5d-4160-9577-4af8f8435b38,ЦДНТА-(Р-107-3-36-6-2030+++Р-107-3-36-6-2030+++Р-107-3-36-6-2030),Р-107-3-36-6-2030,Р107,3-36,6,2030,opys-explicit
ddcf405d-8196-469c-a880-e3c4c25e020d,ЦДНТА-(Р-107-3-36-6-1964+++Р-107-3-36-6-1964+++Р-107-3-36-6-1964),Р-107-3-36-6-1964,Р107,3-36,6,1964,opys-explicit
e06953fe-76c6-4a79-952c-8c97739edbe1,ЦДНТА-(Р-107-3-36-6-1959+++Р-107-3-36-6-1959+++Р-107-3-36-6-1959),Р-107-3-36-6-1959,Р107,3-36,6,1959,opys-explicit
1ceb7506-c550-4542-b106-bfe18c1cf933,ЦДНТА-(Р-107-3-36-6-1953+++Р-107-3-36-6-1953+++Р-107-3-36-6-1953),Р-107-3-36-6-1953,Р107,3-36,6,1953,opys-explicit
ce47e8f5-cc86-4a07-975f-47c4c8adbcf2,ЦДНТА-(Р-107-3-36-6-1985+++Р-107-3-36-6-1985+++Р-107-3-36-6-1985),Р-107-3-36-6-1985,Р107,3-36,6,1985,opys-explicit
5061828d-9ffe-48bc-8cb5-f17986ff00e1,ЦДНТА-(Р-107-3-36-6-2060+++Р-107-3-36-6-2060+++Р-107-3-36-6-2060),Р-107-3-36-6-2060,Р107,3-36,6,2060,opys-explicit
50fc146d-8bb1-4aba-87f8-025778550c77,ЦДНТА-(Р-107-3-36-6-2028+++Р-107-3-36-6-2028+++Р-107-3-36-6-2028),Р-107-3-36-6-2028,Р107,3-36,6,2028,opys-explicit
f6800a68-c4ab-4e28-b0b8-180f9dab615e,ЦДНТА-(Р-107-3-36-6-2032+++Р-107-3-36-6-2032+++Р-107-3-36-6-2032),Р-107-3-36-6-2032,Р107,3-36,6,2032,opys-explicit
80b30321-1387-4bc7-9910-e59cff58f8ba,ЦДНТА-(Р-107-3-36-6-2046+++Р-107-3-36-6-2046+++Р-107-3-36-6-2046),Р-107-3-36-6-2046,Р107,3-36,6,2046,opys-explicit
773de634-c3e6-4416-a985-067b29267998,ЦДНТА-(Р-107-3-36-6-2054+++Р-107-3-36-6-2054+++Р-107-3-36-6-2054),Р-107-3-36-6-2054,Р107,3-36,6,2054,opys-explicit
6cd93e32-b73a-46cf-8b85-5d02c809bf3c,ЦДНТА-(Р-107-3-36-6-2058+++Р-107-3-36-6-2058+++Р-107-3-36-6-2058),Р-107-3-36-6-2058,Р107,3-36,6,2058,opys-explicit
483553b3-b6e2-4114-b50e-2ebf9cbee742,ЦДНТА-(Р-107-3-36-6-2037+++Р-107-3-36-6-2037+++Р-107-3-36-6-2037),Р-107-3-36-6-2037,Р107,3-36,6,2037,opys-explicit
b0a0ad16-bc6b-40d9-ac0b-37aedb165936,ЦДНТА-(Р-17-3-9-607+++Р-17-3-9-607+++Р-17-3-9-607),Р-17-3-9-607,Р17,3-9,1,607,range-lookup
932415e1-47a6-4913-acae-466ffdaeeb24,ЦДНТА-(Р-17-3-9-643+++Р-17-3-9-643+++Р-17-3-9-643),Р-17-3-9-643,Р17,3-9,1,643,range-lookup
99e30772-38ea-4d30-a7a4-bdea04028d24,ЦДНТА-(Р-17-3-9-654+++Р-17-3-9-654+++Р-17-3-9-654),Р-17-3-9-654,Р17,3-9,1,654,range-lookup
47855871-42b4-4432-bc72-17d18ca6d32b,ЦДНТА-(Р-17-3-9-2-674+++Р-17-3-9-2-674+++Р-17-3-9-2-674),Р-17-3-9-2-674,Р17,3-9,2,674,opys-explicit
429766ea-d4c6-43d7-aef3-a4bf4cd01d00,ЦДНТА-(Р-17-3-9-2-675+++Р-17-3-9-2-675+++Р-17-3-9-2-675),Р-17-3-9-2-675,Р17,3-9,2,675,opys-explicit
161ebe78-d398-48c7-9fd7-6f6a3d9e06a7,ЦДНТА-(Р-17-3-9-2-678+++Р-17-3-9-2-678+++Р-17-3-9-2-678),Р-17-3-9-2-678,Р17,3-9,2,678,opys-explicit
52f791e6-2636-4c22-a584-43720c1a1e72,ЦДНТА-(Р-17-3-9-2-694+++Р-17-3-9-2-694+++Р-17-3-9-2-694),Р-17-3-9-2-694,Р17,3-9,2,694,opys-explicit
3ac18e68-8192-4456-86ae-905f4b26b5f2,ЦДНТА-(Р-17-3-9-2-698+++Р-17-3-9-2-698+++Р-17-3-9-2-698),Р-17-3-9-2-698,Р17,3-9,2,698,opys-explicit
fbac32ff-cb37-4383-8b61-feaaf332c7c1,ЦДНТА-(Р-17-3-9-2-703+++Р-17-3-9-2-703+++Р-17-3-9-2-703),Р-17-3-9-2-703,Р17,3-9,2,703,opys-explicit
0a8d3d5f-9d61-409f-a238-4a59c569aa81,ЦДНТА-(Р-17-3-9-2-732+++Р-17-3-9-2-732+++Р-17-3-9-2-732),Р-17-3-9-2-732,Р17,3-9,2,732,opys-explicit
d05f3a7e-99b5-49f4-b7cd-2f5c98360f8d,ЦДНТА-(Р-17-3-9-2-737+++Р-17-3-9-2-737+++Р-17-3-9-2-737),Р-17-3-9-2-737,Р17,3-9,2,737,opys-explicit
362ab304-52af-4877-a02e-9cb90bba29df,ЦДНТА-(Р-17-3-9-2-751+++Р-17-3-9-2-751+++Р-17-3-9-2-751),Р-17-3-9-2-751,Р17,3-9,2,751,opys-explicit
5d89d046-cedd-49c5-87cd-15602555550f,ЦДНТА-(Р-17-3-9-2-745+++Р-17-3-9-2-745+++Р-17-3-9-2-745),Р-17-3-9-2-745,Р17,3-9,2,745,opys-explicit
c94fb49f-7dce-42a4-8282-7d7bd47d41ac,ЦДНТА-(Р-17-3-9-2-752+++Р-17-3-9-2-752+++Р-17-3-9-2-752),Р-17-3-9-2-752,Р17,3-9,2,752,opys-explicit
209521a5-94a6-49a0-b803-ae55aafdf75f,ЦДНТА-(Р-17-3-9-1-357+++Р-17-3-9-1-357+++Р-17-3-9-1-357),Р-17-3-9-1-357,Р17,3-9,1,357,opys-explicit
57ba7911-4945-4146-8739-96bfcf2c2fd4,ЦДНТА-(Р-17-3-9-1-363+++Р-17-3-9-1-363+++Р-17-3-9-1-363),Р-17-3-9-1-363,Р17,3-9,1,363,opys-explicit
d7cded2b-0f37-40f3-afbb-012a1354cfac,ЦДНТА-(Р-17-3-9-1-365+++Р-17-3-9-1-365+++Р-17-3-9-1-365),Р-17-3-9-1-365,Р17,3-9,1,365,opys-explicit
b1ebf9fc-1956-4ef6-b4d2-e50e081b0ed8,ЦДНТА-(Р-17-3-9-1-378+++Р-17-3-9-1-378+++Р-17-3-9-1-378),Р-17-3-9-1-378,Р17,3-9,1,378,opys-explicit
0dffb67c-80b1-4b37-a70f-8e2d44445992,ЦДНТА-(Р-17-3-9-1-381+++Р-17-3-9-1-381+++Р-17-3-9-1-381),Р-17-3-9-1-381,Р17,3-9,1,381,opys-explicit
df6c7dd3-1853-49d2-a83b-f3fa1663ba56,ЦДНТА-(Р-17-3-9-1-382+++Р-17-3-9-1-382+++Р-17-3-9-1-382),Р-17-3-9-1-382,Р17,3-9,1,382,opys-explicit
86021287-376b-4807-8e3c-132ad2a928d0,ЦДНТА-(Р-17-3-9-1-403+++Р-17-3-9-1-403+++Р-17-3-9-1-403),Р-17-3-9-1-403,Р17,3-9,1,403,opys-explicit
26342696-864b-438e-823e-488f464d173e,ЦДНТА-(Р-17-3-9-1-412+++Р-17-3-9-1-412+++Р-17-3-9-1-412),Р-17-3-9-1-412,Р17,3-9,1,412,opys-explicit
fe63f57c-2360-4793-bf90-456256452f2a,ЦДНТА-(Р-17-3-9-1-415+++Р-17-3-9-1-415+++Р-17-3-9-1-415),Р-17-3-9-1-415,Р17,3-9,1,415,opys-explicit
283552d7-517e-424a-977c-021f770ef0c9,ЦДНТА-(Р-17-3-9-1-416+++Р-17-3-9-1-416+++Р-17-3-9-1-416),Р-17-3-9-1-416,Р17,3-9,1,416,opys-explicit
edcbd8ca-69d1-49f6-ba78-66b1007dfacb,ЦДНТА-(Р-17-3-9-1-424+++Р-17-3-9-1-424+++Р-17-3-9-1-424),Р-17-3-9-1-424,Р17,3-9,1,424,opys-explicit
f71082f0-bcaf-46d2-8b39-c7a8abbfc2b7,ЦДНТА-(Р-17-3-9-1-436+++Р-17-3-9-1-436+++Р-17-3-9-1-436),Р-17-3-9-1-436,Р17,3-9,1,436,opys-explicit
bd65afc4-ac39-4d6e-aa17-c486bc1bf13f,ЦДНТА-(Р-17-3-9-1-445+++Р-17-3-9-1-445+++Р-17-3-9-1-445),Р-17-3-9-1-445,Р17,3-9,1,445,opys-explicit
9de5e37e-d05c-4f70-9636-8a7bff0a45ae,ЦДНТА-(Р-17-3-9-1-479+++Р-17-3-9-1-479+++Р-17-3-9-1-479),Р-17-3-9-1-479,Р17,3-9,1,479,opys-explicit
3257ed8c-5f52-4fce-992c-c58dca202c17,ЦДНТА-(Р-17-3-9-1-524+++Р-17-3-9-1-524+++Р-17-3-9-1-524),Р-17-3-9-1-524,Р17,3-9,1,524,opys-explicit
c65b5387-25c0-4db5-9c92-a7a108c76327,ЦДНТА-(Р-17-3-9-1-504+++Р-17-3-9-1-504+++Р-17-3-9-1-504),Р-17-3-9-1-504,Р17,3-9,1,504,opys-explicit
e75a742b-4447-4954-a39e-85668c7991e9,ЦДНТА-(Р-17-3-9-340+++Р-17-3-9-340+++Р-17-3-9-340),Р-17-3-9-340,Р17,3-9,1,340,range-lookup
3dda5638-dd21-4e07-b463-9c915e828fb3,ЦДНТА-(Р-17-3-9-4-2590+++Р-17-3-9-4-2590+++Р-17-3-9-4-2590),Р-17-3-9-4-2590,Р17,3-9,4,2590,opys-explicit
0b2d755d-ead0-44bb-b065-d600ea3f9815,ЦДНТА-(Р-17-3-9-4-2597+++Р-17-3-9-4-2597+++Р-17-3-9-4-2597),Р-17-3-9-4-2597,Р17,3-9,4,2597,opys-explicit
ab06a767-a0da-48e4-8b4f-ed88d887d740,ЦДНТА-(Р-17-3-9-4-2592+++Р-17-3-9-4-2592+++Р-17-3-9-4-2592),Р-17-3-9-4-2592,Р17,3-9,4,2592,opys-explicit
8d669615-4636-48ad-93cd-f2c68dd364cc,ЦДНТА-(Р-17-3-9-4-2547+++Р-17-3-9-4-2547+++Р-17-3-9-4-2547),Р-17-3-9-4-2547,Р17,3-9,4,2547,opys-explicit
9b852869-bfc9-4d30-9b7f-b73c89fb10f1,ЦДНТА-(Р-17-3-9-4-2613+++Р-17-3-9-4-2613+++Р-17-3-9-4-2613),Р-17-3-9-4-2613,Р17,3-9,4,2613,opys-explicit
39ee3e83-752f-4754-926b-2d766349c5e2,ЦДНТА-(Р-17-3-9-4-2622+++Р-17-3-9-4-2622+++Р-17-3-9-4-2622),Р-17-3-9-4-2622,Р17,3-9,4,2622,opys-explicit
5712c500-f9a5-4621-a6d0-56e196285d0b,ЦДНТА-(Р-17-3-9-4-2635+++Р-17-3-9-4-2635+++Р-17-3-9-4-2635),Р-17-3-9-4-2635,Р17,3-9,4,2635,opys-explicit
18f1e89c-941b-40ef-88c2-f800caf68c79,ЦДНТА-(Р-17-3-9-4-2642+++Р-17-3-9-4-2642+++Р-17-3-9-4-2642),Р-17-3-9-4-2642,Р17,3-9,4,2642,opys-explicit
831d9ba8-0154-47f3-9ff0-b4a74c8781bd,ЦДНТА-(Р-17-3-9-4-2626+++Р-17-3-9-4-2626+++Р-17-3-9-4-2626),Р-17-3-9-4-2626,Р17,3-9,4,2626,opys-explicit
0574e01c-d16b-4e90-9287-e9121fc29758,ЦДНТА-(Р-17-3-9-4-2643+++Р-17-3-9-4-2643+++Р-17-3-9-4-2643),Р-17-3-9-4-2643,Р17,3-9,4,2643,opys-explicit
c2e2bce8-4c98-460b-88d5-35bea59f5ae2,ЦДНТА-(Р-17-3-9-4-2659+++Р-17-3-9-4-2659+++Р-17-3-9-4-2659),Р-17-3-9-4-2659,Р17,3-9,4,2659,opys-explicit
5d87005d-2c0a-49f0-927e-f9ad1241bc7c,ЦДНТА-(Р-17-3-9-4-2658+++Р-17-3-9-4-2658+++Р-17-3-9-4-2658),Р-17-3-9-4-2658,Р17,3-9,4,2658,opys-explicit
6f1bb079-6d4f-40e1-8885-65094cb4c321,ЦДНТА-(Р-17-3-9-4-2662+++Р-17-3-9-4-2662+++Р-17-3-9-4-2662),Р-17-3-9-4-2662,Р17,3-9,4,2662,opys-explicit
9a6e2dc5-947f-40b0-96ed-d0e27e564432,ЦДНТА-(Р-17-3-9-4-2672+++Р-17-3-9-4-2672+++Р-17-3-9-4-2672),Р-17-3-9-4-2672,Р17,3-9,4,2672,opys-explicit
a85ad5a8-2825-4e2e-93d5-ee4c7eab13c8,ЦДНТА-(Р-17-3-9-4-2673+++Р-17-3-9-4-2673+++Р-17-3-9-4-2673),Р-17-3-9-4-2673,Р17,3-9,4,2673,opys-explicit
453705fd-d281-4fee-82a1-fa39df9c817d,ЦДНТА-(Р-17-3-9-4-2670+++Р-17-3-9-4-2670+++Р-17-3-9-4-2670),Р-17-3-9-4-2670,Р17,3-9,4,2670,opys-explicit
8339b851-a06f-4d22-ad84-61122c5a710d,ЦДНТА-(Р-17-3-9-4-2703+++Р-17-3-9-4-2703+++Р-17-3-9-4-2703),Р-17-3-9-4-2703,Р17,3-9,4,2703,opys-explicit
c4e64449-fab4-4492-b268-f93c40480d93,ЦДНТА-(Р-17-3-9-4-2695+++Р-17-3-9-4-2695+++Р-17-3-9-4-2695),Р-17-3-9-4-2695,Р17,3-9,4,2695,opys-explicit
e21cfbb9-6a0c-4c92-8b3b-c96a0a453f24,ЦДНТА-(Р-17-3-9-4-2713+++Р-17-3-9-4-2713+++Р-17-3-9-4-2713),Р-17-3-9-4-2713,Р17,3-9,4,2713,opys-explicit
bbe2639b-400b-41a5-91f6-418cffeca1ac,ЦДНТА-(Р-17-3-9-4-2729+++Р-17-3-9-4-2729+++Р-17-3-9-4-2729),Р-17-3-9-4-2729,Р17,3-9,4,2729,opys-explicit
4b51e4a8-d661-47e7-9ed4-5825acce38d5,ЦДНТА-(Р-17-3-9-4-2752+++Р-17-3-9-4-2752+++Р-17-3-9-4-2752),Р-17-3-9-4-2752,Р17,3-9,4,2752,opys-explicit
3e1659d3-a720-45b7-95c4-356b1065c872,ЦДНТА-(Р-17-3-9-4-2748+++Р-17-3-9-4-2748+++Р-17-3-9-4-2748),Р-17-3-9-4-2748,Р17,3-9,4,2748,opys-explicit
e841fd60-708f-448e-b4a9-6cf0d32034fc,ЦДНТА-(Р-17-3-9-4-2745+++Р-17-3-9-4-2745+++Р-17-3-9-4-2745),Р-17-3-9-4-2745,Р17,3-9,4,2745,opys-explicit
6938741f-d26f-4b23-90ef-faba1e59ab20,ЦДНТА-(Р-17-3-9-4-2743+++Р-17-3-9-4-2743+++Р-17-3-9-4-2743),Р-17-3-9-4-2743,Р17,3-9,4,2743,opys-explicit
00cce9dd-26c8-468b-af3d-99024b75708d,ЦДНТА-(Р-17-3-9-4-2759+++Р-17-3-9-4-2759+++Р-17-3-9-4-2759),Р-17-3-9-4-2759,Р17,3-9,4,2759,opys-explicit
9bedcccd-d8b4-430d-a4da-10217d220e77,ЦДНТА-(Р-17-3-9-4-2768+++Р-17-3-9-4-2768+++Р-17-3-9-4-2768),Р-17-3-9-4-2768,Р17,3-9,4,2768,opys-explicit
f5d893cd-f988-47b6-bab1-190b0c6926f0,ЦДНТА-(Р-17-3-9-5-2841+++Р-17-3-9-5-2841+++Р-17-3-9-5-2841),Р-17-3-9-5-2841,Р17,3-9,5,2841,opys-explicit+outofrange
b3494a7d-997e-4e26-adce-21d7fadffd2f,ЦДНТА-(Р-17-3-9-4-2571+++Р-17-3-9-4-2571+++Р-17-3-9-4-2571),Р-17-3-9-4-2571,Р17,3-9,4,2571,opys-explicit
10ed9ba3-fabe-45ab-888c-29eb316c462f,ЦДНТА-(Р-17-3-9-4-2577+++Р-17-3-9-4-2577+++Р-17-3-9-4-2577),Р-17-3-9-4-2577,Р17,3-9,4,2577,opys-explicit
18dafe72-c9f7-4345-9609-eb209ccc7502,ЦДНТА-(Р-17-3-9-1-537+++Р-17-3-9-1-537+++Р-17-3-9-1-537),Р-17-3-9-1-537,Р17,3-9,1,537,opys-explicit
ec5d4912-abed-4662-8486-d280a23b6805,ЦДНТА-(Р-17-3-9-1-540+++Р-17-3-9-1-540+++Р-17-3-9-1-540),Р-17-3-9-1-540,Р17,3-9,1,540,opys-explicit
74253ccf-5095-46de-93fd-3b0ce80b0038,ЦДНТА-(Р-17-3-9-1-558+++Р-17-3-9-1-558+++Р-17-3-9-1-558),Р-17-3-9-1-558,Р17,3-9,1,558,opys-explicit
f2b36aff-0aa5-4bda-babe-18befb55e702,ЦДНТА-(Р-17-3-9-1-610+++Р-17-3-9-1-610+++Р-17-3-9-1-610),Р-17-3-9-1-610,Р17,3-9,1,610,opys-explicit
d08adfbc-e855-4244-a963-21be767a67cf,ЦДНТА-(Р-17-3-9-1-597+++Р-17-3-9-1-597+++Р-17-3-9-1-597),Р-17-3-9-1-597,Р17,3-9,1,597,opys-explicit
ca9f6c2a-36b9-4d53-8b35-ed7f41931111,ЦДНТА-(Р-17-3-9-2-690+++Р-17-3-9-2-690+++Р-17-3-9-2-690),Р-17-3-9-2-690,Р17,3-9,2,690,opys-explicit
3f741edd-268d-446e-8056-1bf87d2a9450,ЦДНТА-(Р-17-3-9-2-742+++Р-17-3-9-2-742+++Р-17-3-9-2-742),Р-17-3-9-2-742,Р17,3-9,2,742,opys-explicit
84ded62b-def0-4c2b-8dbd-0494db581512,ЦДНТА-(Р-17-3-9-2-699+++Р-17-3-9-2-699+++Р-17-3-9-2-699),Р-17-3-9-2-699,Р17,3-9,2,699,opys-explicit
e6a53f71-0a49-4f25-bf1d-8b02b83728b6,ЦДНТА-(Р-17-3-9-2-759+++Р-17-3-9-2-759+++Р-17-3-9-2-759),Р-17-3-9-2-759,Р17,3-9,2,759,opys-explicit
82925247-2029-4c5b-901d-1fa9c7aa8bbe,ЦДНТА-(Р-17-3-9-4-2515+++Р-17-3-9-4-2515+++Р-17-3-9-4-2515),Р-17-3-9-4-2515,Р17,3-9,4,2515,opys-explicit
787dacfb-0c1a-46be-b3c9-4e21108a30b0,ЦДНТА-(Р-17-3-9-4-2576+++Р-17-3-9-4-2576+++Р-17-3-9-4-2576),Р-17-3-9-4-2576,Р17,3-9,4,2576,opys-explicit
8153684a-887e-43b0-b07f-a7c55df30c1b,ЦДНТА-(Р-17-3-9-4-2562+++Р-17-3-9-4-2562+++Р-17-3-9-4-2562),Р-17-3-9-4-2562,Р17,3-9,4,2562,opys-explicit
22fd52ea-2fd3-4239-8a49-bea01be4cbe4,ЦДНТА-(Р-17-3-9-4-2578+++Р-17-3-9-4-2578+++Р-17-3-9-4-2578),Р-17-3-9-4-2578,Р17,3-9,4,2578,opys-explicit
e30545bd-3c23-418c-8a08-74389c2c8a72,ЦДНТА-(Р-17-3-9-4-2585+++Р-17-3-9-4-2585+++Р-17-3-9-4-2585),Р-17-3-9-4-2585,Р17,3-9,4,2585,opys-explicit
ac1a7ab8-5842-43f6-8e0b-b117c6c708ec,ЦДНТА-(Р-17-3-9-4-2588+++Р-17-3-9-4-2588+++Р-17-3-9-4-2588),Р-17-3-9-4-2588,Р17,3-9,4,2588,opys-explicit
0956ecb4-2426-44fb-b6b7-62d829ce0016,ЦДНТА-(Р-17-3-9-4-2619+++Р-17-3-9-4-2619+++Р-17-3-9-4-2619),Р-17-3-9-4-2619,Р17,3-9,4,2619,opys-explicit
7409e5c8-1d61-44fb-b854-93e63376a3a5,ЦДНТА-(Р-17-3-9-4-2589+++Р-17-3-9-4-2589+++Р-17-3-9-4-2589),Р-17-3-9-4-2589,Р17,3-9,4,2589,opys-explicit
06684264-8349-45f8-8b96-9c07b6ed8676,ЦДНТА-(Р-17-3-9-4-2615+++Р-17-3-9-4-2615+++Р-17-3-9-4-2615),Р-17-3-9-4-2615,Р17,3-9,4,2615,opys-explicit
b285dfeb-190a-443e-a8c4-67e742ee9f03,ЦДНТА-(Р-17-3-9-4-2621+++Р-17-3-9-4-2621+++Р-17-3-9-4-2621),Р-17-3-9-4-2621,Р17,3-9,4,2621,opys-explicit
64256ccf-49b2-43cb-aa26-abfefa70137f,ЦДНТА-(Р-17-3-9-4-2604+++Р-17-3-9-4-2604+++Р-17-3-9-4-2604),Р-17-3-9-4-2604,Р17,3-9,4,2604,opys-explicit
3f417739-d273-49f1-bd76-d69c72985bb1,ЦДНТА-(Р-17-3-9-4-2634+++Р-17-3-9-4-2634+++Р-17-3-9-4-2634),Р-17-3-9-4-2634,Р17,3-9,4,2634,opys-explicit
41c7864b-d986-43cf-b21d-ad6b219cc04b,ЦДНТА-(Р-17-3-9-4-2657+++Р-17-3-9-4-2657+++Р-17-3-9-4-2657),Р-17-3-9-4-2657,Р17,3-9,4,2657,opys-explicit
306df40c-60e5-40c1-be03-349b4b4659d2,ЦДНТА-(Р-17-3-9-4-2647+++Р-17-3-9-4-2647+++Р-17-3-9-4-2647),Р-17-3-9-4-2647,Р17,3-9,4,2647,opys-explicit
6a1f3234-dd97-4ccc-88c7-716fd7f7e9e0,ЦДНТА-(Р-17-3-9-4-2680+++Р-17-3-9-4-2680+++Р-17-3-9-4-2680),Р-17-3-9-4-2680,Р17,3-9,4,2680,opys-explicit
a41c295b-e7e1-40b5-9d5a-9e5d5bed6997,ЦДНТА-(Р-17-3-9-4-2684+++Р-17-3-9-4-2684+++Р-17-3-9-4-2684),Р-17-3-9-4-2684,Р17,3-9,4,2684,opys-explicit
0c912885-26fb-4210-992b-85ddde38d475,ЦДНТА-(Р-17-3-9-4-2700+++Р-17-3-9-4-2700+++Р-17-3-9-4-2700),Р-17-3-9-4-2700,Р17,3-9,4,2700,opys-explicit
66c9ffeb-9770-4813-b282-a576bb82f7db,ЦДНТА-(Р-17-3-9-4-2732+++Р-17-3-9-4-2732+++Р-17-3-9-4-2732),Р-17-3-9-4-2732,Р17,3-9,4,2732,opys-explicit
97debab0-8308-44bb-80c1-5442dcee22b9,ЦДНТА-(Р-17-3-9-4-2719+++Р-17-3-9-4-2719+++Р-17-3-9-4-2719),Р-17-3-9-4-2719,Р17,3-9,4,2719,opys-explicit
b9f02de6-a835-44ea-b5be-416aa1b16490,ЦДНТА-(Р-17-3-9-4-2724+++Р-17-3-9-4-2724+++Р-17-3-9-4-2724),Р-17-3-9-4-2724,Р17,3-9,4,2724,opys-explicit
7c9f2716-e421-4af8-8b3c-dfa535ca1cca,ЦДНТА-(Р-17-3-9-4-2733+++Р-17-3-9-4-2733+++Р-17-3-9-4-2733),Р-17-3-9-4-2733,Р17,3-9,4,2733,opys-explicit
da3f6ef7-7bf7-4687-9e58-daefbea8b0e3,ЦДНТА-(Р-17-3-9-4-2737+++Р-17-3-9-4-2737+++Р-17-3-9-4-2737),Р-17-3-9-4-2737,Р17,3-9,4,2737,opys-explicit
cbf8856b-07c5-404f-96a1-5a3f77b9ca4a,ЦДНТА-(Р-17-3-9-4-2721+++Р-17-3-9-4-2721+++Р-17-3-9-4-2721),Р-17-3-9-4-2721,Р17,3-9,4,2721,opys-explicit
a75924d9-b4da-4b35-89da-80dde8c6e65c,ЦДНТА-(Р-17-3-9-4-2712+++Р-17-3-9-4-2712+++Р-17-3-9-4-2712),Р-17-3-9-4-2712,Р17,3-9,4,2712,opys-explicit
ffacfdd4-a999-4a97-ade0-f3b846ec4182,ЦДНТА-(Р-17-3-9-4-2741+++Р-17-3-9-4-2741+++Р-17-3-9-4-2741),Р-17-3-9-4-2741,Р17,3-9,4,2741,opys-explicit
3db59b2f-559b-46ea-b00e-2b2f01915c75,ЦДНТА-(Р-17-3-9-4-2735+++Р-17-3-9-4-2735+++Р-17-3-9-4-2735),Р-17-3-9-4-2735,Р17,3-9,4,2735,opys-explicit
