113	Секція жандармерії в м. Заставна Чернівецького повіту		0	0
1130	Жандармський пост с. Колінківці Хотинського повіту		0	0
1131	Жандармський пост с. Ларга Хотинського повіту		0	0
1132	Жандармський пост с. Білівці Хотинського повіту		0	0
1133	Жандармський пост с. Челепеуци Хотинського повіту		0	0
1134	Жандармський пост с. Бояни Чернівецького повіту		0	0
1135	Мисливське товариство "Кодрій-Герца" Дорохойського повіту		0	0
1136	Сторожинецький волосний шкільний інспекторат		0	0
1137	Хотинський волосний земельний відділ		0	0
1138	Новоселицький земельний відділ Хотинського повіту		0	0
1139	Герцаївський волосний земельний відділ Дорохойського повіту		0	0
114	Секретаріат міністерства юстиції на Буковині, м. Чернівці		0	0
1140	Державний розсадник "Буковина-Ширеуць" в комуні Ширівці Хотинського повіту		0	0
1141	Школа міського господарства в м. Чернівці		0	0
1142	Козменська (Кіцманська) агро-рибницька дільниця адміністрації Православного релігійного фонду Буковини м. Козмень (Кіцмань)		0	0
1143	Управління рибним господарством Православного релігійного фонду Буковини у комуні Козмень (Кіцмань)		0	0
1144	Мисливський інспекторат Буковини, м. Чернівці		0	0
1145	Кооперативне товариство "Чентрала цинутулуй Сучава" м. Чернівці		0	0
1146	Чернівецьке поштово-телеграфне відділення		0	0
1147	Початкова державна школа в комуні Горбова		0	0
1148	Початкова змішана державна школа на хуторі Давидівці комуни Кліводин		0	0
1149	Початкова змішана державна школа на хуторі Бережанка комуни Коритне		0	0
115	Крайовий суд Буковини		0	0
1150	Початкова змішана державна школа на хуторі Баранка комуни Герца		0	0
1151	Початкова змішана державна школа в комуні Чернетешть (нині Чорногузи)		0	0
1152	Румунське акціонерне товариство з експлуатації спиртзаводу "Четатя" в м. Хотин		0	0
1153	Жандармський пост с. Селище Чернівецького повіту		0	0
1158	Управління дослідження та розвитку рибного господарства на Буковині в м. Чернівці		0	0
1159	Школа з підготовки дорожніх десятників, м. Чернівці		0	0
116	Чернівецький повітовий суд, м.Чернівці		0	0
1160	Хотинський повітовий склад монополії на алкоголь, встановлення мита на його продаж та споживання		0	0
1161	Початкова змішана державна школа в комуні Долиняни		0	0
1162	Початкова змішана державна школа в комуні Каплівка		0	0
1163	Початкова змішана державна школа в комуні Багна		0	0
1164	Майстерня з фарбування та хімічної очистки одягу Маргарити Глодяну в м. Чернівці		0	0
1165	Початкові змішані державні школи в комуні Стара Тереблеча та с. Горбівці		0	0
1166	Початкова змішана державна школа с. Дарабани комуни Каплівка		0	0
1167	Солеварний завод у громаді Качика		0	0
1168	Хотинське повітове справництво		0	0
117	Хотинський повітовий суд Бессарабської губернії		0	0
1170	Сокирянський волосний шкільний інспекторат		0	0
1171	Новоселицький волосний шкільний інспекторат		0	0
1172	Хотинський волосний шкільний інспекторат		0	0
1173	Жандармський пост с. Чернетешть (Чорногузи) Сторожинецького повіту		0	0
1174	Примарія комуни Вітрянка Хотинського повіту		0	0
1175	Кельменецький волосний шкільний інспекторат		0	0
1176	Нотаріус Берас Пауль, м. Сторожинець		0	0
1177	Примарія комуни Сергії Путила Радівецького повіту		0	0
1178	Генеральне військове командування Галичини та Лодомерії в м. Львів		0	0
1179	Румунське музичне товариство "Армонія", м. Чернівці		0	0
