full_code,title
ДАХмО-315-1-12234,"Метрична книга. Свято-Кузьмо-Дем’янівська церква, с. Грабовець Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12279,"Метрична книга. Свято-Кузьмо-Дем’янівська церква, с. Грабовець Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12301,"Метрична книга. Свято-Кузьмо-Дем’янівська церква, с. Грабовець Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12300,"Метрична книга. Свято-Кузьмо-Дем’янівська церква, с. Грабовець Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12330,"Метрична книга. Свято-Кузьмо-Дем’янівська церква, с. Грабовець Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12614,"Метрична книга. Свято-Кузьмо-Дем’янівська церква, с. Грабовець Брацлавського пов. Монастирської вол."
ДАХмО-315-1-11985,"Метрична книга. Свято-Іоанно-Богословська церква, с. Гриненки Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12136,"Метрична книга. Свято-Іоанно-Богословська церква, с. Гриненки Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12443,"Метрична книга. Свято-Іоанно-Богословська церква, с. Гриненки Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12621,"Метрична книга. Свято-Іоанно-Богословська церква, с. Гриненки Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12754,"Метрична книга. Свято-Іоанно-Богословська церква, с. Гриненки Брацлавського пов. Монастирської вол."
ДАХмО-315-1-12717,"Метрична книга. Свято-Іоанно-Богословська церква, с. Гриненки Брацлавського пов. Монастирської вол."
ДАХмО-315-1-7312,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-11988,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12125,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12175,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12254,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12277,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12297,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12308,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12331,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12351,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12383,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12411,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12441,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12494,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12515,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12536,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12542,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12562,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12566,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12574,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12624,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12676,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12730,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12757,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12800,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12839,"Метрична книга. Свято-Різдво-Богородична церква, с. Гута Брацлавського пов. Клебанської вол."
ДАХмО-315-1-11998,"Метрична книга. Свято-Покровська церква, с. Даньківка Брацлавського пов. Печарської"
ДАХмО-315-1-12444,"Метрична книга. Свято-Покровська церква, с. Даньківка Брацлавського пов. Печарської"
ДАХмО-315-1-12747,"Метрична книга. Свято-Покровська церква, с. Даньківка Брацлавського пов. Печарської"
ДАХмО-315-1-12832,"Метрична книга. Свято-Покровська церква, с. Даньківка Брацлавського пов. Печарської"
ДАХмО-315-1-12776,"Метрична книга. Свято-Онуфріївська церква, с. Жахнівка Брацлавського пов. Лучанської"
ДАХмО-315-1-11935,"Метрична книга. Свято-Дмитрівська церква, с. Забужжя Брацлавського пов. Печарської вол."
ДАХмО-315-1-12139,"Метрична книга. Свято-Дмитрівська церква, с. Забужжя Брацлавського пов. Печарської вол."
ДАХмО-315-1-12247,"Метрична книга. Свято-Дмитрівська церква, с. Забужжя Брацлавського пов. Печарської вол."
ДАХмО-315-1-12447,"Метрична книга. Свято-Дмитрівська церква, с. Забужжя Брацлавського пов. Печарської вол."
ДАХмО-315-1-12670,"Метрична книга. Свято-Дмитрівська церква, с. Забужжя Брацлавського пов. Печарської вол."
ДАХмО-315-1-12758,"Метрична книга. Свято-Дмитрівська церква, с. Забужжя Брацлавського пов. Печарської вол."
ДАХмО-315-1-8246,"Метрична книга. Свято-Покровська церква, с. Звониха Брацлавського пов. Лучанської вол."
ДАХмО-315-1-7278,"Метрична книга. Свято-Параскевинська церква, с. Іцка (Столипінка) Брацлавського пов. Холодовської вол."
ДАХмО-315-1-8291,"Метрична книга. Свято-Параскевинська церква, с. Іцка (Столипінка) Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12082,"Метрична книга. Свято-Параскевинська церква, с. Іцка (Столипінка) Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12437,"Метрична книга. Свято-Параскевинська церква, с. Іцка (Столипінка) Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12661,"Метрична книга. Свято-Параскевинська церква, с. Іцка (Столипінка) Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12745,"Метрична книга. Свято-Параскевинська церква, с. Іцка (Столипінка) Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12794,"Метрична книга. Свято-Параскевинська церква, с. Іцка (Столипінка) Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12862,"Метрична книга. Свято-Параскевинська церква, с. Іцка (Столипінка) Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12453,"Метрична книга. Свято-Успенська церква, с. Кирнасівка Брацлавського пов."
ДАХмО-315-1-8180,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-11936,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12164,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12248,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12281,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12310,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12328,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12349,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12384,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12412,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12440,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12504,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12385,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12350,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12567,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12576,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12678,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12728,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12838,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12191,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-12655,"Метрична книга. Свято-Іоанно-Богословська церква, с. Кінашів Брацлавського пов. Холодовської вол."
ДАХмО-315-1-8055,"Метрична книга. Свято-Успенська церква, с. Кирнасівка Брацлавського пов. Клебанської"
ДАХмО-315-1-8608,"Метрична книга. Свято-Успенська церква, с. Кирнасівка Брацлавського пов. Клебанської"
ДАХмО-315-1-8722,"Метрична книга. Свято-Успенська церква, с. Кирнасівка Брацлавського пов. Клебанської"
ДАХмО-315-1-8737,"Метрична книга. Свято-Успенська церква, с. Кирнасівка Брацлавського пов. Клебанської"
ДАХмО-315-1-12083,"Метрична книга. Свято-Успенська церква, с. Кирнасівка Брацлавського пов. Клебанської"
ДАХмО-315-1-12237,"Метрична книга. Свято-Успенська церква, с. Кирнасівка Брацлавського пов. Клебанської"
ДАХмО-315-1-12436,"Метрична книга. Свято-Успенська церква, с. Кирнасівка Брацлавського пов. Клебанської"
ДАХмО-315-1-8424,"Метрична книга. Свято-Покровська церква, с. Клебань Брацлавського пов. Клебанської вол."
ДАХмО-315-1-12182,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12256,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12282,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12572,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12352,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12421,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12505,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12537,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12307,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12560,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12568,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12627,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12679,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12721,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12713,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12716,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12831,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12830,"Метрична книга. Свято-Різдво-Богородична церква, с. Кобилівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-11921,"Метрична книга. Свято-Успенська церква, с. Козинці Брацлавського пов. Савинецької"
ДАХмО-315-1-11931,"Метрична книга. Свято-Успенська церква, с. Козинці Брацлавського пов. Савинецької"
ДАХмО-315-1-12183,"Метрична книга. Свято-Успенська церква, с. Козинці Брацлавського пов. Савинецької"
ДАХмО-315-1-12569,"Метрична книга. Свято-Успенська церква, с. Козинці Брацлавського пов. Савинецької"
ДАХмО-315-1-12573,"Метрична книга. Свято-Успенська церква, с. Козинці Брацлавського пов. Савинецької"
ДАХмО-315-1-8166,"Метрична книга. Свято-Михайлівська церква, с. Копіївка Брацлавського пов. Журавлівської"
ДАХмО-315-1-12034,"Метрична книга. Свято-Успенська церква, с. Куниче Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12264,"Метрична книга. Свято-Успенська церква, с. Куниче Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12442,"Метрична книга. Свято-Успенська церква, с. Куниче Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12625,"Метрична книга. Свято-Успенська церква, с. Куниче Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12616,"Метрична книга. Свято-Успенська церква, с. Куниче Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12223,"Метрична книга. Свято-Вознесенська церква, с. Латанці Брацлавського пов. Лучанської"
ДАХмО-315-1-8332,"Метрична книга. Свято-Вознесенська церква, с. Латанці Брацлавського пов. Лучанської"
ДАХмО-315-1-12446,"Метрична книга. Свято-Михайлівська церква, с. Левківці Брацлавського пов. Шпиківської"
ДАХмО-315-1-11999,"Метрична книга. Свято-Іоанно-Богословська церква, с. Летківка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12250,"Метрична книга. Свято-Іоанно-Богословська церква, с. Летківка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12451,"Метрична книга. Свято-Іоанно-Богословська церква, с. Летківка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12617,"Метрична книга. Свято-Іоанно-Богословська церква, с. Летківка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12760,"Метрична книга. Свято-Іоанно-Богословська церква, с. Летківка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12869,"Метрична книга. Свято-Іоанно-Богословська церква, с. Летківка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12672,"Метрична книга. Свято-Успенська церква, с. Лука Жабокрицька Брацлавського пов. Шпиківської вол."
ДАХмО-315-1-12752,"Метрична книга. Свято-Успенська церква, с. Лука Жабокрицька Брацлавського пов. Шпиківської вол."
ДАХмО-315-1-12798,"Метрична книга. Свято-Успенська церква, с. Лука Жабокрицька Брацлавського пов. Шпиківської вол."
ДАХмО-315-1-12229,"Метрична книга. Свято-Михайлівська церква, с. Лука Немирівська Брацлавського пов. Лучанської вол."
ДАХмО-315-1-6830,"Метрична книга. Свято-Богословська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-12868,"Метрична книга. Свято-Богословська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-7194,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-11951,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-12257,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-12439,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-12628,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-12623,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-12759,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-12863,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Михайлівка Брацлавського пов."
ДАХмО-315-1-8264,"Метрична книга. Свято-Покровська церква, с. Нестерварка Брацлавського пов. Холодовської"
ДАХмО-315-1-8206,"Метрична книга. Свято-Онуфріївська церква, с. Олександрівка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-11958,"Метрична книга. Свято-Різдво-Богородична церква, с. Олександрівка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12086,"Метрична книга. Свято-Різдво-Богородична церква, с. Олександрівка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12161,"Метрична книга. Свято-Різдво-Богородична церква, с. Олександрівка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12751,"Метрична книга. Свято-Різдво-Богородична церква, с. Олександрівка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-12796,"Метрична книга. Свято-Різдво-Богородична церква, с. Олександрівка Брацлавського пов. Савинецької вол."
ДАХмО-315-1-8825,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-11978,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12171,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12249,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12280,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12299,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12309,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12329,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12575,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12620,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12673,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-12298,"Метрична книга. Свято-Успенська церква, с. Орлівка Брацлавського пов. Журавлівської вол."
ДАХмО-315-1-11979,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Остапківці Брацлавського пов. Печарської вол."
ДАХмО-315-1-12172,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Остапківці Брацлавського пов. Печарської вол."
ДАХмО-315-1-12450,"Метрична книга. Свято-Хрестовоздвиженська церква, с. Остапківці Брацлавського пов. Печарської вол."
ДАХмО-315-1-7416,"Метрична книга. Свято-Чудо-Михайлівська церква, с. Паріївка Брацлавського пов. Державний архів Хмельницької області"
ДАХмО-315-1-8277,"Метрична книга. Свято-Чудо-Михайлівська церква, с. Паріївка Брацлавського пов. Державний архів Хмельницької області"
ДАХмО-315-1-7407,"Метрична книга. Свято-Успенська церква, с. Паріївка Брацлавського пов. Ободнянської вол."
ДАХмО-315-1-12677,"Метрична книга. Свято-Казанська церква, с. Перепеличе Брацлавського пов. Монастирської вол."
ДАХмО-315-1-11986,"Метрична книга. Свято-Різдво-Богородична церква, м-ко Печара Брацлавського пов. Печарської вол."
ДАХмО-315-1-12185,"Метрична книга. Свято-Різдво-Богородична церква, м-ко Печара Брацлавського пов. Печарської вол."
ДАХмО-315-1-12452,"Метрична книга. Свято-Різдво-Богородична церква, м-ко Печара Брацлавського пов. Печарської вол."
ДАХмО-315-1-12675,"Метрична книга. Свято-Різдво-Богородична церква, м-ко Печара Брацлавського пов. Печарської вол."
ДАХмО-315-1-12804,"Метрична книга. Свято-Різдво-Богородична церква, м-ко Печара Брацлавського пов. Печарської вол."
ДАХмО-18-1-1400,"Метрична книга. Свято-Іоанно-Богословська церква, с. Пісочин Брацлавського пов. Ободнянської вол."
ДАХмО-315-1-7761,"Метрична книга. Свято-Дмитрівська церква, с. Потік Брацлавського пов. Ободнянської вол."
ДАХмО-315-1-7953,"Метрична книга. Свято-Воскресеньська церква, с. Рубань Брацлавського пов. Рубанської"
ДАХмО-315-1-12251,"Метрична книга. Свято-Вознесенська церква, с. Савинці Брацлавського пов. (Васильківського пов. Рокитнянської вол.)"
