full_code,tags
ДАХмО-18-1-1761,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1764,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-44,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-50,метрична книга|народження|шлюб|смерть
ДАХмО-315-1-7027,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1045,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1046,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1581,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1047,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1048,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1094,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1130,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-820,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1131,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1132,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-41,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-42,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-15,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1474,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1475,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1477,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1476,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1183,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1184,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1186,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-17,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1185,метрична книга|шлюб|смерть
ДАХмО-Р6379-1-16,метрична книга|шлюб|смерть
ДАХмО-18-1-1195,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1196,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1197,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1198,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-33,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1219,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1220,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1221,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-32,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1276,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1277,метрична книга|народження|шлюб|смерть
ДАХмО-316-1-134,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1419,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1420,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-39,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-40,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-43,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1414,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1415,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1416,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1417,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1421,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1418,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1422,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-52,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-37,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-38,метрична книга|народження|шлюб|смерть
ДАХмО-316-1-87,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-292,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-293,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-13,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-14,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-15,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-3,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-42,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1428,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1429,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1430,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1431,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-68,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-69,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-70,метрична книга|народження|смерть
ДАХмО-18-1-510,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1423,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-16,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-17,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-18,метрична книга|народження|смерть
ДАХмО-Р6380-1-19,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1485,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-82,метрична книга|народження|смерть
ДАХмО-18-1-1521,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1522,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1523,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1524,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1525,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1526,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-83,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-84,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-85,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1591,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1592,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1593,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1594,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1643,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1644,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1645,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1646,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1647,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1674,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1676,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1675,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1677,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-86,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-87,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1710,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1711,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-71,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1768,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1769,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1770,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1773,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1771,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1772,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1837,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1838,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1877,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1878,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1879,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1880,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1881,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1916,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1917,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1918,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1919,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1920,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1922,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1960,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1961,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1962,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1963,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1965,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1964,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-312,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1966,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1967,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-19,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1956,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1957,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1958,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1959,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-18,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1986,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1987,метрична книга|народження|шлюб|смерть
ДАХмО-Р6379-1-98,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-395,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-481,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-482,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-483,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-484,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-485,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-486,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-487,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-488,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1070,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1071,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1072,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1073,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1074,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-369,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1411,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1412,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1413,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1950,метрична книга|народження|шлюб|смерть
