full_code,title
ДАКрО-172-1-37,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Покровське Зінов’євського окр. Зінов’євського р-ну (Херсонської губ. Олександрійського пов. Покровської вол.) Міжархівний довідник"
ДАКрО-172-1-35,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Покровське Зінов’євського окр. Зінов’євського р-ну (Херсонської губ. Олександрійського пов. Покровської вол.) Міжархівний довідник"
ДАКрО-172-1-17,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Покровське Зінов’євського окр. Зінов’євського р-ну (Херсонської губ. Олександрійського пов. Покровської вол.) Міжархівний довідник"
ДАКрО-172-1-19,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Покровське Зінов’євського окр. Зінов’євського р-ну (Херсонської губ. Олександрійського пов. Покровської вол.) Міжархівний довідник"
ДАКрО-189-1-1,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-2,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-3,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-4,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-40,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-5,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-39,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-56,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-57,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-58,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-59,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-60,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-61,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-62,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-63,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-64,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-65,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-66,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-67,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-68,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-69,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-6,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-13,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-14,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-15,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-51,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-15А,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
