full_code,title
ДАДнО-193-4-707,"Метрична книга. Успенська церква, с. Вербки Павлоградського пов. Вербківської вол."
ДАДнО-193-4-714,"Метрична книга. Успенська церква, с. Вербки Павлоградського пов. Вербківської вол."
ДАДнО-193-4-256,"Метрична книга. Миколаївська церква, с. Дмитрівка Павлоградського пов. Булахівської вол."
ДАДнО-193-4-665,"Метрична книга. Миколаївська церква, с. Дмитрівка Павлоградського пов. Булахівської вол."
ДАДнО-193-4-257,"Метрична книга. Різдвяно-Богородицька церква, с. Дмитрівка Павлоградського пов. Дмитрівської вол."
ДАДнО-193-4-476,"Метрична книга. Різдвяно-Богородицька церква, с. Дмитрівка Павлоградського пов. Дмитрівської вол."
ДАДнО-193-4-652,"Метрична книга. Свято-Духівська церква, с. Іванівка Павлоградського пов. Кохівської вол."
ДАДнО-193-4-712,"Метрична книга. Свято-Духівська церква, с. Іванівка Павлоградського пов. Кохівської вол."
ДАДнО-193-4-708,"Метрична книга. Георгіївська церква, с. Кочеріжки Павлоградського пов. В’язівоцької вол."
ДАДнО-193-4-713,"Метрична книга. Миколаївська церква, с. Нова Русь Павлоградського пов. Кохівської вол."
ДАДнО-193-4-287,"Метрична книга. Свято-Миколаївська церква, с. Новопавлівка Павлоградського пов. Новопавлівської вол."
ДАДнО-193-4-288,"Метрична книга. Свято-Миколаївська церква, с. Новопавлівка Павлоградського пов. Новопавлівської вол."
ДАДнО-193-4-289,"Метрична книга. Свято-Миколаївська церква, с. Новопавлівка Павлоградського пов. Новопавлівської вол."
ДАДнО-193-4-369,"Метрична книга. Свято-Георгіївська церква 135-го піхотного Керч-Єнікольського полку, м. Павлоград Павлоградського пов."
ДАДнО-193-4-651,"Метрична книга. Спаса Нерукотворного образу церква, м. Павлоград Павлоградського пов."
ДАДнО-193-4-627,"Метрична книга. Соборно-Вознесенська церква, м. Павлоград Павлоградського пов."
ДАДнО-193-4-477,"Метрична книга. Петро-Павлівська церква, с. Петропавлівка Павлоградського пов. Петропавлівської вол."
ДАДнО-193-4-404,"Метрична книга. Церква Іоанна Богослова, с. Тернівка Павлоградського пов. Богданівської вол."
ДАДнО-193-4-405,"Метрична книга. Церква Іоанна Богослова, с. Тернівка Павлоградського пов. Богданівської вол."
ДАДнО-193-4-406,"Метрична книга. Церква Іоанна Богослова, с. Тернівка Павлоградського пов. Богданівської вол."
ДАДнО-193-4-407,"Метрична книга. Церква Іоанна Богослова, с. Тернівка Павлоградського пов. Богданівської вол."
ДАДнО-193-4-408,"Метрична книга. Церква Іоанна Богослова, с. Тернівка Павлоградського пов. Богданівської вол."
ДАДнО-193-4-409,"Метрична книга. Церква Іоанна Богослова, с. Тернівка Павлоградського пов. Богданівської вол."
ДАДнО-193-4-705,"Метрична книга. Свято-Троїцька церква, с. Троїцьке Павлоградського пов. Троїцької вол."
ДАДнО-193-4-711,"Метрична книга. Свято-Троїцька церква, с. Троїцьке Павлоградського пов. Троїцької вол."
ДАДнО-193-4-475,"Метрична книга. Свято-Троїцька церква, с. Троїцьке Павлоградського пов. Троїцької вол."
ДАДнО-193-4-427,"Метрична книга. Олексіївська церква, с. Хороше Павлоградського пов. Хорошівської вол."
ДАДнО-193-4-370,"Метрична книга. Успенська церква, с. Чернявщина Павлоградського пов. Стешино-Чорноглазівської вол."
ДАДнО-193-4-551,"Метрична книга. Успенська церква, с. Чернявщина Павлоградського пов. Стешино-Чорноглазівської вол."
ДАДнО-193-5-14А,"Метрична книга. Миколаївська церква, м. Кривий Ріг Херсонського пов."
ДАДнО-193-5-24А,"Метрична книга. Миколаївська церква, м. Кривий Ріг Херсонського пов."
ДАДнО-193-5-27,"Метрична книга. Миколаївська церква, м. Кривий Ріг Херсонського пов."
