file_id,author_id
05ac9eb5-95dd-4225-99c8-0e6ad83ac03f,2173ed75-9225-4781-a594-3a34b431a745
05dfdf32-542d-463e-ac2d-b97ec62332b2,8973a446-fec8-42fd-be32-ee71c33e5712
05dfdf32-542d-463e-ac2d-b97ec62332b2,8dc23458-09e3-4462-b2d9-e42129e00171
05dfdf32-542d-463e-ac2d-b97ec62332b2,901f13d4-6c72-4c46-b13b-482a155cc542
05dfdf32-542d-463e-ac2d-b97ec62332b2,9fe1cef6-6145-416b-bece-fdd1c55fe661
05dfdf32-542d-463e-ac2d-b97ec62332b2,ace87e86-0888-4e25-b300-600b249fbef5
05dfdf32-542d-463e-ac2d-b97ec62332b2,ad41416e-d61e-4e03-9823-d05a6192ca7e
05dfdf32-542d-463e-ac2d-b97ec62332b2,d374486b-1cde-4301-86ac-b7ee89f3fda4
05dfdf32-542d-463e-ac2d-b97ec62332b2,dcd792c1-fe52-4bd3-9b71-7bfe8fc16bf1
05dfdf32-542d-463e-ac2d-b97ec62332b2,ea1f383a-9085-48f4-a9ba-6b7eecb95943
06e3a82f-8273-4a75-8cf1-fac5407f9322,3e767fcf-f1dc-415b-8572-7dcb3182f7b0
089c3b40-c31f-4615-be68-53a2f7819e79,2173ed75-9225-4781-a594-3a34b431a745
0a48c9b7-2fa8-4cb8-b68e-614a13e86dd7,797238d8-43e0-4244-8606-586bea45dbfa
0a48c9b7-2fa8-4cb8-b68e-614a13e86dd7,a762903c-03d9-46ab-8320-461ce33a1193
0a7616da-2ab9-4953-b910-3e1186853f56,2173ed75-9225-4781-a594-3a34b431a745
0a7616da-2ab9-4953-b910-3e1186853f56,6abbbd7f-688a-4481-9c5b-500c62c029fb
0b0ea918-e70d-4171-bc65-0dcf26e789dc,6abbbd7f-688a-4481-9c5b-500c62c029fb
0c2cfe57-cab4-4c53-a429-b05ee9af4d77,6abbbd7f-688a-4481-9c5b-500c62c029fb
0ea045e9-ca0a-4c64-b789-1701a4d09a88,413c5ea3-9b1d-4e22-b4cd-4fe59d273fa6
0fbcd8c4-b28d-4c8f-b461-5d369a981058,2173ed75-9225-4781-a594-3a34b431a745
12623b80-b5b4-4795-a09d-4ebdc8b12710,1506bced-60dd-4a60-a953-89253964df03
12623b80-b5b4-4795-a09d-4ebdc8b12710,64f2f5b3-f6ac-4e92-ba30-cd8e797f25fd
12623b80-b5b4-4795-a09d-4ebdc8b12710,797238d8-43e0-4244-8606-586bea45dbfa
12623b80-b5b4-4795-a09d-4ebdc8b12710,8dc23458-09e3-4462-b2d9-e42129e00171
12623b80-b5b4-4795-a09d-4ebdc8b12710,a73a17c8-9530-4e44-aa05-0ea1a41b8614
12623b80-b5b4-4795-a09d-4ebdc8b12710,ace87e86-0888-4e25-b300-600b249fbef5
12623b80-b5b4-4795-a09d-4ebdc8b12710,b3754ca2-f4f8-41fc-9af6-04c9fcccd1ac
12623b80-b5b4-4795-a09d-4ebdc8b12710,d374486b-1cde-4301-86ac-b7ee89f3fda4
12623b80-b5b4-4795-a09d-4ebdc8b12710,d713507b-5586-4e3b-a1b6-2dbde951f6cc
12623b80-b5b4-4795-a09d-4ebdc8b12710,ea1f383a-9085-48f4-a9ba-6b7eecb95943
12623b80-b5b4-4795-a09d-4ebdc8b12710,fb1f5036-3462-4ad8-bf02-af8ae1305550
129e391c-88aa-48cc-a119-14ad5dea1910,1c1f8b61-340e-48d5-b01d-2ddae74a152a
129e391c-88aa-48cc-a119-14ad5dea1910,1dfca241-0c3a-48a8-b47a-796517c83814
129e391c-88aa-48cc-a119-14ad5dea1910,413c5ea3-9b1d-4e22-b4cd-4fe59d273fa6
129e391c-88aa-48cc-a119-14ad5dea1910,64c4682c-23bc-4e3e-b340-bfb355af64af
129e391c-88aa-48cc-a119-14ad5dea1910,8973a446-fec8-42fd-be32-ee71c33e5712
129e391c-88aa-48cc-a119-14ad5dea1910,901f13d4-6c72-4c46-b13b-482a155cc542
129e391c-88aa-48cc-a119-14ad5dea1910,9fe1cef6-6145-416b-bece-fdd1c55fe661
129e391c-88aa-48cc-a119-14ad5dea1910,a762903c-03d9-46ab-8320-461ce33a1193
129e391c-88aa-48cc-a119-14ad5dea1910,ad41416e-d61e-4e03-9823-d05a6192ca7e
129e391c-88aa-48cc-a119-14ad5dea1910,d3a7c796-888d-494e-b335-4536f7b22195
129e391c-88aa-48cc-a119-14ad5dea1910,da00fab7-b6a7-4924-9a43-be84e37b3edc
12ae3a2b-510c-4838-8005-98789cc0b8f6,1c1f8b61-340e-48d5-b01d-2ddae74a152a
12ae3a2b-510c-4838-8005-98789cc0b8f6,1dfca241-0c3a-48a8-b47a-796517c83814
12ae3a2b-510c-4838-8005-98789cc0b8f6,413c5ea3-9b1d-4e22-b4cd-4fe59d273fa6
12ae3a2b-510c-4838-8005-98789cc0b8f6,64c4682c-23bc-4e3e-b340-bfb355af64af
12ae3a2b-510c-4838-8005-98789cc0b8f6,8973a446-fec8-42fd-be32-ee71c33e5712
12ae3a2b-510c-4838-8005-98789cc0b8f6,901f13d4-6c72-4c46-b13b-482a155cc542
12ae3a2b-510c-4838-8005-98789cc0b8f6,9fe1cef6-6145-416b-bece-fdd1c55fe661
12ae3a2b-510c-4838-8005-98789cc0b8f6,a762903c-03d9-46ab-8320-461ce33a1193
12ae3a2b-510c-4838-8005-98789cc0b8f6,ad41416e-d61e-4e03-9823-d05a6192ca7e
12ae3a2b-510c-4838-8005-98789cc0b8f6,d3a7c796-888d-494e-b335-4536f7b22195
12ae3a2b-510c-4838-8005-98789cc0b8f6,da00fab7-b6a7-4924-9a43-be84e37b3edc
12b69800-750d-4b3b-ac23-0f649393986c,04457780-597f-486c-b9a1-1b336e50ce5f
12b69800-750d-4b3b-ac23-0f649393986c,06f5e1cc-b2fe-4ed9-86fb-e97503a32cc1
12b69800-750d-4b3b-ac23-0f649393986c,08774c4a-4cd9-41fd-b78e-b5e3cf68dbed
12b69800-750d-4b3b-ac23-0f649393986c,3f9e4ff1-e0fe-449d-b9e0-11d8d44f5669
12b69800-750d-4b3b-ac23-0f649393986c,5f9220d4-8e22-46b5-bff7-4ab21c8d881d
12b69800-750d-4b3b-ac23-0f649393986c,785222f2-8bd8-4cab-99a8-72bd0071c203
12b69800-750d-4b3b-ac23-0f649393986c,cd9f7d69-4cd7-4635-a610-75700e467495
12b69800-750d-4b3b-ac23-0f649393986c,e556514b-ef8e-4263-a90d-60b23e936cda
12b69800-750d-4b3b-ac23-0f649393986c,ec5ff961-2511-4d34-9e7a-35440b33d285
12d25264-d5ae-4a43-93f5-6240bbf279ce,007c1f25-2308-4308-9537-4c58f2df3c18
12d25264-d5ae-4a43-93f5-6240bbf279ce,04457780-597f-486c-b9a1-1b336e50ce5f
12d25264-d5ae-4a43-93f5-6240bbf279ce,06f5e1cc-b2fe-4ed9-86fb-e97503a32cc1
12d25264-d5ae-4a43-93f5-6240bbf279ce,08774c4a-4cd9-41fd-b78e-b5e3cf68dbed
12d25264-d5ae-4a43-93f5-6240bbf279ce,1aa86148-95dc-4911-87ad-b826a107bcfe
12d25264-d5ae-4a43-93f5-6240bbf279ce,3e767fcf-f1dc-415b-8572-7dcb3182f7b0
12d25264-d5ae-4a43-93f5-6240bbf279ce,3f9e4ff1-e0fe-449d-b9e0-11d8d44f5669
12d25264-d5ae-4a43-93f5-6240bbf279ce,5f9220d4-8e22-46b5-bff7-4ab21c8d881d
12d25264-d5ae-4a43-93f5-6240bbf279ce,785222f2-8bd8-4cab-99a8-72bd0071c203
12d25264-d5ae-4a43-93f5-6240bbf279ce,875d34aa-2dd6-45a5-b825-d1d36666a57f
12d25264-d5ae-4a43-93f5-6240bbf279ce,87fc7f45-50c8-4f83-815f-9a4c6f8caeb8
12d25264-d5ae-4a43-93f5-6240bbf279ce,a6f59fc7-0acb-4b79-9d9e-042119adff8d
12d25264-d5ae-4a43-93f5-6240bbf279ce,b4a25e23-722e-444e-b0fd-d3bb0496257c
12d25264-d5ae-4a43-93f5-6240bbf279ce,c5524371-b3a5-4606-b54f-7cf80a1f47dc
12d25264-d5ae-4a43-93f5-6240bbf279ce,cd9f7d69-4cd7-4635-a610-75700e467495
12d25264-d5ae-4a43-93f5-6240bbf279ce,d0faa674-e1a7-4226-811b-faa8e5f965ff
12d25264-d5ae-4a43-93f5-6240bbf279ce,e9964d45-7819-4484-8b91-2ee0d09cdabd
12d25264-d5ae-4a43-93f5-6240bbf279ce,ec5ff961-2511-4d34-9e7a-35440b33d285
12d25264-d5ae-4a43-93f5-6240bbf279ce,ecdc9f33-3ee6-4681-90bc-8dbafdec4a73
12d25264-d5ae-4a43-93f5-6240bbf279ce,f8220848-262f-473b-837f-363ed0dfd27c
130f1518-ec48-45e7-a635-d19ac0a8e00f,007c1f25-2308-4308-9537-4c58f2df3c18
135b21b1-71d8-4e06-8929-1b3852c3466b,007c1f25-2308-4308-9537-4c58f2df3c18
135b21b1-71d8-4e06-8929-1b3852c3466b,04457780-597f-486c-b9a1-1b336e50ce5f
135b21b1-71d8-4e06-8929-1b3852c3466b,06f5e1cc-b2fe-4ed9-86fb-e97503a32cc1
135b21b1-71d8-4e06-8929-1b3852c3466b,08774c4a-4cd9-41fd-b78e-b5e3cf68dbed
135b21b1-71d8-4e06-8929-1b3852c3466b,1aa86148-95dc-4911-87ad-b826a107bcfe
135b21b1-71d8-4e06-8929-1b3852c3466b,3e767fcf-f1dc-415b-8572-7dcb3182f7b0
135b21b1-71d8-4e06-8929-1b3852c3466b,3f9e4ff1-e0fe-449d-b9e0-11d8d44f5669
135b21b1-71d8-4e06-8929-1b3852c3466b,5f9220d4-8e22-46b5-bff7-4ab21c8d881d
135b21b1-71d8-4e06-8929-1b3852c3466b,785222f2-8bd8-4cab-99a8-72bd0071c203
135b21b1-71d8-4e06-8929-1b3852c3466b,87fc7f45-50c8-4f83-815f-9a4c6f8caeb8
135b21b1-71d8-4e06-8929-1b3852c3466b,a6f59fc7-0acb-4b79-9d9e-042119adff8d
135b21b1-71d8-4e06-8929-1b3852c3466b,b4a25e23-722e-444e-b0fd-d3bb0496257c
135b21b1-71d8-4e06-8929-1b3852c3466b,c5524371-b3a5-4606-b54f-7cf80a1f47dc
135b21b1-71d8-4e06-8929-1b3852c3466b,cd9f7d69-4cd7-4635-a610-75700e467495
135b21b1-71d8-4e06-8929-1b3852c3466b,d0faa674-e1a7-4226-811b-faa8e5f965ff
135b21b1-71d8-4e06-8929-1b3852c3466b,e556514b-ef8e-4263-a90d-60b23e936cda
135b21b1-71d8-4e06-8929-1b3852c3466b,e9964d45-7819-4484-8b91-2ee0d09cdabd
135b21b1-71d8-4e06-8929-1b3852c3466b,ec5ff961-2511-4d34-9e7a-35440b33d285
135b21b1-71d8-4e06-8929-1b3852c3466b,ecdc9f33-3ee6-4681-90bc-8dbafdec4a73
135b21b1-71d8-4e06-8929-1b3852c3466b,f8220848-262f-473b-837f-363ed0dfd27c
13d72af4-5f57-4721-81e9-68370b31b840,007c1f25-2308-4308-9537-4c58f2df3c18
13d72af4-5f57-4721-81e9-68370b31b840,04457780-597f-486c-b9a1-1b336e50ce5f
13d72af4-5f57-4721-81e9-68370b31b840,06f5e1cc-b2fe-4ed9-86fb-e97503a32cc1
13d72af4-5f57-4721-81e9-68370b31b840,1aa86148-95dc-4911-87ad-b826a107bcfe
13d72af4-5f57-4721-81e9-68370b31b840,3e767fcf-f1dc-415b-8572-7dcb3182f7b0
13d72af4-5f57-4721-81e9-68370b31b840,3f9e4ff1-e0fe-449d-b9e0-11d8d44f5669
13d72af4-5f57-4721-81e9-68370b31b840,5f9220d4-8e22-46b5-bff7-4ab21c8d881d
13d72af4-5f57-4721-81e9-68370b31b840,785222f2-8bd8-4cab-99a8-72bd0071c203
13d72af4-5f57-4721-81e9-68370b31b840,875d34aa-2dd6-45a5-b825-d1d36666a57f
13d72af4-5f57-4721-81e9-68370b31b840,87fc7f45-50c8-4f83-815f-9a4c6f8caeb8
13d72af4-5f57-4721-81e9-68370b31b840,a6f59fc7-0acb-4b79-9d9e-042119adff8d
13d72af4-5f57-4721-81e9-68370b31b840,b4a25e23-722e-444e-b0fd-d3bb0496257c
13d72af4-5f57-4721-81e9-68370b31b840,c5524371-b3a5-4606-b54f-7cf80a1f47dc
13d72af4-5f57-4721-81e9-68370b31b840,cd9f7d69-4cd7-4635-a610-75700e467495
13d72af4-5f57-4721-81e9-68370b31b840,d0faa674-e1a7-4226-811b-faa8e5f965ff
13d72af4-5f57-4721-81e9-68370b31b840,e556514b-ef8e-4263-a90d-60b23e936cda
13d72af4-5f57-4721-81e9-68370b31b840,e9964d45-7819-4484-8b91-2ee0d09cdabd
13d72af4-5f57-4721-81e9-68370b31b840,ec5ff961-2511-4d34-9e7a-35440b33d285
13d72af4-5f57-4721-81e9-68370b31b840,ecdc9f33-3ee6-4681-90bc-8dbafdec4a73
13d72af4-5f57-4721-81e9-68370b31b840,f8220848-262f-473b-837f-363ed0dfd27c
195b08e1-c88a-4387-810b-efc432063063,e556514b-ef8e-4263-a90d-60b23e936cda
1aa7a748-2172-4bad-95c7-820201e0e4e5,ace87e86-0888-4e25-b300-600b249fbef5
1b8b4fc9-9958-407b-8323-530f11a52187,2173ed75-9225-4781-a594-3a34b431a745
1b8b4fc9-9958-407b-8323-530f11a52187,6abbbd7f-688a-4481-9c5b-500c62c029fb
1ceb5687-df09-412f-9748-59bfc6182fdf,fb1f5036-3462-4ad8-bf02-af8ae1305550
1ee1dadc-1196-442c-97f5-0c4d1cb6b5b5,2173ed75-9225-4781-a594-3a34b431a745
1ee1dadc-1196-442c-97f5-0c4d1cb6b5b5,6abbbd7f-688a-4481-9c5b-500c62c029fb
230ad956-f20f-49ee-9e15-c2082622dd9e,8973a446-fec8-42fd-be32-ee71c33e5712
230ad956-f20f-49ee-9e15-c2082622dd9e,8dc23458-09e3-4462-b2d9-e42129e00171
230ad956-f20f-49ee-9e15-c2082622dd9e,901f13d4-6c72-4c46-b13b-482a155cc542
230ad956-f20f-49ee-9e15-c2082622dd9e,9fe1cef6-6145-416b-bece-fdd1c55fe661
230ad956-f20f-49ee-9e15-c2082622dd9e,ace87e86-0888-4e25-b300-600b249fbef5
