imp_id,imp_title,old_id,old_title,dist_km,full_sim
20473ec3-d616-4ceb-bdcc-7c27380a08bb,Джурин (Покровська),eb711688-41dd-43bf-a371-9856f88521c6,"Покровська церква, с. Джурин Ямпільський повіт Подільська губернія",0.98,0.33
20473ec3-d616-4ceb-bdcc-7c27380a08bb,Джурин (Покровська),8030f605-573e-434d-8a3c-33f0665263b6,"Різдво-богородична церква, м. Джурин Ямпільський повіт Рожнятівська волость",0.98,0.17
20473ec3-d616-4ceb-bdcc-7c27380a08bb,Джурин (Покровська),41e54336-a5ea-4eac-87d1-67e4cb25d39e,"Богородицька церква, с. Джурин Ямпільський повіт Подільська губернія",0.98,0.18
20473ec3-d616-4ceb-bdcc-7c27380a08bb,Джурин (Покровська),64c4682c-23bc-4e3e-b340-bfb355af64af,"Покровська церква, м. Джурин Ямпільський повіт Рожнятівська волость",0.98,0.31
d3a26267-4c79-47b4-9614-1d8fbc98e80b,Дольськ,9d4c6942-be25-43ba-8a8b-8d9402d8b42b,"Церква Святого Миколая, с. Дольськ Турійська волость Ковельський повіт",0.44,0.13
d3a26267-4c79-47b4-9614-1d8fbc98e80b,Дольськ,6cb87a1a-a474-43e8-9c02-7464eab2b9f5,"Церква Успіння Пресвятої Богородиці, с. Дольськ Турійська волость Ковельський повіт",0.44,0.10
5d9f8823-e5d4-42cc-adce-381d4fc454f4,Доротище,6dd0ff0c-8527-4c4a-a4cf-70a29e62d031,"Церква Успіння Пресвятої Богородиці, с. Доротище Несухоїженська волость Ковельський повіт",0.17,0.11
5d9f8823-e5d4-42cc-adce-381d4fc454f4,Доротище,5923b877-0e5b-4473-a9e7-f8e36d2a6dd5,"Церква Успіння Богородиці, с. Доротище Ковельський повіт",0.17,0.17
6ce38636-2a3a-4cde-ab6c-39d7dcd3655a,Дорошівка,6df167e2-410d-4f51-a6f3-4713b4d6e7c0,"Параскевинська церква, с. Дорошівка Ямпільський повіт Ярузька волость",0.56,0.16
6ce38636-2a3a-4cde-ab6c-39d7dcd3655a,Дорошівка,11b5acec-6952-406a-a20a-45f56d6f0342,"Параскеївська церква, с. Дорошівка Ямпільський повіт Подільська губернія",0.56,0.17
6ce38636-2a3a-4cde-ab6c-39d7dcd3655a,Дорошівка,1c1f8b61-340e-48d5-b01d-2ddae74a152a,"параскевинська церква, с. Дорошівка Ямпільський повіт Ярузька волость",0.56,0.16
38d2c5ec-87ad-4b76-bdab-dfda274d7cd4,Жиричі,70dbea15-ae4f-47ae-a216-58c1678a9a6d,"Церква Покрови Богородиці, с. Жиричі Ковельський повіт",0.58,0.14
38d2c5ec-87ad-4b76-bdab-dfda274d7cd4,Жиричі,fa0d4ce5-aaf4-4090-afb5-eab8aceafb71,"Церква Покрову Пресвятої Богородиці, с. Жиричі Заболоттівська волость Ковельський повіт",0.58,0.09
659e7fdb-124e-443a-bea3-0a04def2f02d,Залаззя,0b4837e2-4bd6-4d0b-ac65-268408f88d64,"Церква Святого Іоана Хрестителя, с. Залаззя Ковельський повіт",0.14,0.14
659e7fdb-124e-443a-bea3-0a04def2f02d,Залаззя,9f910df4-2f49-440a-affb-95d2ee521ad6,"Церква на честь Почаївської ікони Божої Матері, с. Залаззя Великоглушанська волость Ковельський повіт",0.14,0.09
659e7fdb-124e-443a-bea3-0a04def2f02d,Залаззя,fc93f96e-b53e-4a04-bf43-e522b893592f,"Церква Різдва Святого Іоанна Хрестителя, с. Залаззя Великоглушанська волость Ковельський повіт",0.14,0.09
659e7fdb-124e-443a-bea3-0a04def2f02d,Залаззя,e50de63d-71f2-4707-a858-46606d6646d3,"Церква Святого Іоанна Хрестителя, с. Залаззя Великоглушанська волость Ковельський повіт",0.14,0.10
b9671d43-4065-4c5e-a800-767d25a2f136,Заліси,a50909e1-8785-48f3-8328-c36f15a57253,"Церква Преподобної Матері Параскеви, с. Заліси Ковельський повіт",0.55,0.11
b9671d43-4065-4c5e-a800-767d25a2f136,Заліси,e7e54c1e-44bb-4e5f-b95d-82c27ff97d98,"Церква Святої великомучениці Параскеви, с. Заліси Заболоттівська волость Ковельський повіт",,0.09
b83af64d-af11-4878-b3bc-08c8c20a3823,Зимне,3804a5b1-5d05-48fb-bd84-7466353fff7a,"Церква Успіння Пресвятої Богородиці, с. Зимне Микуличівська волость Володимир-Волинський повіт",0.82,0.07
b83af64d-af11-4878-b3bc-08c8c20a3823,Зимне,a66aa983-84c6-474b-9b90-cd58a49af00b,"Церква Святої Трійці, с. Зимне Микуличівська волость Володимир-Волинський повіт",0.82,0.09
265ce866-68bb-40ef-a60f-babda91ac63b,Іваничі,977b6bb5-900f-4c34-800a-263b7d44e5cd,"Церква Зачаття Пресвятої Богородиці св. Анною, с. Іваничі Порицька волость Володимир-Волинський повіт",0.87,0.09
265ce866-68bb-40ef-a60f-babda91ac63b,Іваничі,278f5b88-50d2-4913-9f36-c9ccd820f274,"Церква на честь Казанської ікони Божої Матері, с. Іваничі Порицька волость Володимир-Волинський повіт",0.87,0.09
aa4e8fc9-643f-4912-b38c-352e7d2859e6,Іванківці,901f13d4-6c72-4c46-b13b-482a155cc542,"Різдво-богородична церква, с. Іванківці Ямпільський повіт Краснянська волость",0.27,0.13
aa4e8fc9-643f-4912-b38c-352e7d2859e6,Іванківці,58deb4b9-63af-4df1-9130-1d37acb7e296,"Різдво-богородична церква, с. Іванківці Вінницький повіт",0.27,0.18
7c29458d-8e7d-4acf-8423-659adc03e53b,Калитинка,bfb862eb-765c-49db-81a5-f47b218c2492,"Дмитріївська церква, с. Калитинка Могилівський повіт Подільська губернія",0.15,0.16
7c29458d-8e7d-4acf-8423-659adc03e53b,Калитинка,d3a7c796-888d-494e-b335-4536f7b22195,"Дмитрівська церква, с. Калитинка Ямпільський повіт Рожнятівська волость",0.15,0.16
ca00b845-d1fb-42b3-8c49-633b7cc4fd2b,Качин,01b3e870-b147-4ff7-99e5-19e77e438669,"Церква Успіння Богородиці, с. Качин Ковельський повіт",1.48,0.12
ca00b845-d1fb-42b3-8c49-633b7cc4fd2b,Качин,47e4586d-2005-4c08-9825-758c3170162a,"Церква Успіння Пресвятої Богородиці, с. Качин Сошичненська волость Ковельський повіт",,0.08
4d18c09a-a815-4767-a2bd-797134c35494,Качківка,a762903c-03d9-46ab-8320-461ce33a1193,"Різдво-богородична церква, с. Качківка Ямпільський повіт клембів ська волость",1.04,0.13
4d18c09a-a815-4767-a2bd-797134c35494,Качківка,b8666e39-b38a-41e6-9844-922fe2fe7456,"Різдво-Богородицька церква, с. Качківка Ямпільський повіт Подільська губернія",1.04,0.13
11d15e4d-b0b9-459c-8ffe-985b601fa879,Кашівка,66cbe8a4-b972-4eff-8cd3-c87d376374f9,"Церква Святого великомученика Пантелеймона, м. Кашівка Велицька волость Ковельський повіт",0.45,0.10
11d15e4d-b0b9-459c-8ffe-985b601fa879,Кашівка,e6d35787-e60e-420b-ac68-8ad6ecfa4187,"Церква Святої Параскеви, м. Кашівка Ковельський повіт",0.45,0.16
11d15e4d-b0b9-459c-8ffe-985b601fa879,Кашівка,0b93a62b-438b-4023-b2e5-53f54b54584a,"Церква Святої великомучениці Параскеви, м. Кашівка Велицька волость Ковельський повіт",0.45,0.11
9863c4e6-6fb4-4717-92fe-3285fbee09e4,Кетроси (Довжок),c7cb2dab-4e7b-4f07-a69a-cdc16aac64b3,"Хрестовоздвиженська церква, с. Довжок (Кетроси) Ямпільський повітПодільська губернія",0.61,0.20
9863c4e6-6fb4-4717-92fe-3285fbee09e4,Кетроси (Довжок),413c5ea3-9b1d-4e22-b4cd-4fe59d273fa6,"Хрестовоздвиженська церква, с. Кетроси Ямпільський повіт Ямпільська волость",0.61,0.12
eaf27833-f69c-4224-aec9-58709fcef326,Кислицьке,f3c2d2b2-5713-40a8-ac27-a17c187c909b,"Хрестовоздвиженська церква, с. Кислицьке Ямпільський повіт Подільська губернія",0.46,0.15
eaf27833-f69c-4224-aec9-58709fcef326,Кислицьке,ad41416e-d61e-4e03-9823-d05a6192ca7e,"Параскевинська церква, с. Кислицьке Ямпільський повіт Комаргородська волость",0.46,0.14
9fcdf705-4be3-4d78-aefd-c29caec01c39,Клембівка,da00fab7-b6a7-4924-9a43-be84e37b3edc,"Успенська церква, с. Клембівка Ямпільський повіт Клембівська волость",1.44,0.18
9fcdf705-4be3-4d78-aefd-c29caec01c39,Клембівка,683d0c6c-d599-4067-a0e3-1b2bade0b354,"Клембівський волосний виконавчий комітет громадських організацій, с. Клембівка Ямпільського повіту Кам'янець-Подільської губернії",1.44,0.10
70cdc1a8-9185-4454-8769-cc3260dfef08,Козлиничі,50d31b8a-029e-428f-aa9c-c25cff089bb3,"Церква Хресто-Воздвиженська, с. Козлиничі Повурська волость Ковельський повіт",0.23,0.15
70cdc1a8-9185-4454-8769-cc3260dfef08,Козлиничі,772079c7-99ff-46c0-9d50-cf4c3c78cac5,"Церква Воздвиженя Честного Хреста, с. Козлиничі Ковельський повіт",0.23,0.16
935005f7-eb9e-4c61-9870-76b0bee9f2b4,"Копистирин, Парасківська",f28d1336-99b8-490b-be43-80a8b11aeff7,"Параскеївська церква, с. Копистирин Ямпільський повіт Подільська губернія",0.86,0.32
935005f7-eb9e-4c61-9870-76b0bee9f2b4,"Копистирин, Парасківська",5b7c7d14-59c7-4c97-9b61-a5210c6e3761,"Параскевинська церква, с. Копистирин Ямпільський повіт Пеньківська волость",0.86,0.34
935005f7-eb9e-4c61-9870-76b0bee9f2b4,"Копистирин, Парасківська",e16476c1-491c-46d3-b30c-668f60b092fd,"Покровська церква, с. Копистирин Ямпільський повіт Подільська губернія",0.86,0.24
935005f7-eb9e-4c61-9870-76b0bee9f2b4,"Копистирин, Парасківська",9fe1cef6-6145-416b-bece-fdd1c55fe661,"Покровська церква, с. Копистирин Ямпільський повіт Пеньківська волость",0.86,0.27
0bf296e0-ee0e-43b8-ac85-81237ae9a559,"Копистирин, Покровська",5b7c7d14-59c7-4c97-9b61-a5210c6e3761,"Параскевинська церква, с. Копистирин Ямпільський повіт Пеньківська волость",0.11,0.24
0bf296e0-ee0e-43b8-ac85-81237ae9a559,"Копистирин, Покровська",e16476c1-491c-46d3-b30c-668f60b092fd,"Покровська церква, с. Копистирин Ямпільський повіт Подільська губернія",0.11,0.38
0bf296e0-ee0e-43b8-ac85-81237ae9a559,"Копистирин, Покровська",9fe1cef6-6145-416b-bece-fdd1c55fe661,"Покровська церква, с. Копистирин Ямпільський повіт Пеньківська волость",0.11,0.36
0bf296e0-ee0e-43b8-ac85-81237ae9a559,"Копистирин, Покровська",f28d1336-99b8-490b-be43-80a8b11aeff7,"Параскеївська церква, с. Копистирин Ямпільський повіт Подільська губернія",0.11,0.25
85e7c653-7b65-4ddd-84c0-d525e5b47b67,Коритниця,79f91433-2413-4924-b9f2-2a6c0441c1c2,"Церква Святого Архістратига Михаїла, м. Коритниця Коритницька волость Володимир-Волинський повіт",0.75,0.13
85e7c653-7b65-4ddd-84c0-d525e5b47b67,Коритниця,1f7249ea-db7c-460c-bb49-0b203496b2df,"Церква Святої Трійці, с. Коритниця Свинюхівська волость Володимир-Волинський повіт",0.75,0.14
3f89bd2b-a367-484c-8eed-69fcc102c659,Кортеліси,b614f16e-488e-4e12-94e6-a7b261310da0,"Церква Успіння Пресвятої Богородиці, с. Кортеліси Гірниківська волость Ковельський повіт",0.34,0.12
3f89bd2b-a367-484c-8eed-69fcc102c659,Кортеліси,0a6e2be3-904c-46fb-9ef1-bd8c4ec8f05d,"Церква Успіння Богородиці, с. Кортеліси Ковельський повіт",0.34,0.19
81f31f5d-d088-43e8-b51a-71797b84b467,Кримне,11f627fb-0794-4be1-bc47-4c7cd5c49099,"Церква Святого Архістратига Михаїла, с. Кримне Кримненська волость Володимир-Волинський повіт",0.50,0.09
81f31f5d-d088-43e8-b51a-71797b84b467,Кримне,6562c29e-6544-4317-a25d-fac10f76febc,"Церква Різдва Пресвятої Богородиці, с. Кримне Камінь-Коширська волость Ковельський повіт",0.50,0.09
81f31f5d-d088-43e8-b51a-71797b84b467,Кримне,7e86eb89-08a8-4e70-864e-99a60f7aaf1c,"Церква Різдва Святого Іоанна Хрестителя, с. Кримне Камінь-Коширська волость Ковельський повіт",0.50,0.08
81f31f5d-d088-43e8-b51a-71797b84b467,Кримне,c8afac58-651f-4062-8c9a-b6b7b3fbb552,"Церква Святого Іоанна Хрестителя, с. Кримне Камінь-Коширська волость Ковельський повіт",0.50,0.09
6e8c38ea-1b3d-43a6-b63c-35ae2170769c,Куснища,058f2f47-45ef-43d7-9a35-068e53b038f7,"Церква Воскресіння Христового, с. Куснища Згоранська волость Володимир-Волинський повіт",0.30,0.11
6e8c38ea-1b3d-43a6-b63c-35ae2170769c,Куснища,8026c032-8842-4689-8536-4274c920e195,"Церква Преображення Господнього, с. Куснища Згоранська волость Володимир-Волинський повіт",0.30,0.10
dea9b9e3-9378-4558-89c6-cbad00ca5ffc,Литовеж,0bfce31f-1a6a-4f1e-9ce8-2def440e5de7,"Церква Святої великомучениці Параскеви, с. Литовеж Грибовицька волость Володимир-Волинський повіт",0.56,0.09
dea9b9e3-9378-4558-89c6-cbad00ca5ffc,Литовеж,80f00812-be9b-4c82-8519-1fa8c7ac2fd5,"Церква Введення у Храм Пресвятої Богородиці, с. Литовеж Грибовицька волость Володимир-Волинський повіт",0.56,0.09
799c67cc-81fe-469d-b1fd-f9a1677ac034,Локачі,9d54f7f4-72f3-4125-8ebd-3fb6cde36231,"Костел, с. Локачі Горохівський повіт",0.14,0.20
799c67cc-81fe-469d-b1fd-f9a1677ac034,Локачі,2173ed75-9225-4781-a594-3a34b431a745,"Локачинський римсько-католицький парафіяльний костьол, м. Локачі Хорівська волость Володимир-Волинський повіт",0.14,0.09
ae94c10d-1cb9-4ea8-a7fc-ae1823cdc31c,Локачі,bafb653e-7a0e-483f-a73d-03cd960c7b4d,"Церква Преображення Господнього, м. Локачі Хорівська волость Володимир-Волинський повіт",0.44,0.09
ae94c10d-1cb9-4ea8-a7fc-ae1823cdc31c,Локачі,9d54f7f4-72f3-4125-8ebd-3fb6cde36231,"Костел, с. Локачі Горохівський повіт",0.44,0.20
c4feb12c-7222-464f-9bc4-75f45166c70e,Лука-Мовчанська,a5f011dd-8776-4f4b-ad3d-8b3bf3f2fc03,"Римсько-католицька церква, с. Лука-Мовчанська Ямпільський повіт Подільська губернія",0.03,0.22
c4feb12c-7222-464f-9bc4-75f45166c70e,Лука-Мовчанська,04d6d697-9b2b-46fc-9aac-383f692f1bb4,"Соборо-Михайлівська церква, с. Лука-Мовчанська Ямпільський повіт Подільська губернія",0.03,0.22
11e6bee9-d61f-4099-8c5c-8a9671fe0692,"Любомль, Богородиці",ed332792-484e-4a33-9090-089c37695fc4,"Костьол, м. Любомль Любомльська волость Володимир-Волинський повіт",0.83,0.16
11e6bee9-d61f-4099-8c5c-8a9671fe0692,"Любомль, Богородиці",356ae889-ace4-4350-9e7b-c282469da59b,"Церква Святого великомученика Георгія, м. Любомль Любомльська волость Володимир-Волинський повіт",0.83,0.11
11e6bee9-d61f-4099-8c5c-8a9671fe0692,"Любомль, Богородиці",399d61f9-3cde-427e-af7f-8f6c287bcaa7,"Церква Святої Трійці, м. Любомль Володимир-Волинський повіт",0.83,0.16
11e6bee9-d61f-4099-8c5c-8a9671fe0692,"Любомль, Богородиці",6aa2f5b9-5ac2-42f8-aa67-1b1c1b1371a6,"Церква Різдва Пресвятої Богородиці, м. Любомль Любомльська волость Володимир-Волинський повіт",0.83,0.26
a0b6d09a-a868-4c13-9f28-df057b14c8cc,"Любомль, Георгія",6aa2f5b9-5ac2-42f8-aa67-1b1c1b1371a6,"Церква Різдва Пресвятої Богородиці, м. Любомль Любомльська волость Володимир-Волинський повіт",1.13,0.10
a0b6d09a-a868-4c13-9f28-df057b14c8cc,"Любомль, Георгія",356ae889-ace4-4350-9e7b-c282469da59b,"Церква Святого великомученика Георгія, м. Любомль Любомльська волость Володимир-Волинський повіт",1.13,0.21
a0b6d09a-a868-4c13-9f28-df057b14c8cc,"Любомль, Георгія",399d61f9-3cde-427e-af7f-8f6c287bcaa7,"Церква Святої Трійці, м. Любомль Володимир-Волинський повіт",1.13,0.13
a0b6d09a-a868-4c13-9f28-df057b14c8cc,"Любомль, Георгія",ed332792-484e-4a33-9090-089c37695fc4,"Костьол, м. Любомль Любомльська волость Володимир-Волинський повіт",1.13,0.14
45c0de4e-1dfe-4e5a-a1f7-f582c97492f1,Мала Глуша,9a2738fd-4ee9-44a0-bee2-0c9ac1dae972,"Церква Різдва Богородиці, с. Мала Глуша Ковельський повіт",0.72,0.20
45c0de4e-1dfe-4e5a-a1f7-f582c97492f1,Мала Глуша,845a7046-df4a-488e-92e8-54946105e5d3,"Церква Різдва Пресвятої Богородиці, с. Мала Глуша Великоглушанська волость Ковельський повіт",0.72,0.13
addd4dba-a66d-490e-a80a-74503bd9d276,Марковичі,4483ac91-961b-4d09-b5d4-e8dbb54c07dd,"Церква Святого Архістратига Михаїла, с. Марковичі Скобелківська волость Володимир-Волинський повіт",0.74,0.12
addd4dba-a66d-490e-a80a-74503bd9d276,Марковичі,a9a1fcf2-0686-4158-b7f9-845a85f3a265,"Церква Святих мучеників Бориса і Гліба, с. Марковичі Хорівська волость Володимир-Волинський повіт",0.74,0.12
addd4dba-a66d-490e-a80a-74503bd9d276,Марковичі,20cefc41-4650-4fd6-b4d8-9761c97c32c5,"Церква Святого великомученика Георгія, с. Марковичі Хорівська волость Володимир-Волинський повіт",0.74,0.12
5d054b8f-ad39-44e1-8195-1865f8448c52,Менчичі,029360bb-470a-41fc-b7f3-d6bbb3acd9a8,Церква Різдва Пресвятої Богородиці с. Менчичі Володимирського повіту Волинської губернії,0.28,0.10
5d054b8f-ad39-44e1-8195-1865f8448c52,Менчичі,8634604d-d523-40f4-9210-69d5905df501,"Церква Покладання Ризи Пресвятої Богородиці, с. Менчичі Микуличівська волость Володимир-Волинський повіт",0.28,0.09
f4b8ecd4-8122-4b67-953d-16fd783a5372,Миляновичі,582e4a29-8854-475e-b6b7-bf933b871476,"Церква Вознесіння Господнього, м. Миляновичі Старокошарівська волость Ковельський повіт",0.61,0.13
f4b8ecd4-8122-4b67-953d-16fd783a5372,Миляновичі,a142ebf8-b280-4e94-8584-53dcc00f308a,"Церква Покрову Пресвятої Богородиці, м. Миляновичі Старокошарівська волость Ковельський повіт",0.61,0.13
01752fb8-0f7e-404b-b290-2e62eef52e75,Мовчани,63335c7c-ae16-4a68-8185-f72683b96785,"Успенська церква, с. Мовчани Ямпільський повіт Подільська губернія",0.40,0.14
01752fb8-0f7e-404b-b290-2e62eef52e75,Мовчани,310573a9-b6b4-4325-b0b1-7c40b9d67fcb,"Мовчанська римо-католицька церква, с. Мовчани Ямпільський повіт Подільська губернія",0.40,0.12
01752fb8-0f7e-404b-b290-2e62eef52e75,Мовчани,dcd792c1-fe52-4bd3-9b71-7bfe8fc16bf1,"Різдво-богородична церква, с. Мовчани Ямпільський повіт Пеньківська волость",0.40,0.11
b7c02595-caba-413e-bb27-0b2463e1c627,"Мурафа (містечко), Хрестовоздвиженська",e292bae3-8100-49e3-9488-d9d4f2b20132,"Мурафська римо-католицька церква, с. Мурафа Ямпільський повіт Подільська губернія",1.03,0.11
b7c02595-caba-413e-bb27-0b2463e1c627,"Мурафа (містечко), Хрестовоздвиженська",4510a0b5-ecf5-4643-84aa-272ba8b0d9df,"Хрестовоздвиженська церква, м. Мурафа стара Ямпільський повіт Мурафська волость",1.03,0.36
b7c02595-caba-413e-bb27-0b2463e1c627,"Мурафа (містечко), Хрестовоздвиженська",388659e8-946a-429f-83a8-6f454c9fee1b,"Хресто-Воздвиженська церква, с. Стара Мурафа Ямпільський повіт Подільська губернія",1.03,0.31
b7c02595-caba-413e-bb27-0b2463e1c627,"Мурафа (містечко), Хрестовоздвиженська",f5df5e8a-cffc-498c-80c0-5306bbc8e3cc,"Вознесенська церква, м. Мурафа нова Ямпільський повіт Мурафська волость",1.03,0.16
b7c02595-caba-413e-bb27-0b2463e1c627,"Мурафа (містечко), Хрестовоздвиженська",7b1989a4-d21e-4f90-9344-70052394778b,"Успенська церква, м. Мурафа нова Ямпільський повіт Мурафська волость",1.03,0.15
b7c02595-caba-413e-bb27-0b2463e1c627,"Мурафа (містечко), Хрестовоздвиженська",a2b2ddf0-f2a4-4949-8892-92f16e554b10,"Миколаївська церква, с. Мурафа Ямпільський повіт Мурафська волость",1.03,0.13
b7c02595-caba-413e-bb27-0b2463e1c627,"Мурафа (містечко), Хрестовоздвиженська",b676174d-4ce1-478e-9f83-61d43aad798f,"Костел Непорочного Зачаття Пресвятої Діви, м. Мурафа Ямпільський повіт",1.03,0.11
05851cea-7dfc-406a-9a95-15a6ab233432,Невір,cdf90332-ab70-494c-8f66-7abc2c4d53cc,"Церква Святого Іоанна Богослова, с. Невір Камінь-Коширський повіт",0.36,0.10
05851cea-7dfc-406a-9a95-15a6ab233432,Невір,79539fc6-ad12-4e72-84f7-8277213ac91f,"Церква Святого Іоанна Богослова, с. Невір Великоглушанська волость Ковельський повіт",0.36,0.08
f40c307a-56a6-44a7-8183-25a5aee14dea,Немиринці,99039253-f538-474f-8ab3-230bac9dfc30,"Хрестовоздвиженська церква, с. Немиринці Ширмівська волость, Бердичівський повіт",0.22,0.14
f40c307a-56a6-44a7-8183-25a5aee14dea,Немиринці,d0faa674-e1a7-4226-811b-faa8e5f965ff,"Різдво-богородична церква, с. Немиринці Вінницький повіт Кутищанська волость",0.22,0.14
5afd52b8-4404-4a9e-87a7-41945799e5d2,Новий Деребчин,f6dfe9be-be33-4143-ac4b-abab9aba741b,"Чудо-Михайлівська церква, с. Деребчин (Новий Деребчин) Ямпільський повітПодільська губернія",0.29,0.21
5afd52b8-4404-4a9e-87a7-41945799e5d2,Новий Деребчин,1dfca241-0c3a-48a8-b47a-796517c83814,"Михайлівська церква, с. Новий Деребчин Ямпільський повіт Мурафська волость",0.29,0.22
0088351f-7b36-4983-bf15-d6d233f00e44,Носківці,d006c3d2-1bf8-4abb-9eda-65a1a9e9d77b,"Різдво-Богородицька церква, с. Носківці Вінницький повіт Подільська губернія",0.65,0.13
0088351f-7b36-4983-bf15-d6d233f00e44,Носківці,1d2fa4bd-75f5-4d0b-95e0-0af94d438cd9,"Хресто-Воздвиженська церква, с. Носківці Вінницький повіт Подільська губернія",0.65,0.13
0088351f-7b36-4983-bf15-d6d233f00e44,Носківці,007c1f25-2308-4308-9537-4c58f2df3c18,"Різдво-богородична церква, с. Носківці Вінницький повіт Станіславчицька волость",0.65,0.12
eecf7986-619a-4459-a6a3-a89053ea2739,Олександрівка,88da7204-6db7-4b0f-8f4f-aa12fef963fd,"Різдво-богородична церква, с. Олександрівка Брацлавський повіт Савинецька волость",0.87,0.18
eecf7986-619a-4459-a6a3-a89053ea2739,Олександрівка,8dc23458-09e3-4462-b2d9-e42129e00171,"Онуфріївська церква, с. Олександрівка Ямпільський повіт Томашпільська волость",0.87,0.21
eecf7986-619a-4459-a6a3-a89053ea2739,Олександрівка,169b58dc-c49e-4a3e-8bd1-fb539432cbe6,"Онуфріївська церква, с. Олександрівка Брацлавський повіт Савинецька волость",0.87,0.21
797117f8-07f4-45e2-b644-e9bcc8732ff2,Олеськ,69108298-cc0b-4d72-a638-b9fe0489dd7e,"Церква Святого Духа, с. Олеськ Олеська волость Володимир-Волинський повіт",0.31,0.12
797117f8-07f4-45e2-b644-e9bcc8732ff2,Олеськ,aba7f008-eb03-40de-8c12-4670501c89ce,"Церква Святого Архістратига Михаїла, с. Олеськ Олеська волость Володимир-Волинський повіт",0.31,0.10
6e6c6fa9-4362-4bf0-9f26-7830cd01d6e6,Павлівка,4e7e68b5-ae48-4acd-b6da-6e9d23531f34,"Іоанно-Богословська церква, с. Павлівка Бердичівський повіт Київська губернія",0.12,0.14
6e6c6fa9-4362-4bf0-9f26-7830cd01d6e6,Павлівка,87fc7f45-50c8-4f83-815f-9a4c6f8caeb8,"Іоанно-богословська церква, с. Павлівка Вінницький повіт Калинівська волость",0.12,0.13
deb3f097-6e74-4e2c-a9fd-c976369bcbf7,"Пиків (містечко), Свято-Покровська",1a4054c4-db1f-4c33-9b68-2db908edbc64,"Пиківська волосна земельна управа, м. Пиків Вінницького повіту Подільської губернії",0.39,0.13
deb3f097-6e74-4e2c-a9fd-c976369bcbf7,"Пиків (містечко), Свято-Покровська",e9964d45-7819-4484-8b91-2ee0d09cdabd,"Покровська церква, м. Пиків Вінницький повіт Пиківська волость",0.39,0.27
deb3f097-6e74-4e2c-a9fd-c976369bcbf7,"Пиків (містечко), Свято-Покровська",41d9b337-8850-4464-878e-cf23b24de6dd,"Троїцька церква, м. Пиків Вінницький повіт Пиківська волость",0.39,0.18
deb3f097-6e74-4e2c-a9fd-c976369bcbf7,"Пиків (містечко), Свято-Покровська",d55e7141-dd58-4362-b430-a216db26d3d8,"Пиківська римо-католицька церква, с. Пиків Вінницький повіт Подільська губернія",0.39,0.15
deb3f097-6e74-4e2c-a9fd-c976369bcbf7,"Пиків (містечко), Свято-Покровська",1c014704-5f33-42ba-b287-8d49b6f553e1,"Пиківська волосна народна управа, м. Пиків Вінницького повіту Подільської губернії",0.39,0.14
deb3f097-6e74-4e2c-a9fd-c976369bcbf7,"Пиків (містечко), Свято-Покровська",dde3c5df-07f0-4e09-95c5-03df6a73313c,"Пиківський волосний виконавчий комітет громадських організацій (при Тимчасовому уряді), с. Пиків Вінницького повіту Подільської губернії",0.39,0.07
deb3f097-6e74-4e2c-a9fd-c976369bcbf7,"Пиків (містечко), Свято-Покровська",3973b91d-23c4-4216-87fa-f046c76a97f2,"Костел Святої Трійці, с. Пиків Вінницький повіт",0.39,0.21
b6b1d3d9-4770-4dd5-a2e0-8754e62b528a,Пилява,6ea7d63f-aee3-458f-95a5-8d566b9a8e43,"Успенська церква, м. Пилява Літинський повіт Пилявська волость",0.50,0.14
b6b1d3d9-4770-4dd5-a2e0-8754e62b528a,Пилява,bb376f46-2743-416b-b0ee-60542e2079b4,"Георгіївська церква, м. Пилява Літинський повіт Пилявська волость",0.50,0.13
b6b1d3d9-4770-4dd5-a2e0-8754e62b528a,Пилява,c5524371-b3a5-4606-b54f-7cf80a1f47dc,"Покровська церква, с. Пилява Вінницький повіт Тиврівська волость",0.50,0.13
b6b1d3d9-4770-4dd5-a2e0-8754e62b528a,Пилява,0dd38bbd-a60b-4f62-b05d-4db1a2ca1157,"Покровська церква, м. Пилява Літинський повіт Пилявська волость",0.50,0.15
b073fe28-ac13-4442-b10f-b75dd3518135,Писарівка,2a429d30-dbe3-4b89-87ee-41d4ceb37f88,"Покровська церква, с. Писарівка Вінницький повіт Подільська губернія",0.60,0.17
b073fe28-ac13-4442-b10f-b75dd3518135,Писарівка,1aa86148-95dc-4911-87ad-b826a107bcfe,"Покровська церква, с. Писарівка вінницька Вінницький повіт Гавришівська волость",0.60,0.17
18788c1b-272e-4c70-8dec-006af1816931,Піща,4519b58f-bb1d-4ba9-925a-d1c3f9e249ec,"Симеонівська церква, с. Піща Пульмівська волость Володимир-Волинський повіт",0.17,0.09
18788c1b-272e-4c70-8dec-006af1816931,Піща,20d1b36e-6352-4663-ab67-2ed053679daf,"Церква на честь Казанської ікони Божої Матері, с. Піща Пульмівська волость Володимир-Волинський повіт",0.17,0.06
21c543d8-6cee-4ded-9eb2-51aaf5156e92,Полапи,c76c918c-a8fa-4a2c-83c0-fd123128587d,"Церква Святого великомученика Микити, с. Полапи Згоранська волость Володимир-Волинський повіт",0.10,0.09
21c543d8-6cee-4ded-9eb2-51aaf5156e92,Полапи,f88058c7-0304-4583-9045-f18d185bf915,"Церква Успіння Пресвятої Богородиці, с. Полапи Згоранська волость Володимир-Волинський повіт",0.10,0.09
