Р913	2		0
Р913	1		0
Р917	1		0
Р924	1		0
Р929	1		0
Р931	1		0
Р932	1		0
Р1013	2		0
Р1013	1		0
Р1015	1		0
Р1017	1		0
Р1109	1		0
Р1113	1		0
Р1121	1		0
Р1123	1		0
Р1123	1ДОД		0
Р1123	2	документи про нагороди	0
Р1123	3		0
Р1126	1		0
Р1129	1		0
Р1134	1		0
Р1144	1		0
Р1145	1		0
Р1147	1		0
Р1148	1		0
Р1149	1		0
Р1169	1		0
Р1170	1		0
Р1171	1		0
Р1171	2		0
Р1174	1		0
Р1176	2		0
Р1176	1		0
Р1180	1		0
Р1183	1		0
Р1184	1		0
Р1184	2		0
Р1192	1		0
Р1209	1		0
Р1209	1Л		0
Р1209	2		0
Р1218	1Л		0
Р1218	1		0
Р1218	2		0
Р1219	1		0
Р1230	1		0
Р1232	1		0
Р1234	1		0
Р1234	2		0
Р1251	1		0
Р1252	1		0
Р1253	1		0
Р1267	1		0
Р1277	1		0
Р1278	2		0
Р1278	3ДОД		0
Р1278	1		0
Р1278	3		0
Р1298	1		0
Р1310	1		0
Р1312	1		0
Р1331	1		0
Р1334	1		0
Р1338	1		0
Р1339	1		0
Р1340	1		0
Р1348	1		0
Р1370	1		0
Р1378	1		0
Р1379	1		0
Р1381	1		0
Р1382	1		0
Р1387	1		0
Р1785	1		0
Р1388	1		0
Р1389	1		0
Р1390	1		0
Р1391	1		0
Р1392	1		0
Р1393	1		0
Р1393	1ДОД		0
Р1394	1		0
Р1396	1		0
Р1407	3		0
Р1407	2		0
Р1407	1		0
Р1427	1		0
Р1449	2		0
Р1449	1		0
Р1450	1		0
Р1452	1ДОД		0
Р1452	1		0
Р1453	1		0
Р1454	1		0
Р1455	2		0
Р1455	1		0
Р1456	1ДОД		0
Р1456	1		0
Р1458	1		0
Р1458	1ДОД		0
Р1475	1Л	Домові книги	0
Р1475	1		0
Р1475	2		0
Р1475	3	Книги обліку поховань по ліквідованих кладовищах	0
Р1481	1		0
Р1485	1		0
Р1485	1ДОД		0
Р1506	1		0
Р1518	1		0
Р1519	1		0
Р1520	1ДОД		0
Р1520	4		0
Р1520	1		0
Р1520	2		0
Р1520	3		0
Р1520	5		0
Р2792	1		0
Р1521	1		0
Р1522	1		0
Р1549	1		0
Р1556	1		0
Р1558	1ДОД		0
Р1558	2		0
Р1558	3ДОД		0
Р1558	1		0
Р1558	2ДОД		0
Р1564	1		0
Р1679	1		0
Р1680	1ДОД		0
Р1680	1		0
Р1684	5	Списки втрачених фондів	0
Р1684	6	Списки втрачених фондів	0
Р1684	9	Списки втрачених фондів	0
Р1684	2	Списки втрачених фондів	0
Р1684	3	Списки втрачених фондів	0
Р1684	4	Списки втрачених фондів	0
