8	1	Річний звіт; договори з начальником дистанції шляху ПівденноЗахідної залізниці про оренду залізничних під'їзних шляхів, з селянами про оренду землі, постачання цукрового буряка; список заводських план	0
9	1	Циркуляри правління Всеросійського товариства цукрозаводчиків, управляючого акцизними зборами Подільської губернії. Річний звіт за 1918–1919 виробничий рік; статистичні відомості про облік праці та ви	113
10	1	Геодезичні описи та межові книги земель чиншовиків, поміщиків та селян Липовецького повіту	24
10	3	Геодезичні описи та межові книги земель	0
10	2	Геодезичні описи та межові книги земель	0
11	1	Межові книги та геодезичні описання земельних ділянок, що належали селянам повіту	0
11	2	Межові книги та геодезичні описання земельних ділянок	0
11	3	Межові книги та геодезичні описання земельних ділянок	0
11	4	Плани земельних ділянок, поміщиків та селян	0
12	1	Укази Сенату; журнали засідань присутствія. Справи з викупу земельних ділянок у поміщиків; геодезичні карти. Відомості про виплату зарплатні	0
12	2	Плани земельних ділянок поміщиків та селян повіту	0
12	3	Плани земельних ділянок поміщиків та селян повіту	1
12	4	Плани земельних ділянок поміщиків та селян повіту	0
13	1	Циркуляри попечителя Київського учбового округу; протоколи педагогічної ради. Заяви, свідоцтва, характеристики, особові справи учнів; списки стипендіатів. Відомості на виплату зарплатні вчителям	0
14	1	Протоколи засідань педагогічної ради; навчальні програми. Відомості про учнів	0
14	2	Укази імператора; протоколи засідань педагогічної ради. Звіти; книги прибутків та видатків; документи про роботу приватних пансіонів. Бухгалтерські документи. Відомості про вчителів та учнів	0
15	1	Циркуляри попечителя Київського учбового округу; протоколи засідань педагогічної ради та господарчого комітету. Навчальні плани та програми; річні фінансові звіти; доповіді про діяльність і стан реаль	0
15	2	Відомості про історичні пам'ятники; відомості про успішність учнів	8
16	1	Циркуляри Київського учбового округу. Звіти про діяльність училища; класні журнали. Листування з попечителем Київського учбового округу про запровадження викладання іноземної мови та забезпечення мате	0
17	1	Циркуляри Київського учбового округу; протоколи засідань педагогічної ради та господарського комітету. Звіти про діяльність та стан училища; відомості про надходження та витрати грошових сум; документ	0
18	1	Циркуляри Міністерства освіти, попечителя Київського учбового округу. Відомості про успішність. Листування з інспектором народних училищ про порядок проведення екзаменів, видачі свідоцтв про закінченн	0
19	1	Положення, циркуляри Міністерства народної освіти, Київського учбового округу; протоколи засідань педагогічної ради; доповіді про діяльність та стан гімназії. Кошториси на ремонт будівель. Свідоцтва,	0
20	1	Розпорядження, циркуляри окружного інспектора з навчальної частини; протоколи засідань педагогічної ради та господарської комісії. Класні журнали; екзаменаційні листи. Особові справи учнів	0
38	1	Протоколи з'їзду з піщано-ярової справи; резолюції, прийняті нарадою завідуючих піщано-яровими округами України. План, кошториси, звіти, доповіді про проведення ярових робіт. Плани та характеристики я	0
39	1	Циркуляри управляючого акцизними зборами. План землі цукрового заводу. Річні звіти, головні книги. Листування з Брацлавською повітовою земською управою про забезпечення робочою силою, закупівлю хліба	0
40	1	Циркуляри Київського учбового округу; протоколи засідань педагогічної ради. Річні звіти училища. Листування з інспектором народних училищ про придбання учбових посібників. Списки учнів	0
44	1	Актові книги; реєстри нотаріальних дій та алфавітні покажчики до них. Книги реєстрації нерухомого майна	35
47	1	Актові книги; реєстри нотаріальних дій та алфовітні покажчики до них	210
47	2	Справи про здійснення купчих, духовних заповітів	110
48	1	Протоколи засідань педагогічної та опекунської рад. Навчальні програми; екзаменаційні книги. Заяви про звільнення від сплати за навчання; свідоцтва про закінчення училища. Відомості про виплату зарпла	0
49	1	Циркуляри Подільського губернського правління, Подільського губернатора; приговори та протоколи сходів міщанської громади. Книги запису прибутків та витрат. Листування з губернським правлінням про виб	41
50	1	Укази, циркуляри Подільських цивільного та військового губернаторів, губернського правління; протоколи засідань Вінницького тюремного відділення. Звіти про діяльність. Листування з міською управою про	0
54	1	Розпорядження, циркуляри попечителя Київського учбового округу; протоколи засіданнь педагогічної ради. Річні звіти; навчальні плани, програми. Листування з Київським учбовим округом про придбання навч	0
55	1	Циркуляри фабричного інспектора. Річні баланси; договори; свідоцтва про страхування заводських приміщень та житлових будинків. Списки робітників та службовців заводу	0
56	1	Протоколи засідань педагогічної ради. Свідоцтва про закінчення гімназії; заяви про звільнення від сплати за навчання. Відомості про виплату зарплатні	7
57	1	Уставні грамоти; приговори сільських сходів. Особові рахунки платників податків. Списки волосних та сільських посадових осіб	3
59	1	Акти ревізій заводу; касові книги; рапорти інспекторів бурякових плантацій про стан посівів. Листування з цукровими заводами про постачання насіння цукрового буряку. Свідоцтва, посвідчення, особові ра	0
61	1	Протоколи засідань облікового комітету. Головні, касові книги, книги обліку векселів. Листування з Північним банком, Одеським відділенням Російського для зовнішньої торгівлі банку про перерахування гр	0
62	1	Циркуляри Державного банку; протоколи загальних зборів кредитних товариств. Річні звіти; акти ревізій. Листування з міською управою, фінансовими органами, установами, приватними особами про купівлю зе	0
62	2	Протоколи зборів членів сільських ощадно-кредитних товариств. Документи про діяльність сільських ощадно-кредитних товариств (протоколи зборів, акти про відкриття товариств, звіти про діяльність). Лист	0
62	3	Циркуляри Ради Міністрів УНР. Листування з Вінницьким повітовим комісаром про порядок обігу грошових знаків у казні	0
63	1	Звіт та баланс товариства. Головні книги; книги прибутків та видатків. Відомості про робітників та службовців заводу	0
64	1	Статут товариства; протоколи засідань колегії та загальних зборів акціонерів товариства. Акти перевірок заводу. Листування з акціонерними, торговельними фірмами про заготівлю та продаж цукру, придбанн	0
65	1	Актові книги; реєстри та алфавітні покажчики до них	49
65	2	Справи про здійснення купчих та закладних; дарчі записи; духовні заповіти	1532
66	1	Актові книги; справи про здійснення купчих; духовні заповіти	159
66	2	Актові книги; справи про здійснення купчих; духовні заповіти	296
66	3	Актові книги та алфавітні покажчики до них	42
67	1	Реєстри, актові книги та алфавітні покажчики до них	54
67	2	Справи про здійснення купчих та закладних; духовні заповіти	627
68	1	Актові книги; реєстри, алфавітні покажчики	13
68	2	Книги реєстрації актів; книги запису грошових зборів; справи про здійснення купчих	758
69	1	Реєстри; актові книги та алфавітні покажчики до них	22
69	2	Справи про здійснення купчих та закладних; духовні заповіти	206
70	2	Справи про здійснення закладиних, купчих; духовні заповіти	303
70	1	Актові книги; реєстри та алфавітні покажчики до них	49
71	1	Актові книги, реєстри та алфавітні покажчики до них	76
71	2	Справи про здійснення купчих	154
72	1	Актові книги; купчі; реєстри та алфавітні покажчики до них	110
72	2	Справи про здійснення купчих та закладних; духовні заповіти	138
73	1	Актові книги; реєстри, алфавітні покажчики до них	30
73	2	Справи про здійснення купчих, закладних, духовних заповітів	116
73	3	Актові книги; реєстри, алфавітні покажчики до них	233
74	1	Розпорядження, циркуляри попечителя Київського учбового округу; протоколи засідань педагогічної ради та батьківського комітету. Заяви про звільнення від сплати за навчання; класні журнали. Відомості п	0
75	1	Актові книги; реєстри та алфавітні покажчики до них	36
75	2	Справи про здійснення купчих, закладних, контрактів та ін. нотаріальних актів	46
75	3	Справи про здійснення купчих, дарчих, духовних заповітів	45
75	4	Справи про здійснення купчих, дарчих, духовних заповітів	150
77	1	Річні звіти; головні, касові, прибутково-видаткові книги. Відомості про переробку цукрового буряку; договори з селянами про постачання цукрового буряку. Списки робітників та службовців заводу	0
79	1	Протоколи засідань опікунської ради. Атестати, свідоцтва про закінчення гімназії	0
80	1	Постанови, рішення, протоколи засідань з'їзду мирових посередників. Звіти про діяльність мирових посередників. Відомості про наявність хлібних запасів, урожай хліба. Скарги селян на рішення волосних с	23
80	2	Постанови Подільського губернського в селянських справах присутствія. Відомості про мирські, волосні та сільські грошові витрати, натуральні повинності. Скарги селян на рішення волосних судів. Списки	10
81	1	Актові книги та реєстри до них	6
82	1	Циркуляри попечителя Київського учбового округу; протоколи засідань педагогічної ради, екзаменаційної комісії. Відомості про успішність учениць. Відомості про вчителів та учнів	0
83	1	Циркуляри управління державними ощадними касами. Акти ревізій. Листування з управлінням державними ощадними касами про порядок проведення грошових операцій	0
83	2		1
84	1	Актові книги; книги запису векселів, боргових зобов'язань; реєстри нотаріальних актів; алфавітні покажчики	83
84	2	Справи про здійснення купчих; духовні заповіти та ін. нотаріальні акти	1139
85	1	Метричні книги; книги запису прибутків та витрат	2
86	1	Укази духовного правління; церковні відомості; метричні книги; книги прибутків та видатків	1
86	2		1
88	1	Книги прибутків та витрат	0
88	3	Сповідальні розписи; книги шлюбних обшуків	0
88	2	Метричні книги; сповідальні відомості	11
89	1	Метрі книги	0
89	2	Метричні книги. Книги запису надходжень коштів	0
90	1	Сповідальні розписи; книги шлюбних обшуків. Книги прибутків та витрат	0
90	2	Відомості про церкву. Книги запису богослужінь. Книги прибутків та витрат	1
91	1	Книга шлюбних обшуків	0
91	2	Книги прибутків ти витрат	0
92	1	Метричні книги. Книги прибутків та витрат	7
93	1	Книги шлюбних обшуків; сповідальні розписи. Книги прибутків та витрат	0
93	24		1
94	1	Метричні книги; книги шлюбних обшуків; сповідальні розписи. Книги прибутків та витрат	4
95	1	Опис церковного майна	0
96	1	Книги прибутків та витрат	0
96	2	Сповідальні відомості; книги шлюбних обшуків. Книги прибутків та витрат	0
97	1	Сповідальні відомості; книги шлюбних обшуків, Книги прибутків та витрат	0
99	1	Сповідальні розписи; книга шлюбних обшуків. Книги прибутків та витрат	0
101	1	Книги шлюбних обшуків. Книги прибутків та витрат	44
102	1	Книги запису шлюбних обшуків. Книги прибутків та витрат	0
104	1	Книги запису богослужинь. Книги прибутків та витрат	0
104	2	Метричні книги	0
104	3	Книги запису богослужинь; опис церковного майна. Книги прибутків та витрат	0
107	1	Клірові відомості; сповідальні розписи; книги запису шлюбів. Книги прибутків та витрат	0
108	1	Укази, циркуляри Подільської духовної консисторії. Книги прибутків та витрат. Списки ченців	0
108	2	Циркуляри, протоколи засідань правління Подільської духовної консисторії. Списки ченців	0
109	1	Метричні книги. Книги прибутків та витрат	19
109	2	Книги запису шлюбних обшуків, реєстрації народжених. Книги прибутків та витрат	8
112	1	Книги запису шлюбних обшуків. Книги прибутків та витрат	16
113	1	Метричні книги; книги запису шлюбних обшуків	8
114	1	Книги запису шлюбних обшуків. Книги прибутків та витрат	0
114	2	Сповідальні відомості; книги запису шлюбних обшуків	0
