archive,code,fond,inventory,file,title,tags,years
ДАС,11-1-2,11,1,2,"Метрична книга. Церква Севастопольського морського шпиталю в ім’я Святих Апостолів Петра та Павла, м. Севастополь",метрична книга|народження|шлюб|смерть,1820-1820
ДАС,11-1-5,11,1,5,"Метрична книга. Церква Севастопольського морського шпиталю в ім’я Святих Апостолів Петра та Павла, м. Севастополь",метрична книга|народження|шлюб|смерть,1822-1822
ДАС,11-1-9,11,1,9,"Метрична книга. Церква Севастопольського морського шпиталю в ім’я Святих Апостолів Петра та Павла, м. Севастополь",метрична книга|народження|шлюб|смерть,1825-1825
ДАС,11-1-11,11,1,11,"Метрична книга. Церква Севастопольського морського шпиталю в ім’я Святих Апостолів Петра та Павла, м. Севастополь",метрична книга|народження|шлюб|смерть,1826-1826
ДАС,11-1-18,11,1,18,"Метрична книга. Церква Севастопольського морського шпиталю в ім’я Святих Апостолів Петра та Павла, м. Севастополь",метрична книга|народження|смерть,1839-1839
ДАС,11-1-36,11,1,36,"Метрична книга. Церква Севастопольського морського шпиталю в ім’я Святих Апостолів Петра та Павла, м. Севастополь",метрична книга|народження|смерть,1856-1856
