260	1	Житомирські дворічні педагогічні курси при Житомирському Першому вище-початковому чоловічому училищі м. Житомир, Волинської губернії	0
264	1	Житомирський казенний очисний склад №1 Волинського губернського акцизного управління м. Житомир, Волинської губернії	0
265	1	Любарський казенний очисний склад №2 Волинського губернського акцизного управління м-ко Любар, Нов.-Волинського повіту	0
265	76		1
266	1	Благочинний монастирів Волинської єпархії м. Житомир, Волинської губернії	0
276	1	Житомирська повітова земська управа м. Житомир, Волинської губернії	0
276	2	Житомирська повітова земська управа м. Житомир, Волинської губернії	0
276	3	Житомирська повітова земська управа м. Житомир, Волинської губернії	0
277	1	Житомирський торгово-словесний суд м. Житомир, Волинської губернії	0
279	1	Житомирський комерційний банк м. Житомир, Волинської губернії	0
280	1	Житомирська пробірна палата м. Житомир, Волинської губернії	0
280	78		1
281	1	Житомирська спілка кредитних та позичково-ощадних товариств м. Житомир, Волинської губернії	0
282	1	Житомирське повітове рекрутьке присутствіє м. Житомир, Волинської губернії	6
283	1	Житомирський комітет Всеросійського Союзу міст допомоги хворим та пораненим воїнам м. Житомир, Волинської губернії	0
288	1	Житомирське повітове по податку з нерухомого майна присутствіє м. Житомир, Волинської губернії	0
288	289		1
293	1	Лугинське лісництво м-ко Лугини, Овруцького повіту, Волинської губернії	0
295	1	Новоград-Волинське повітове розкладкове присутствіє м. Новоград-Волинський, Волинської губернії	0
298	1	Овруцьке міське двокласне училище м. Овруч, Волинської губернії	0
299	1	Овруцьке лісництво м. Овруч, Волинської губернії	0
300	1	Овруцьке повітове рекрутське присутствіє м. Овруч, Волинської губернії	1
302	1	Житомирське повітове розкладкове присутствіє м. Житомир, Волинської губернії	0
304	5	Радомисльський повітовий суд м. Радомисль, Київської губернії	0
304	6	Радомисльський повітовий суд м. Радомисль, Київської губернії	0
304	2	Радомисльський повітовий суд м. Радомисль, Київської губернії	0
304	1	Радомисльський повітовий суд м. Радомисль, Київської губернії	3
304	3	Радомисльський повітовий суд м. Радомисль, Київської губернії	0
304	4	Радомисльський повітовий суд м. Радомисль, Київської губернії	4
306	1	Радомисльська повітова землевпорядна комісія м. Радомисль, Київської губернії	2
306	2	Радомисльська повітова землевпорядна комісія м. Радомисль, Київської губернії	1
306	3	Радомисльська повітова землевпорядна комісія м. Радомисль, Київської губернії	1
306	4	Радомисльська повітова землевпорядна комісія м. Радомисль, Київської губернії	0
308	1	Житомирський нижній земський суд м. Житомир, Волинської губернії	0
313	1	Черняхівська поштово-телеграфна контора м-ко Черняхів, Житомирського повіту	0
321	1	Управління Житомирського повітового військового начальника м. Житомир, Волинської губернії	0
322	1	Житомирський з'їздовий конкурсний суд м. Житомир, Волинської губернії	0
322	324		1
323	1	Товариство Іванківського цукробурякового заводу с. Іванків, Житомирського повіту	0
329	1		0
332	1	Волинський губернський предводитель дворянства м. Житомир, Волинської губернії	5
334	1	Новоград-Волинське повітове з військової повинності присутствіє м. Новоград-Волинський, Волинської губернії	0
335	1	Податний інспектор Житомирського повіту м. Житомир, Волинської губернії	0
336	1	Податний інспектор 1-ої дільниці Житомирськго повіту	0
337	1	Податний інспектор 2-ої дільниці Житомирського повіту	0
338	1	Податний інспектор м. Житомир, м. Житомир, Волинської губернії	0
339	1	Податний інспектор 1-ої дільниці міста Житомира м. Житомир, Волинської губернії	0
340	1	Податний інспектор 2-ої дільниці м. Житомир, м. Житомир, Волинської губернії	0
341	1	Податний інспектор 3-ої дільниці міста Житомира, м. Житомир, Волинської губернії	0
342	1	Податний інспектор 4-ої дільниці міста Житомира м. Житомир, Волинської губернії	0
343	1	Овруцьке духовне правління м. Овруч, Волинської губернії	0
344	1	Житомирське духовне правління м. Житомир, Волинської губернії	0
345	1	Новоград-Волинське духовне правління м. Новоград-Волинський Волинської губернії	0
345	2	Новоград-Волинське духовне правління м. Новоград-Волинський Волинської губернії	0
346	1	Житомирське міське розкладкове присутствіє м. Житомир, Волинської губернії	1
347	1	Житомирське міське по податку з нерухомого майна присутствіє м. Житомир, Волинської губернії	2
348	1	Житомирський пансіон шляхетних дівчат м. Житомир, Волинської губернії	0
349	1	Волинський губернський прокурор м. Житомир, Волинської губернії	1
349	2	Волинський губернський прокурор м. Житомир, Волинської губернії	0
349	3	Волинський губернський прокурор м. Житомир, Волинської губернії	0
351	1	Податний інспектор 1-ої дільниці Новоград-Волинського повіту м. Новоград-Волинський, Волинської губернії	0
352	1	Урядовий агроном Волинської губернії м. Житомир, Волинської губернії	0
353	1	Новоград-Волинське тимчасове рекрутське присутствіє м. Новоград-Волинський, Волинської губернії	0
354	1	Житомирський єврейський учительський інститут м. Житомир, Волинської губернії	73
393	1	Житомирське єврейське казенне училище 1-го розряду м. Житомир, Волинської губернії	49
394	1	Волинський губернський комітет по переселенню євреїв м. Житомир, Волинської губернії	51
395	1	Волинська губернська єврейська училищна комісія м. Житомир, Волинської губернії	32
396	1	Житомирське рабинське училище м. Житомир, Волинської губернії	216
396	2	Житомирське рабинське училище м. Житомир, Волинської губернії	178
397	1	Житомирське двокласне єврейське початкове училище м. Житомир, Волинської губернії	0
398	1	Житомирське єврейське громадське училище «Талмуд-Тора» м. Житомир, Волинської губернії	0
401	1	Віце-декан Житомирської кафедри м. Житомир, Волинської губернії	0
402	1	Житомирський повітовий декан м. Житомир, Волинської губернії	1
403	1	Райгородське поштово-телеграфне відділення м-ко Райгородок, Житомирського повіту	0
404	1	Мар'ятинське однокласне народне училище с. Мар'ятин, Овруцького повіту	0
406	1	Чуднівське міське по податку з нерухомого майна присутствіє м-ко Чуднів, Житомирського повіту, Волинської губернії	0
407	1	Черняхівське міське по податку з нерухомого майна присутствіє м-ко Черняхів, Житомирського повіту	0
408	1	Волинське губернське церковно-будівельне присутствіє м. Житомир, Волинської губернії	0
409	1	Волинська тимчасова пропінаційна комісія м. Житомир, Волинської губернії	0
411	1	Кутузівська поштово-телеграфна контора м-ко Кутузхове Житомирського повіту	0
412	1	Житомирське повітове училище м. Житомир, Волинської губернії	0
415	1	Волинський губернський дворянський комітет у селянських справах м. Житомир, Волинської губернії	1
417	1	Церква Житомирських богоугодних закладів м. Житомир, Волинськї губернії	0
418	1	Волинське об'єднане по забезпеченню побуту православного духовенства і у селянських справах присутствіє м. Житомир, Волинської губернії	0
419	1	Волинський єпархіальний ревізійний комітет м. Житомир, Волинської губернії	0
420	1	Литовська греко-уніатська духовна консисторія	50
420	138		1
420	129		1
421	1	Овруцька міська лікарня м. Овруч. Волинської губернії	0
421	86		1
422	1	Житомирський сирітський суд м. Житомир, Волинської губернії	0
423	1	Житомирське благородне зібрання м. Житомир, Волинської губернії	0
424	1	Волинський губернський комітет з розгляду та складання інвентарних описів поміщицьких маєтків м. Житомир, Волинської губернії	1
427	1	Волинська губернська поштово-телеграфна контора м. Житомир	0
428	1	Житомирський кафедральний собор м. Житомир, Волинської губернії	0
430	1	Волинське губернське з військової повинності присутствіє м. Житомир, Волинської губернії	0
430	75		1
431	1	Волинське єпархіальне управління м. Житомир, Волинської губернії	0
433	1	Овруцька люстраційна комісія м. Овруч, Волинської губернії	0
434	1	Волинсько-Житомирський єпіскоп м. Житомир, Волинської губернії	0
496	1	Луцько-Житомирська католицька духовна семінарія м. Житомир, Волинської губернії	0
497	1	Стремигородське волосне правління с. Стремигород, Радомисльського повіту	0
498	1	Пинязевицьке волосне правління с Пинязевичі, Радомисльського повіту	0
499	1	Брусилівське міщанське правління м-ко Брусилів, Радомисльського повіту	6
500	1	Волинська губернська у справах про вибори до Державної Думи 2-го скликання комісія м. Житомир	0
501	1	Волинська губернська у справах про вибори до Державної Думи 3-го скликання комісія м. Житомир, Волинської губернії	0
502	1	Волинська губернська у справах про вибори до Державної Думи 4-го скликання комісія м. Житомир	0
503	1	Новоград-Волинська повітова у справах про вибори до Державної Думи 3-го скликання комісія м. Новоград-Волинський, Волинської губернії	0
503	77		1
504	1	Житомирська повітова у справах про вибори до Державної Думи 2-го скликання комісія м. Житомир, Волинської губернії	0
504	77		1
505	1	Житомирська повітова у справах про вибори до Державної Думи 3-го скликання комісія м. Житомир, Волинської губернії	0
517	1	Житомирська повітова у справах про вибори до Державної Думи 3-го скликання комісія м. Житомир, Волинської губернії	0
518	1	Волинський губернський оціночний комітет м. Житомир, Волинської губернії	0
519	11	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	3	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	1	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	2	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	4	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	5	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	6	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	7	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	8	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	9	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
519	10	Друге Радомисльське повітове чиншове присутствіє м. Радомисль, Київської губернії	0
520	1	Радомисльський повітовий штабслікар м. Радомисль, Київської губернії	0
520	2	Радомисльський повітовий штабслікар м. Радомисль, Київської губернії	0
521	2		1
521	1	Радомисльський повітовий предводитель дворянства м. Радомисль, Київської губернії	5
522	1	Пристав 5-го стану Радомисльського повіту	0
523	1	Радомисльська повітова земська управа м. Радомисль, Київської губернії	0
523	2	Радомисльська повітова земська управа м. Радомисль, Київської губернії	0
524	1	Волинський верхній земський суд м. Житомир, Волинської губернії	0
525	1	Радомисльська дворянська опіка м. Радомисль, Київської губернії	0
526	1	Судовий слідчий 3-ої дільниці Радомисльського повіту	0
527	1	Радомисльське повітове казначейство м. Радомисль, Київської губернії	0
527	2	Радомисльське повітове казначейство м. Радомисль, Київської губернії	0
527	3	Ревізькі казки євреїв та християн Радомисльського та інших повітів	20
528	1		0
528	2		0
528	3		0
528	4		0
529	1	Радомисльське повітове поліцейське управління м. Радомисль, Київської губернії	0
529	2	Радомисльське повітове поліцейське управління м. Радомисль, Київської губернії	1
530	1	Радомисльський підкоморський суд м. Радомисль, Київської губернії	1
530	2	Радомисльський підкоморський суд м. Радомисль, Київської губернії	0
531	1	Житомирське пошово-телеграфне відділення ІV відділу перевезення пошти залізницею м. Житомир, Волинської губернії	0
531	2	Житомирське пошово-телеграфне відділення ІV відділу перевезення пошти залізницею м. Житомир, Волинської губернії	0
532	1	Народицьке поштово-телеграфне відділення Київської поштово-телеграфної округи м-ко Народичі, Овруцького повіту	0
532	3		1
534	1	Кмитівське поштово-телеграфне відділення Київського поштово-телеграфного округу с. Кмитів, Житомирського повіту	0
534	2	Кмитівське поштово-телеграфне відділення Київського поштово-телеграфного округу с. Кмитів, Житомирського повіту	0
535	1		0
535	540		1
537	1	Ушомирська поштово-телеграфна контора м-ко Ушомир, Житомирського повіту	0
537	2	Ушомирська поштово-телеграфна контора м-ко Ушомир, Житомирського повіту	0
538	1	Янушпільське поштово-телеграфне відділення м-ко Янушпіль, Житомирського повіту	0
538	2	Янушпільське поштово-телеграфне відділення м-ко Янушпіль, Житомирського повіту	0
539	1	Мартиновицьке волосне правління с. Мартиновичі, Радомисльського повіту	1
540	1	Новоград-Волинський сирітський суд м. Нов.-Волинський, Волинської губернії	0
541	1	Волинська губернська тюремна інспекція м. Житомир, Волинської губернії	0
541	51		1
542	1	Новоград-Волинська дворянська опіка м. Новоград-Волинський, Волинської губернії	20
543	1	Ворсівське волосне правління с. Ворсівка, Радомисльського повіту	0
545	1	Новоград-Волинський повітовий предводитель дворянства м. Новоград-Волинський	0
546	1	Мировий посередник 1-ої дільниці Волинського повіту м. Новоград-Волинський, Волинської губернії	0
546	3		1
547	1	Хуторинське поштово-телеграфне відділення м-ко Краснопіль, Житомирського повіту	0
550	1	Податний інспектор 1-ої дільниці Радомисльського повіту, м. Радомисль, Київської губернії	0
552	3	Малинське волосне правління м-ко Малин, Радомисльського повіту, Київської губернії	1
552	1	Малинське волосне правління м-ко Малин, Радомисльського повіту, Київської губернії	0
552	2	Малинське волосне правління м-ко Малин, Радомисльського повіту, Київської губернії	0
552	4	Малинське волосне правління м-ко Малин, Радомисльського повіту, Київської губернії	0
553	1	Потіївське волосне правління с. Потіївка, Радомисльського повіту, Київської губернії	0
555	1	Управління Радомисльського повітового військового начальника м. Радомисль, Київської губернії	0
556	1	Книги запису податків, посімейні списки, податкові розкладки	4
557	1	Коростишівське волосне правління м-ко Коростишів, Радомисльського повіту	0
558	1	Нянівське волосне правління с. Нянівка, Радомисльського повіту	0
559	1	Шершнівське волосне правління с. Шершні, Радомисльського повіту	0
560	1	Товариство «Волинська просвіта» м. Житомир, Волинської губернії	0
560	2	Товариство «Волинська просвіта» м. Житомир, Волинської губернії	0
561	1	Управління Житомирської залізниці м. Житомир, Волинської губернії	0
562	1	Управління Новоград-Волинського повітового військового начальника м. Новоград-Волинський, Волинської губернії	0
563	1	Книги запису податків, посімейні списки, податкові розкладки	3
564	1	Волинська губернська продовольча комісія м. Житомир, Волинської губернії	0
565	1	Малинський волосний суд м-ко Малин, Радомисльського повіту	0
565	2	Малинський волосний суд м-ко Малин, Радомисльського повіту	0
565	3	Малинський волосний суд м-ко Малин, Радомисльського повіту	0
567	1	Радомисльський повітовий комітет у справах по предявленню відстрочок військовозобов'язаними м. Радомисль, Київської губернії	0
568	1	Книги запису податків, посімейні списки, податкові розкладки Малинської міщанської управи	7
569	1	Чуднівський римо-католицький костьол м-ко Чуднів, Житомирського повіту	96
570	1	Чуднівське волосне правління м-ко Чуднів, Житомирського повіту	0
571	1	Книги запису податків, посімейні списки, податкові розкладки	1
572	1	З'їзд мирових суддів Новоград-Волинського судово-мирового округу м. Новоград-Волинський, Волинської губернії	0
574	1		0
575	1		0
576	1		0
577	1	Радомисльське духовне правління м. Радомисль, Київської губернії	1
578	1	Церква Св. Іванна Богослова с. Троща, Краснопільської волості, Житомирського повіту	0
579	1	Св. Михайлівська церква с. Турчинівка П'ятківської волості, Житомирського повіту	0
580	1	Св. Димитріївська церква с. Бурківці, Краснопільської волості, Житомирського повіту	0
581	1	Церква Казанської ікони Божої матері с. Бабушки, П'ятківської волості, Житомирського повіту	0
582	1	Св. Михайлівська церква с. Мотрунки, Краснопільської волості, Житомирського повіту	0
583	1	Св. Троїцька церква м-ко Чуднів, Житомирського повіту	1
584	1	Хрестовоздвиженська церква с. Голіївка, Янушпільської волості, Житомирського повіту	0
585	1	Хрестовоздвиженська церква с. Дідківці, Чуднівської волості, Житомирського повіту	4
586	1	Церква Різдва Богородиці с. Носівка, Краснопільської волості, Житомирського повіту	0
587	1	Римо-католицький костьол м-ка Краснопіль, Житомирського повіту	11
588	1	Чуднівське благочиніє м-ко Чуднів Житомирського повіту	0
589	1	Св. Миколаївська церква м-ка Червоне, Солотвинської вол., Житомирського повіту	0
590	1	Хрестовоздвиженська церква м-ка Червоне, Солотвинської вол., Житомирського повіту	0
591	1	Св. Димитріївська церква м-ка Червоне, Солотвинської вол., Житомирського повіту	0
592	1	Римо-католицький костьол м-ка Чуднів, Житомирського повіту	10
593	1	Св. Покровська церква с. Горопаї, Новочорторийської вол., Новоград-Волинського повіту	0
594	1	Св. Василівська церква с. Гізівщина, Деревицької вол., Новоград-Волинського повіту	0
595	1	Св. Михайлівська церква м-ка Краснопіль, Краснопільськї вол., Житомирського повіту	0
596	1	Св. Троїцька церква с. Молочки, Краснопільської вол., Житомирського повіту	0
597	1	Волинський тюремний патронат м. Житомир, Волинської губернії	0
598	1	Губернський інспектор поліцейської варти м. Житомир, Волинської губернії	0
599	1Д	Опис 1 додатковий	0
599	1	Кутайсов Олександр Павлович. Волинський губернатор.	0
599	1ДОД	Кутайсов Олександр Павлович. Волинський губернатор.	0
600	1	Житомирська губернська тюрма м. Житомир, Волинської губернії	0
601	1	Махнівський повітовий суд Брацлавського намісництва Київської губернії. Бердичівський повітовий суд Київської губернії	2
601	2	Махнівський повітовий суд Брацлавського намісництва Київської губернії. Бердичівський повітовий суд Київської губернії	0
601	3	Махнівський повітовий суд Брацлавського намісництва Київської губернії. Бердичівський повітовий суд Київської губернії	0
601	4	Махнівський повітовий суд Брацлавського намісництва Київської губернії. Бердичівський повітовий суд Київської губернії	0
602	1	Бердичівське повітове у чиншових справах присутствіє м. Бердичів. Київської губернії	0
602	2	Бердичівське повітове у чиншових справах присутствіє м. Бердичів. Київської губернії	0
602	3	Бердичівське повітове у чиншових справах присутствіє м. Бердичів. Київської губернії	0
602	4	Бердичівське повітове у чиншових справах присутствіє м. Бердичів. Київської губернії	0
602	5	Бердичівське повітове у чиншових справах присутствіє м. Бердичів. Київської губернії	0
603	1	Бердичівське комерційне училище м. Бердичів, Київської губернії	0
604	1	Бердичівська дворянська опіка м. Бердичів, Київської губернії	0
605	1	Бердичівський повітовий землемір м. Бердичів, Київської губернії	0
605	2	Бердичівський повітовий землемір м. Бердичів, Київської губернії	0
605	3	Бердичівський повітовий землемір м. Бердичів, Київської губернії	0
606	1	Бердичівський городовий магістрат м. Бердичів, Київської губернії	0
607	1	Магазин купчихи Горбунової А. А.	0
608	1	Бердичівська повітова у справах про вибори до 2-ої Державної Думи комісія м. Бердичів Київської губернії	0
610	1	Бердичівська повітова у справах про вибори до 4-ої Державної Думи комісія м. Бердичів, Київської губернії	3
611	1	Бердичівська повітова у справах про вибори до 3-ої Державної Думи комісія м. Бердичів, Київської губернії	0
612	1	Бердичівська повітова у справах про вибори до Державної Думи та Державної Ради комісія м. Бердичів, Київської губернії	0
613	1	Бердичівська соборна Успенська церква м. Бердичів, Київської губернії	0
614	2	Білилівське волосне правління м-ко Білилівка, Бердичівського повіту	0
614	1	Білилівське волосне правління м-ко Білилівка, Бердичівського повіту	8
614	3	Білилівське волосне правління м-ко Білилівка, Бердичівського повіту	0
615	1	Бистрицьке волосне правління с. Бистрик, Бердичівського повіту	0
616	1	Бердичівське відділення російсько-французького комерційного Банку м. Бердичів, Київської губ.	0
617	1	Бердичівський торгово-словесний суд м. Бердичів, Київської губ.	1
618	1	Бердичівська повітова земська управа м. Бердичів, Київської губ.	0
619	1		0
620	1	Ширмівське волосне правління м-ко Ширмівка, Бердичівського пов.	0
621	1	Білогородське волосне правління м-ко Білогородка, Бердичівського пов.	0
623	1	Бердичівська повітова поліція м. Бердичів, Київської губ.	0
624	1	Пристав 3-го стану Бердичівського повіту	0
626	1	Бердичівське поліцейське управління м. Бердичів, Київської губ.	0
627	1	Бердичівська міська поліція м. Бердичів, Київської губ.	0
628	1	Бердичівська поштово-телеграфна контора м. Бердичів, Київської губ.	0
629	1		1
630	1	Мировий посередний 2-ої дільниці Бердичівського пов.	0
632	1	2-ге Бердичівське повітове розкладкове по промисловому податку присутствіє м. Бердичів, Київської губ.	0
633	1	Огіївське волосне правління с. Огіївка, Бердичівського пов., Київської губ.	0
634	1	Бердичівський шкіряний завод м. Бердичів, Київської губ.	0
635	1	Товариство Бердичівського цукрово-бурякового та рафінадного заводів м. Бердичів, Київської губ.	0
636	1	Св. Покровська церква с. Бистрик, Бердичівського пов.	0
637	1	Св. Троїцька церква м. Бердичів, Київської губ.	0
638	1	Метричні книги євреїв м. Вчорайше Сквирського повіту	42
639	1	Церква Різдва Богородиці м-ка Янушпіль, Житомирського пов.	0
640	1	Римо-католицький парафіяльний костьол м-ка Ружин, Сквирського повіту	4
641	1	Римо-католицький парафіяльний костьол м-ка Любар. Новоград-Волинського пов.	8
642	1	Св. Димитрівська церква с. Чонорудка Бердичівського пов.	0
643	1	Св. Георгіївська церква м-ка Білилівка, Бердичівського пов.	0
644	1	Св. Троїцька церква м-ка Білилівка, Бердичівського пов.	1
645	1	Св. Миколаївська церква с. Халаїмгородок, Бердичівського пов.	1
646	1	Св. Миколаївська церква с. Сингаївка, Бердичівського пов.	1
647	1	Церква Св. Іоанна Богослова с. Журбинці, Махнівського пов.	0
648	1	Св. Покровська церква с. Закутинці, Бердичівського пов.	0
649	1	Церква Св. Іоанна Богослова с. Скраглівка, Бердичівського пов.	0
650	1	Хрестовоздвиженська церква с. П'ятигірка, Бердичіського пов.	0
651	1	Св. Покровська церква с. Гадомці, Бердичівського пов.	0
652	1	Анно-Зачатіївська церква с. Житинці, Бердичівського пов.	0
653	1	Церква Різдва Богородиці с. Красівка, Бердичівського пов.	3
654	1	Св. Троїцька церква м-ка Краснопіль, Житомирського пов., Вол. губ.	0
655	1	Хрестовоздвиженська церква с. П'ятигірка, Бердичівського пов.	0
656	1	Св. Успенська церква с. Нехворощ, Липовецького пов., Київської губ.	0
658	2		0
658	3		0
658	1	Посімейні списки та інші відомості Пузирецької волості	6
659	1	Св. Димитрівська церква с. Крилівка, Подоражанської вол., Київської губ.	0
660	1	Кармелітанський римо-католицький костьол с. Бердичів, Київської губ.	0
661	1	Св. Димитріївська церква с. Іванківці, Бердичівського пов.	0
662	1	Римо-католицький парафіяльний костьол м-ка Вчорайше, Сквирського повіту	2
663	1	Св. Покровська церква с. Гальчин, Житомирського повіту	0
664	1	Св. Михайлівська церква м-ка Вчорайше, Сквирського пов.	0
665	1	Св. Параскевівська церква с. Великі Низгірці, Бердичівського пов.	7
666	1	Св. Пантелеймонівська церква с. Корчмище, Сквирського пов.	0
667	1	С. Михайлівська церква с. Ягнятин, Сквирського пов.	0
668	1	Товариство Спичинецького цукрового заводу	0
669	1	Св. Митрофаніївська церква с. Миньківці Липовецького повіту, Київської губ.	0
670	1	Воздвиженська церква с. Мала Чернявка, Бердичівського пов.	0
670	3		1
672	1	Церква Різдва Богородиці с. Камені, Сквирського пов.	0
673	1	Св. Покровська церква с. Плоска, Сквирського пов.	0
675	1	Стетковецьке благочиніє с. Стетківці, Янішпільської вол., Житомирського пов.	0
678	1	Чудо-Михайлівська церква с. Маркуші, Бердичівського пов.	0
679	1	Римо-католицький парафіяльний костьол Святої Варвари м. Бердичів, Київської губ.	0
680	1	Бердичівська міщанська управа м. Бердичів, Київської губ.	10
682	1	Бердичівське повітове з військової повинності присутствіє м. Бердичів, Київської губ.	0
683	1	Книги запису податків, посімейні списки, податкові розкладки	9
684	1	Бердичівські повітові земські збори м. Бердичів, Київської губ.	0
685	1	Бердичівське повітове казначейство м. Бердичів, Київської губ.	0
685	2	Бердичівське повітове казначейство м. Бердичів, Київської губ.	0
686	1	Судовий слідчий м. Бердичів, Київської губ.	0
686	2	Судовий слідчий м. Бердичів, Київської губ.	0
686	3	Судовий слідчий м. Бердичів, Київської губ.	0
687	1	Білилівська волосна позичково-ощадна каса м-ко Білилівка, Бердичівського пов.	0
688	1	Мировий посередник 1-ої дільниці Бердичівського пов.	0
688	2	Мировий посередник 1-ої дільниці Бердичівського пов.	0
689	1	Бердичівська міська управа м. Бердичів, Київської губ.	0
690	1	Бердичівський повітовий стряпчий м. Бердичів, Київської губ.	0
690	2	Бердичівський повітовий стряпчий м. Бердичів, Київської губ.	0
691	1	Бердичівсько-Липовецький з'їзд мирових посередників м. Бердичів, Київської губ.	0
691	2	Бердичівсько-Липовецький з'їзд мирових посередників м. Бердичів, Київської губ.	0
692	1	Бердичівський сирітський суд м. Бердичів, Київської губ.	0
693	1	Пристав 1-го стану Бердичівського повіту	0
694	1	Бердичівська міська дума м. Бердичів, Київської губ.	2
695	1	Бердичівський нотаріус М. Д. Клинковштейн м. Бердичів, Київської губ.	0
696	1	Бердичівський нотаріус Н. Є. Мартос м. Бердичів, Київської губ.	0
697	1	Бердичівський нотаріус В. Г. Грицаєв м. Бердичів, Київської губ.	0
698	2	Корнинський цукровий завод с. Корнин, Сквирського пов.	0
698	1	Корнинський цукровий завод с. Корнин, Сквирського пов.	0
699	1	Судовий слідчий м. Бердичева, Київської губ.	0
704	1	Бердичівський нотаріус І. І. Плосконний м. Бердичів, Київської губ.	0
705	1	Бердичівський нотаріус А. Ф. Платер м. Бердичів, Київської губ.	0
706	1	Бердичівський нотаріус В. В. Камінський м. Бердичів, Київської губ.	0
707	1	Бердичівський нотаріус А. А. Віленський м. Бердичів, Київської губ.	0
708	1	Бердичівський нотаріус В. І. Ігнатьєв м. Бердичів, Київської губ.	0
709	1	Бердичівський нотаріус Т. А. Погребецький м. Бердичів, Київської губ.	0
711	1	Церква Різдва Богородиці м-ка Андрушівка, Житомирського пов.	0
714	1	Фотинський Орест Авксентійович, викладач Житомирського жіночого духовного училища	0
715	1	Радомисльський городовий магістрат м. Радомисль, Київської губ.	2
715	2	Радомисльський городовий магістрат м. Радомисль, Київської губ.	0
715	3	Радомисльський городовий магістрат м. Радомисль, Київської губ.	14
715	4	Радомисльський городовий магістрат м. Радомисль, Київської губ.	0
715	5	Радомисльський городовий магістрат м. Радомисль, Київської губ.	3
716	1Д	Опис 1 додатковий	0
716	1	Бровківське волосне правління с. Бровки, Сквирського повіту	0
716	1ДОД	Бровківське волосне правління с. Бровки, Сквирського повіту	0
717	1	Радомисльська повітова у справах про вибори до 2-ої Державної Думи комісія м. Радомисль, Київської губ	0
718	1	Радомисльська міська поліція. Радомисль, Київської губ	0
719	6	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	1	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	2	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	3	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	4	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	5	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	7	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	8	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	9	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	10	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	11	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
719	12	Перше Радомисльське повітове у чиншових справах присутствіє м. Радомисль, Київської губ.	0
720	1	Брусилівське волосне правління м-ко Брусилів, Радомисльського пов.	0
721	1	Мировий посередник 1-ої дільниці Радомисльського повіту	0
721	2	Мировий посередник 1-ої дільниці Радомисльського повіту	0
722	1	Мировий посередник 2-ої дільниці Радомисльського пов.	0
722	2	Мировий посередник 2-ої дільниці Радомисльського пов.	0
723	1	Радомисльське повітове рекрутське присутствіє м. Радомисль, Київської губ.	2
724	1	Книги запису податків, посімейні списки, податкові розкладки	23
725	2	Радомисльський повітовий стряпчий м. Радомисль, Київської губ.	0
725	1	Радомисльський повітовий стряпчий м. Радомисль, Київської губ.	0
726	1	Радомисльська повітова у справах про вибори до 4-ої Державної Думи комісія м. Радомисль, Київської губ.	0
727	1	Кам'янське волосне правління с. Кам'янка, Радомисльського пов.	0
728	1	Радомисльська повітова у справах про вибори до 1-ої Державної Думи комісія м. Радомисль, Київської губ.	0
729	1	Радомисльська повітова у справах про вибори до 3-ої Державної Думи комісія м. Радомисль, Київської губ.	1
730	1	Книги запису податків, посімейні списки, податкові розкладки	0
734	1	Радомисльський нотаріус А. К. Меленевський м. Радомисль, Київської губ.	0
735	1	Радомисльський нотаріус К. Ф. Григорьєв м. Радомисль, Київської губ.	0
736	1	Ходорківський нотаріус А. Ф. Іванов м-ко Ходорків, Сквирського пов.	5
737	1	Радомисльський повітовий землемір м. Радомисль, Київської губ.	0
738	1	Товариство Янушпільського цукробурякового заводу м-ко Янушпіль, Житомирського пов.	0
739	1	Радомисльська повітова продовольча управа м. Радомисль, Київської губ.	0
740	1	Малинська волосна продовольча управа м-ко Малин, Радомисльського пов.	0
