69	Житомирська повітова землевпорядна комісія. м. Житомир Волинської губернії.	1887-1916	3	0
70	Канцелярія Волинського губернатора. м. Житомир Волинської губернії.	1793-1917	3	7
71	Дирекція народних училищ Волинської губернії. м. Житомир Волинської губернії.	1805-1918	3	4
72	Житомирська 1-ша чоловіча гімназія. м. Житомир Волинської губернії.	1832-1919	3	0
73	Житомирська 2-га чоловіча гімназія. м. Житомир Волинської губернії.	1877-1920	4	0
74	Житомирська Маріїнська жіноча гімназія. м. Житомир Волинської губернії.	1879-1919	2	1
75	Учительська семінарія ПівденноЗахідного краю. Коростишівська учительська семінарія. м-ко Коростишів Радомисльського повіту.	1869-1918	1	0
76	Волинська контрольна палата. м. Житомир Волинської губернії.	1875-1920	1	0
77	Волинська губернська у справах про вибори до Державної Думи 1го скликання комісія. м. Житомир Волинської губернії.	1905-1906	1	0
79	Житомирська жіноча гімназія святої Анастасії. м. Житомир Волинської губернії.	1911-1919	1	0
80	Житомирське приватне восьмикласне чоловіче і жіноче комерційне училище Н.А. Ремезової. м. Житомир Волинської губернії.	1907-1919	1	0
84	Житомирське міське кредитне товариство. м. Житомир Волинської губернії.	1897-1919	1	0
85	Волинська земська школа фельдшерів. м. Житомир Волинської губернії.	1881-1919	1	19
90	Візитатор римо-католицьких монастирів Луцько-Житомирської єпархії. м. Житомир Волинської губернії.	1796-1904	2	21
91	Любарський жіночий монастир. мко Любар Новоград-Волинського повіту.	1873-1916	1	0
92	Тригірський двокласний чоловічий Преображенський монастир. с. Тригір'я Троянівської волості Житомирського повіту.	1901-1910	1	0
93	Любарський Базиліанський чоловічий монастир. м-ко Любар Новоград-Волинського повіту.	1790-1848	1	0
713	Миропольський повітовий суд. м. Миропольє Курської губернії.	1779-1783	1	0
94	Любарський православний Георгіївський чоловічий двокласний монастир. м-ко Любар НовоградВолинського повіту.	1844-1871	1	0
100	Волинське місцеве управління Російського товариства Червоного Хреста. м. Житомир Волинської губернії.	1898-1915	1	0
102	Пристав 6-го стану Житомирського повіту. м. Житомир Волинської губернії.	1912-1913	1	0
103	Новоград-Волинська державна ощадна каса №254. м. НовоградВолинський Волинської губернії.	1900-1919	1	0
104	Новоград-Волинське повітове казначейство. м. Новоград-Волинський Волинської губернії.	1863-1976	1	0
106	Правління Житомирського міського товариства взаємного від вогню страхування майна. м. Житомир Волинської губернії.	1877-1919	1	0
107	Холмсько-Волинське управління землеробства і державного майна м. Житомир. Волинської губернії	1867-1919	1	281
108	Волинський губернський лісоохоронний комітет. м. Житомир Волинської губернії.	1890-1918	4	1
109	Управляючі 1-39-м відділеннями секвестрованих земель німців-колоністів при Холмсько-Волинському управлінні землеробства і державного майна. м. Житомир Волинської губернії.	1915-1919	2	1
112	Уповноважений голови особливої наради по забезпеченню деревним паливом Волинської губернії. м. Житомир Волинської губернії.	1916-1918	1	0
113	Завідуючий роботами по укріпленню і залісненню летючих пісків і діючих ярів у Волинській губернії Головного управління землевпорядкування і землеробства. Завідуючий Волинсько-Подільським піщано-яружним округом. м. Житомир Волинської губернії.	1909-1919	1	0
115	Волинське губернське у селянських справах присутствіє. м. Житомир Волинської губернії.	1861-1919	12	7233
117	Управління державного майна Радомської, Келецької, Люблінської і Седлецької губерній Головного управління землевпорядкування і землеробства м. Радом Радомської губернії.	1880-1914	1	0
119	Волинський губернський розпорядчий комітет. м. Житомир Волинської губернії.	1814-1919	5	0
120	Волинське губернське акцизне управління. м. Житомир Волинської губернії.	1877-1919	1	0
122	Житомирське повітове у чиншових справах присутствіє. м. Житомир Волинської губернії	1816-1915	3	7
126	Новоград-Волинське повітове у чиншових справах присутствіє. м. Новоград-Волинський Волинської губернії.	1801-1915	3	64
127	Овруцьке повітове у чиншових справах присутствіє. м. Овруч Волинської губернії.	1886-1902	2	22
132	Житомирський повітовий предводитель дворянства. м. Житомир Волинської губернії.	1867-1890	1	0
135	Овруцький повітовий предводитель дворянства. м. Овруч Волинської губернії.	1888-1903	1	0
137	Житомирсько-Овруцький з'їзд мирових посередників. м. Житомир Волинської губернії.	1865-1918	1	0
141	Новоград-Волинсько-Ровенський з'їзд мирових посередників. м. Новоград-Волинський Волинської губернії.	1886-1915	1	0
142	Мировий посередник 2-ї дільниці Житомирського повіту.	1888-1910	1	0
146	Волинські дворянські депутатські збори. м. Житомир Волинської губернії.	1800-1920	1	6143
147	Волинська єпархіальна училищна рада. м. Житомир Волинської губернії.	1884-1918	4	2
149	Житомирський маклер і нотаріус А. Майман. м. Житомир Волинської губернії.	1846-1871	2	1
150	Житомирський маклер С. Кашперовський. м. Житомир Волинської губернії.	1861-1861	1	0
