oc_id,parsed,target
bb987f5a-d22e-4339-ab7b-0c80b293d99a,ДАЛО-27-5 том 1-574,ДАЛО-27-5-574
2f26d077-6ad3-4da8-93fb-313198ca04a9,ДАЛО-27-5 том 1-575,ДАЛО-27-5-575
b74b746e-33c0-47ed-a0c8-ecd23594e88b,ДАЛО-27-5 том 1-576,ДАЛО-27-5-576
c46d6f2f-fc5f-4a38-8a21-6e1a693c1cc0,ДАЛО-27-5 том 1-578,ДАЛО-27-5-578
eb8cd542-e60f-4bf7-91f7-47c54b0eec41,ДАЛО-27-5 том 1-580,ДАЛО-27-5-580
6870c04e-7940-4a29-9737-6cd2d2910534,ДАЛО-27-5 том 1-581,ДАЛО-27-5-581
e7605293-4e52-402d-bb72-fb66bf9661b7,ДАЛО-27-5 том 1-582,ДАЛО-27-5-582
12bfd1c1-38a3-4b7f-9864-0fff3e9385ff,ДАЛО-27-5 том 1-583,ДАЛО-27-5-583
2a0f8dc8-dc20-41e6-bcba-d2c9d91cc6c1,ДАЛО-27-5 том 1-585,ДАЛО-27-5-585
71f118be-3c9d-49fd-8f25-2d8bbf77ba7d,ДАЛО-27-5 том 1-586,ДАЛО-27-5-586
463e0618-c434-4e63-8b9a-d43d06a8aae2,ДАЛО-27-5 том 1-587,ДАЛО-27-5-587
08dc4265-6c39-409d-be46-d8b9d56b6ee6,ДАЛО-27-5 том 1-588,ДАЛО-27-5-588
ecb909be-1d3d-4226-8d8e-39e5cfa6d970,ДАЛО-27-5 том 1-589,ДАЛО-27-5-589
ccaaae35-2daa-4db0-93dd-feafd47dff49,ДАЛО-27-5 том 1-590,ДАЛО-27-5-590
4426d5d5-ff34-46fc-87c9-022eab44bda3,ДАЛО-27-5 том 1-591,ДАЛО-27-5-591
c282ab3f-5540-42c5-88cb-0b4f7d76252c,ДАЛО-27-5 том 1-592,ДАЛО-27-5-592
d7171e6e-d6ad-43f5-9e66-f5bcb5c8751c,ДАЛО-27-5 том 1-593,ДАЛО-27-5-593
dc1db89f-c899-4c81-84a0-8ef1afa01a45,ДАЛО-27-5 том 1-594,ДАЛО-27-5-594
9d1728a5-0988-4f84-a876-cb0227471355,ДАЛО-27-5 том 1-595,ДАЛО-27-5-595
34d9ade6-26ad-44db-8f38-0d449dcc3d34,ДАЛО-27-5 том 1-596,ДАЛО-27-5-596
41885562-2d87-4afe-9441-72e07ad28ddd,ДАЛО-27-5 том 1-597,ДАЛО-27-5-597
83291569-338f-4a7e-b11c-0932431faac6,ДАЛО-27-5 том 1-599,ДАЛО-27-5-599
feb4e469-c989-48b0-aaea-78906977299b,ДАЛО-27-5 том 1-600,ДАЛО-27-5-600
d417aec0-3fd6-45d6-82e6-0bfe314ed18f,ДАЛО-27-5 том 1-601,ДАЛО-27-5-601
fc3b8bf3-d7a6-4e54-b5ac-1c0c8c6f1836,ДАЛО-27-5 том 1-602,ДАЛО-27-5-602
8e26d1c7-84ec-4651-aeea-599a09266227,ДАЛО-27-5 том 1-603,ДАЛО-27-5-603
5819d046-79fb-461d-bc63-2f2ac31287b3,ДАЛО-27-5 том 1-604,ДАЛО-27-5-604
1c2a9acb-eb7c-44ae-9441-8b80912b7b4f,ДАЛО-27-5 том 1-606,ДАЛО-27-5-606
328cfa77-5988-43a5-bbd7-1cb5fe875af8,ДАЛО-27-5 том 1-607,ДАЛО-27-5-607
284f6d69-74e4-4a43-8bae-98a099962292,ДАЛО-27-5 том 1-608,ДАЛО-27-5-608
0373bcd2-c542-4eff-950d-c92d0a519c38,ДАЛО-27-5 том 1-609,ДАЛО-27-5-609
6eb2ef33-6fd6-466f-bfce-bdbcdd741eb5,ДАЛО-27-5 том 1-610,ДАЛО-27-5-610
a064a0d3-90cb-4c0b-9b53-9d8f5f3444a2,ДАЛО-27-5 том 1-611,ДАЛО-27-5-611
00b4bed7-93fa-4f28-8aa1-b56cabfcdfb3,ДАЛО-27-5 том 1-612,ДАЛО-27-5-612
def150d5-16da-4e91-a106-fd0bb9ade8ff,ДАЛО-27-5 том 1-613,ДАЛО-27-5-613
6852ccc9-77da-495a-9686-8e2d3bc0bfda,ДАЛО-27-5 том 1-614,ДАЛО-27-5-614
f2489c1c-4eb9-4bb5-be25-b26ddda18d03,ДАЛО-27-5 том 1-615,ДАЛО-27-5-615
8d0dff5e-7153-4cb5-95e7-aac660f9a8dc,ДАЛО-27-5 том 1-616,ДАЛО-27-5-616
ef7d1d6f-14d4-4bc2-8bd3-6279250c7593,ДАЛО-27-5 том 1-617,ДАЛО-27-5-617
5e7a3d65-fdf9-4b57-b297-13e7d19fcc2c,ДАЛО-27-5 том 1-618,ДАЛО-27-5-618
ce6897fb-5211-42c4-8ea3-d320611e4ffa,ДАЛО-27-5 том 1-619,ДАЛО-27-5-619
9906b968-1712-4009-9fe4-bb9f4f533046,ДАЛО-27-5 том 1-620,ДАЛО-27-5-620
