oc_id,parsed,target
80a2d407-51fa-4b17-b397-ce0e9594d881,"ДАСО-(++++++Ведомость фонда 1051, опись 1 -- 1802-1917)",ДАСО-1051-1
7c734d46-aa79-44f0-b1b0-9a6b611796a3,"ДАСО-(++++++Ведомость фонда 1054, опись 1 -- 1800-1915)",ДАСО-1054-1
98624ace-ad3b-43a5-b12e-ade78bcc6951,"ДАСО-(++++++Ведомость фонда 1056, опись 1 -- 1858)",ДАСО-1056-1
871d2e07-95f2-419b-af2c-1c71b24d301c,"ДАСО-(++++++Ведомость фонда 1068, опись 1 -- 1859-1918)",ДАСО-1068-1
0a4e1fd5-bd17-4786-9ea3-5e592e86965c,"ДАСО-(++++++Ведомость фонда 1071, опись 1 -- 1804-1918)",ДАСО-1071-1
422df03c-d3dc-48d1-82ec-61b5830b1692,"ДАСО-(++++++Ведомость фонда 1074, опись 1 -- 1730-1915)",ДАСО-1074-1
f85c2164-5f8e-4761-af92-9942076ae66a,"ДАСО-(++++++Ведомость фонда 1118, опись 1 -- 1776-1866)",ДАСО-1118-1
9da71c8e-bcda-4d99-9805-711ed4167d8c,"ДАСО-(++++++Ведомость фонда 1133, опись 1 -- 1765-1864)",ДАСО-1133-1
49b20f6e-6a1f-4fd8-b66c-33044e0afc95,"ДАСО-(++++++Ведомость фонда 1138, опись 1 -- 1837-1920)",ДАСО-1138-1
dc892185-1922-4034-8736-94dd1170b052,"ДАСО-(++++++Ведомость фонда 1139, опись 1 -- 1796-1863)",ДАСО-1139-1
c8eebf57-8f15-4633-967c-513cf8b6ded4,"ДАСО-(++++++Ведомость фонда 1140, опись 1 -- 1851-1866)",ДАСО-1140-1
e40adeb7-1392-4a32-8c1e-cd8e2e9c3445,"ДАСО-(++++++Ведомость фонда 1141, опись 1 -- 1819-1864)",ДАСО-1141-1
2e2f4d7b-9f6e-48b6-85c0-a821b24512af,"ДАСО-(++++++Ведомость фонда 1142, опись 1 -- 1801-1861)",ДАСО-1142-1
2d4f60d5-e3f1-4d13-ada5-c7e55087356a,"ДАСО-(++++++Ведомость фонда 1143, опись 1 -- 1831-1854)",ДАСО-1143-1
f422a4d0-4ec4-4d17-9c0e-0a9c2767c028,"ДАСО-(++++++Ведомость фонда 1145, опись 1 -- 1831-1867)",ДАСО-1145-1
1c63ad1f-208f-463c-8757-c7e118598e44,"ДАСО-(++++++Ведомость фонда 1146, опись 1 -- 1834-1869)",ДАСО-1146-1
c900a3a6-5b7e-4679-b710-0c6826f4dd4c,"ДАСО-(++++++Ведомость фонда 1148, опись 1 -- 1810-1962)",ДАСО-1148-1
7b4bc290-1583-47d2-863e-cadceec07f64,"ДАСО-(++++++Ведомость фонда 1148, опись 1 -- 1810-1862)",ДАСО-1148-1
fc1dcb31-6426-433a-b822-cc58b19f9285,"ДАСО-(++++++Ведомость фонда 1151, опись 1 -- 1862-1865)",ДАСО-1151-1
82994988-2e93-452f-880d-f1246ae61466,"ДАСО-(++++++Ведомость фонда 1156, опись 1 -- 1806-1858)",ДАСО-1156-1
690607cf-ee7a-49f9-b8b4-b3d51d30366a,"ДАСО-(++++++Ведомость фонда 1157, опись 1 -- 1843-1866)",ДАСО-1157-1
119f21e3-6884-4eeb-8036-6cc0989062ae,"ДАСО-(++++++Ведомость фонда 1184, опись 1 -- 1799-1874)",ДАСО-1184-1
3d9f7840-19ea-4704-878a-2d284fbd2b7e,"ДАСО-(++++++Ведомость фонда 1193, опись 2 -- 1860-1921)",ДАСО-1193-2
731df1fe-881f-40f8-a668-ab77e96773f4,"ДАСО-(++++++Ведомость фонда 1193, опись 2 -- 1860-1920)",ДАСО-1193-2
5112c0ee-c462-4bb9-8faa-1cfd4bcf74e0,"ДАСО-(++++++Ведомость фонда 1196, опись 1 -- 1880-1907)",ДАСО-1196-1
619ed081-849e-456a-8fd5-e089b79abe90,"ДАСО-(++++++Ведмость фонда 1196, опись 1 -- 1880-1907)",ДАСО-1196-1
9ad5da85-f709-4299-b1f5-f7a0e990cf95,"ДАСО-(++++++Ведомость фонда 130, опись 1 -- 1850-1864)",ДАСО-130-1
6f039f41-66ff-4f76-8a22-8dbad55f2a89,"ДАСО-(++++++Ведомость фонда 132, опись 1 -- 1840-1858)",ДАСО-132-1
34292bb4-13e7-4e45-ad60-3648a3cfffb9,"ДАСО-(++++++Ведомость фонда 138, опись 1 -- 1850-1856)",ДАСО-138-1
70b741ca-0333-4ddb-bd18-4803ac9e5d2d,"ДАСО-(++++++Ведомость фонда 145, опись 1 -- 1847-1861)",ДАСО-145-1
248ad94b-127b-46ca-8af9-fb7e4115b162,"ДАСО-(++++++Ведомость фонда 148, опись 1 -- 1841-1869)",ДАСО-148-1
cd33cd08-e032-43ee-8ba9-ed7d20f096ad,"ДАСО-(++++++Ведомость фонда 151, опись 1 -- 1796-1859)",ДАСО-151-1
0845a69c-4278-4ded-9e36-fa51b6675f3e,"ДАСО-(++++++Ведомость фонда 183, опись 1 -- 1848-1852)",ДАСО-183-1
920b0732-916b-4c7d-8cbb-af557fe5928e,"ДАСО-(++++++Ведомость фонда 234, опись 1 -- 1774-1860)",ДАСО-234-1
af64be32-67ca-45be-b9aa-8dc4470093ad,"ДАСО-(++++++Ведомость фонда 249, опись 1 -- 1885-1895)",ДАСО-249-1
3b6ddccf-867a-4e9e-9308-8a0415936874,"ДАСО-(++++++Ведомость фонда 284, опись 1 -- 1848-1851)",ДАСО-284-1
521eec75-d912-49af-861b-25eda3e5ba94,"ДАСО-(++++++Ведомость фонда 386, опись 1 -- 1805-1859)",ДАСО-386-1
692b3d87-6d03-4775-b15e-9284f62635f1,"ДАСО-(++++++Ведомость фонда 398, опись 1 -- 1828-1847)",ДАСО-398-1
fa2ddadf-ad1a-4542-9e4a-5a3057aa26ef,"ДАСО-(++++++Ведомость фонда 408, опись 1 -- 1837-1846)",ДАСО-408-1
d227e1b2-24fc-4176-8e2e-99eaf483153a,"ДАСО-(++++++Ведомость фонда 409, опись 1 -- 1807-1855)",ДАСО-409-1
fc2bd380-0e7d-4cc8-9119-b4615b278643,"ДАСО-(++++++Ведомость фонда 453, опись 1 -- 1838-1846)",ДАСО-453-1
fdbe46d3-3284-4383-a17f-8bd6299f8ee7,"ДАСО-(++++++Ведомость фонда 536, опись 1 -- 1767-1910)",ДАСО-536-1
c0246785-aeca-40dc-a540-d46ee612129a,"ДАСО-(++++++Ведомость фонда 624, опись 1 -- 1741-1849)",ДАСО-624-1
8f9bfd7a-40d2-4a7a-a906-b49bd3b7b2d6,"ДАСО-(++++++Ведомость фонда 69, опись 1 -- 1792-1846)",ДАСО-69-1
34ac83be-c7f2-4733-b763-a8b58eee2417,"ДАСО-(++++++Ведомость фонда 70, опись 1 -- 1785-1902)",ДАСО-70-1
79b8217a-3ca2-4cd2-b053-8c147c6ac478,"ДАСО-(++++++Ведомость фонда 745, опись 4)",ДАСО-745-4
4ce14c36-e9f8-4c81-9923-7e51bbbe469c,"ДАСО-(++++++Ведомость фонда 79, опись 1 -- 1812-1896)",ДАСО-79-1
35881f0e-a1bd-4766-b04a-c10aa9c138a8,"ДАСО-(++++++Ведомость фонда 830, опись 1 -- 1778-1915)",ДАСО-830-1
8b3cbdc6-8897-4475-bb35-61fcd36aa5d9,"ДАСО-(++++++Ведомость фонда 830, опись 2 -- 1837-1907)",ДАСО-830-2
04a1d8a8-58fa-4cac-af69-06083b788dd3,"ДАСО-(++++++Ведомость фонда 83, опись 1 -- 1808-1813)",ДАСО-83-1
4604cdba-43b7-4f3e-ba4a-ee59cd0224d7,"ДАСО-(++++++Ведомость фонда 834, опись 1 -- 1784-1917)",ДАСО-834-1
24c16b31-b84d-47d2-9740-17e5a9900df2,"ДАСО-(++++++Ведомость фонда 834, опись 2 -- 1809-1909)",ДАСО-834-2
79057d68-cdae-4a17-8f84-9d17988da26b,"ДАСО-(++++++Ведомость фонда 835, опись 1 -- 1808-1872)",ДАСО-835-1
b89afa49-5d53-43d5-8816-d84bcbf74900,"ДАСО-(++++++Ведомость фонда 835, опись 2 -- 1842-1870)",ДАСО-835-2
2a11e04f-f1e1-4d3a-8f70-3fe6d3a98f18,"ДАСО-(++++++Ведомость фонда 836, опись 1 -- 1796-1912)",ДАСО-836-1
9080ffcc-4183-48a4-a18f-77ebe69741f0,"ДАСО-(++++++Ведомость фонда 836, опись 1 -- 1796-1912)",ДАСО-836-1
a4e011c3-4aa0-4608-ae70-c9043b216cd2,"ДАСО-(++++++Ведомость фонда 837, опись 1 -- 1758-1881)",ДАСО-837-1
739bf6f6-3db1-47ed-962d-06e13d21718d,"ДАСО-(++++++Ведомость фонда 839, опись 1 -- 1809-1915)",ДАСО-839-1
590661de-86d0-40b8-b744-77790ac86806,"ДАСО-(++++++Ведомость фонда 839, опись 2 -- 1774-1922)",ДАСО-839-2
0970dfa7-c153-4df0-bf88-9eb5ace3f4ab,"ДАСО-(++++++Ведомость фонда 839, опись 3 -- 1849-1917)",ДАСО-839-3
de276380-3a11-4110-ab6e-73a611482ab2,"ДАСО-(++++++Ведомость фонда 840, опись 1 -- 1796-1929)",ДАСО-840-1
cf48f83e-ad7e-4176-ac80-b291b4099588,"ДАСО-(++++++Ведомость фонда 840, опись 2 -- 1833-1910)",ДАСО-840-2
b0793e62-e4bb-4283-abfb-b6b32edab4fc,"ДАСО-(++++++Ведомость фонда 842, опись 1 -- 1732-1930)",ДАСО-842-1
f89b337a-5d79-43d7-b327-ec84ff475d8f,"ДАСО-(++++++Ведомость фонда 842, опись 2 -- 1860-1930)",ДАСО-842-2
fe90e5e9-dd0a-4d0e-b484-efe3a1d202db,"ДАСО-(++++++Ведомость фонда 842, опись 3 -- 1783-1851)",ДАСО-842-3
d26b4c46-56d9-4eff-9f28-be27db098e75,"ДАСО-(++++++Ведомость фонда 843, опись 1 -- 1800-1924)",ДАСО-843-1
c7af3101-43d1-43c6-b691-82f6bdc6894a,"ДАСО-(++++++Ведомость фонда 844, опись 1 -- 1723-1909)",ДАСО-844-1
b0e9f792-27e7-4e01-81a8-14280df200a6,"ДАСО-(++++++Ведомость фонда 844, опись 2 -- 1825-1920)",ДАСО-844-2
f886e912-4fa8-49af-b0c6-00c96b06a989,"ДАСО-(++++++Ведомость фонда 845, опись 2 -- 1809-1894)",ДАСО-845-2
f769fe0b-267e-4553-8af8-23c053686bad,"ДАСО-(++++++Ведомость фонда 846, опись 1 -- 1809-1864)",ДАСО-846-1
6d8fe01c-23dc-4298-adb6-7e1c2ecf7ac7,"ДАСО-(++++++Ведомость фонда 847, опись 1 -- 1829-1919)",ДАСО-847-1
df3a9c92-a44b-4026-8363-090d3e541a5a,"ДАСО-(++++++Ведомость фонда 847, опись 2 -- 1873-1921)",ДАСО-847-2
41243d4a-b8fc-4cdc-b66f-2b3161385739,"ДАСО-(++++++Ведомость фонда 848, опись 1 -- 1722-1881)",ДАСО-848-1
f95ac327-6ebc-416e-989d-b7157c394e7d,"ДАСО-(++++++Ведомость фонда 849, опись 1 -- 1833-1867)",ДАСО-849-1
e0053995-86d6-4fe3-a686-e38ade11323a,"ДАСО-(++++++Ведомость фонда 850, опись 1 -- 1763-1920)",ДАСО-850-1
7fb98a56-75b5-476a-bde5-691cd395ec4b,"ДАСО-(++++++Ведомость фонда 850, опись 2 -- 1903-1913)",ДАСО-850-2
059116cb-118f-4759-9434-a84a3cde5335,"ДАСО-(++++++Ведомость фонда 851, опись 1 -- 1834-1858)",ДАСО-851-1
13d3cf00-6c43-4ec4-bfc7-8ae13116dd85,"ДАСО-(++++++Ведомость фонда 852, опись 1 -- 1837-1872)",ДАСО-852-1
54b53790-3fb0-45c5-8a43-49626e9db906,"ДАСО-(++++++Ведомость фонда 853, опись 1 -- 1806-1920)",ДАСО-853-1
83cb8b4f-fa90-480a-93b4-c3d233ae943b,"ДАСО-(++++++Ведомость фонда 854, опись 1 -- 1891-1923)",ДАСО-854-1
2bad0a33-e988-4b2d-97d2-45754f97d59a,"ДАСО-(++++++Ведомость фонда 855, опись 1 -- 1725-1938)",ДАСО-855-1
58c8daea-3417-4ceb-8b03-690040e3b08b,"ДАСО-(++++++Ведомость фонда 856, опись 1 -- 1747-1862)",ДАСО-856-1
38c05055-57e0-4864-86ed-1bb3258fffc5,"ДАСО-(++++++Ведомость фонда 857, опись 1 -- 1806-1865)",ДАСО-857-1
2b508563-bd23-4c45-bb43-7882e61ef930,"ДАСО-(++++++Ведомость фонда 858, опись 1 -- 1795-1871)",ДАСО-858-1
49693947-c7b9-4bbb-9b91-83593294e13b,"ДАСО-(++++++Ведомость фонда 858, опись 2 -- 1821-1863)",ДАСО-858-2
17be54d3-56d1-4a63-94e3-e5a99f2dd897,"ДАСО-(++++++Ведомость фонда 859, опись 1 -- 1833-1865)",ДАСО-859-1
e715d460-bf72-456f-a1f9-6b7cd0691b64,"ДАСО-(++++++Ведомость фонда 860, опись 1 -- 1790-1860)",ДАСО-860-1
52fe3e9b-2706-4f8e-87da-58c08a3b5f19,"ДАСО-(++++++Ведомость фонда 861, опись 1 -- 1801-1860)",ДАСО-861-1
ca294973-5fb7-4698-8a73-661e87f18b9b,"ДАСО-(++++++Ведомость фонда 862, опись 1 -- 1777-1914)",ДАСО-862-1
f5a34423-5045-4bc1-b73e-a55bcf4c57ad,"ДАСО-(++++++Ведомость фонда 863, опись 1 -- 1710-1924)",ДАСО-863-1
b0fe57e2-6a09-4f11-a670-9203b808154e,"ДАСО-(++++++Ведомость фонда 864, опись 1 -- 1842-1860)",ДАСО-864-1
e96dad9c-f6ce-4f60-bb77-ce05ab052453,"ДАСО-(++++++Ведомость фонда 865, опись 1 -- 1710-1933)",ДАСО-865-1
7cc494e0-caf8-4d98-a58a-7b135af6d6d7,"ДАСО-(++++++Ведомость фонда 866, опись 1 -- 1833-1903)",ДАСО-866-1
fb01b27b-3401-425b-8280-5b0c64dc61b6,"ДАСО-(++++++Ведомость фонда 867, опись 1 -- 1883-1919)",ДАСО-867-1
e627b15d-f32b-4950-a99a-2908a08186f7,"ДАСО-(++++++Ведомость фонда 868, опись 1 -- 1730-1925)",ДАСО-868-1
493f1168-1957-426e-be83-51e35a311c23,"ДАСО-(++++++Ведомость фонда 869, опись 1 -- 1780-1877)",ДАСО-869-1
6554da17-566a-463e-9b89-0a030e5973b1,"ДАСО-(++++++Ведомость фонда 870, опись 1 -- 1805-1921)",ДАСО-870-1
160e9742-993a-4082-b7d8-5352eadbaf9a,"ДАСО-(++++++Ведомость фонда 871, опись 1 -- 1780-1918)",ДАСО-871-1
0cab882b-5a1e-46b5-9f05-fbd01c4af041,"ДАСО-(++++++Ведомость фонда 872, опись 1 -- 1914)",ДАСО-872-1
17a2cdbb-6df0-4082-881f-a6c0293be1a0,"ДАСО-(++++++Ведомость фонда 874, опись 1 -- 1724-1927)",ДАСО-874-1
05c41f81-709d-41cb-a2ac-6172b540c859,"ДАСО-(++++++Ведомость фонда 874, опись 1 -- 1724-1927)",ДАСО-874-1
a03d8dc3-9198-4ace-aa00-205ec202df37,"ДАСО-(++++++Ведомость фонда 875, опись 1 -- 1844-1875)",ДАСО-875-1
d147a629-e092-4329-832a-dcf22aa65cc5,"ДАСО-(++++++Ведомость фонда 889, опись 1 -- 1853-1863)",ДАСО-889-1
ab18b6a3-2bab-4f15-a8ef-627b211faa10,"ДАСО-(++++++Ведомость фонда 895, опись 1 -- 1807-1856)",ДАСО-895-1
cf82a0cc-35a9-4709-be5b-82254890e4d8,"ДАСО-(++++++Ведомость фонда 898, опись 1 -- 1793-1866)",ДАСО-898-1
f65566ff-920f-4f95-ba6a-21684c0bfc04,"ДАСО-(++++++Ведомость фонда 94, опись 1 -- 1790-1823)",ДАСО-94-1
218d4ccf-09f0-4246-9a6f-7a2cfc5abb85,"ДАСО-(++++++Ведомость фонда 95, опись 1 -- 1827-1829)",ДАСО-95-1
f9b58980-8a18-4989-8e90-541548659a3b,"ДАСО-(++++++Ведомость фонда 960, опись 3 -- 1726-1912)",ДАСО-960-3
2911dae9-479f-4f03-abf7-fdba8ba7e4da,"ДАСО-(++++++Ведомость фонда 96, опись 1 -- 1810-1823)",ДАСО-96-1
b07ee544-9e56-4312-813a-41fe13c8b221,"ДАСО-(++++++Ведомость фонда 964, опись 1 -- 1831-1921)",ДАСО-964-1
4dcaa4bb-196d-4aba-ab19-270ed92da068,"ДАСО-(++++++Ведомость фонда 965, опись 1 -- 1727-1921)",ДАСО-965-1
2f66845c-8d0a-4258-8caf-285850be7509,"ДАСО-(++++++Ведомость фонда 967, опись 1 -- 1765-1922)",ДАСО-967-1
2d8756ed-7ac4-4301-92ec-d84f6bbb531d,"ДАСО-(++++++Ведомость фонда 968, опись 1 -- 1762-1915)",ДАСО-968-1
89dd9a01-09e9-4cca-b1c2-99f29a1d4d23,"ДАСО-(++++++Ведомость фонда 969, опись 1 -- 1852-1859)",ДАСО-969-1
c4dccf88-a3bc-4748-9961-133f06ea7a70,"ДАСО-(++++++Ведомость фонда 970, опись 1 -- 1835-1919)",ДАСО-970-1
6b179ab9-5ab1-423e-8396-e81c4720ff1c,"ДАСО-(++++++Ведомость фонда 979, опись 1 -- 1829-1912)",ДАСО-979-1
c4fca45a-1c05-44ee-b8b3-5815f3c04186,"ДАСО-(++++++Ведомость фонда 979, опись 2 -- 1786-1916)",ДАСО-979-2
2aa44016-7650-497a-8411-80a3e952d675,"ДАСО-(++++++Ведомость фонда 980, опись 1 -- 1851-1918)",ДАСО-980-1
0a0e4d7b-1e98-409c-a5f8-d7ec59c1a1cf,"ДАСО-(++++++Ведомость фонда 981, опись 1 -- 1842-1918)",ДАСО-981-1
713785cd-d34c-4e63-9ce0-e112c4aa1c56,"ДАСО-(++++++Ведомость фонда 983, опись 1 -- 1869-1877)",ДАСО-983-1
2bfbb5a3-94f1-4c4e-9cf8-8ca57274603b,"ДАСО-(++++++Ведомость фонда 987, опись 1 -- 1813-1865)",ДАСО-987-1
b86d2007-8781-4dcc-86bf-e9a6be35ca1b,"ДАСО-(++++++Ведомость фонда 988, опись 1 -- 1907-1915)",ДАСО-988-1
44853b92-8611-4afb-89b7-2120cc7f9e9f,"ДАЧвО-(++++++Опись: фонд 1245, опись 1, дела 361-575)",ДАЧВО-1245-1
05f331b8-56c7-4909-9065-5087dabae79b,"ДАЧвО-(++++++Опись: фонд 1245, опись 1, дела 576-1021)",ДАЧВО-1245-1
7a21504e-43f8-4c56-9f51-377e568dde11,"ДАЧвО-(++++++Опись: фонд 1245, опись 1, дела 1-360)",ДАЧВО-1245-1
32250b06-bf51-4675-b833-2f1e1f61efe2,"ДАЧвО-(++++++Опись: фонд 1245, опись 10, дела 1-67)",ДАЧВО-1245-10
b3b2f408-4bae-4a26-8b68-5ff2fe2385da,"ДАЧвО-(++++++Опись: фонд 1245, опись 10, дела 68-76)",ДАЧВО-1245-10
d2caac30-8146-4fd0-8c0e-9d37ce20749a,"ДАЧвО-(++++++Опись: фонд 1245, опись 11, дела 148-199)",ДАЧВО-1245-11
465592eb-d568-4a39-b4ee-8aad6b811e38,"ДАЧвО-(++++++Опись: фонд 1245, опись 11, дела 1-147)",ДАЧВО-1245-11
7961c112-737b-4ce2-875b-b2d6b8c0a477,"ДАЧвО-(++++++Ведомость фонда 1245, опись 12 1840-1933)",ДАЧВО-1245-12
c649b1db-5763-4fb0-a69a-612ec8def699,"ДАЧвО-(++++++Ведомость фонда 1245, опись 12 1840-1925)",ДАЧВО-1245-12
8c03346a-18b5-4625-b5bc-f06835ebfa3d,"ДАЧвО-(++++++Ведомость фонда 1245, опись 13 1845-1926)",ДАЧВО-1245-13
1d92fc3b-7ba8-4f69-b8be-7bb274e710d8,"ДАЧвО-(++++++Ведомость фонда 1245, опись 13 1922-1932)",ДАЧВО-1245-13
53f6de7d-2c80-4742-976f-6596a2d4ec69,"ДАЧвО-(++++++Опись: фонд 1245, опись 14)",ДАЧВО-1245-14
a96c918d-3ebe-4d31-a859-d5cd38f0b5ea,"ДАЧвО-(++++++Опись: фонд 1245, опись 16)",ДАЧВО-1245-16
ebf4c815-a9e6-488a-a30a-fe2750a3d62b,"ДАЧвО-(++++++Опись: фонд 1245, опись 2)",ДАЧВО-1245-2
ae3aad54-e952-4433-86ed-68ccffa9ef1e,"ДАЧвО-(++++++Опись: фонд 1245, опись 4)",ДАЧВО-1245-4
75b0d808-4fb4-4ca0-a4b0-cab5febc06c7,"ДАЧвО-(++++++Опись: фонд 1245, опись 5, дела 105-145 (1868-1933))",ДАЧВО-1245-5
3f265dc2-0084-4e2c-bad6-7d290790a183,"ДАЧвО-(++++++Опись: фонд 1245, опись 6, дела 114-141)",ДАЧВО-1245-6
33497620-25f4-4a2c-aa56-0bc5c5a4b31f,"ДАЧвО-(++++++Опись: фонд 1245, опись 6, дела 1-113)",ДАЧВО-1245-6
4fa85a43-ec35-4108-ab86-ba95a36167f5,"ДАЧвО-(++++++Опись: фонд 1245, опись 7, дела 118-151)",ДАЧВО-1245-7
53c84346-6c88-46c5-9a76-98e0bbe0444f,"ДАЧвО-(++++++Опись: фонд 1245, опись 7, дела 1-117)",ДАЧВО-1245-7
1d81c9f1-30ad-449b-b0f6-27accf01d953,"ДАЧвО-(++++++Опись: фонд 1245, опись 8, дела 1-102)",ДАЧВО-1245-8
b564b5d6-e312-4e28-91c4-e5889a4ef444,"ДАЧвО-(++++++Опись: фонд 1245, опись 8, дела 103-147)",ДАЧВО-1245-8
1d579c4c-0f26-4f24-ae32-89cff4c17b85,"ДАЧвО-(++++++Опись: фонд 1245, опись 9)",ДАЧВО-1245-9
7ca1e564-051b-4d9e-b4ed-17c002f90958,"ДАЧкО-(++++++Фонд 931, опись 1, дела 3948 Рождения, бракосочетания, смерти 1905-1906)",ДАЧКО-931-1
dad2ff5a-902b-4c60-a8f5-1dd841584ff9,"ЦДІАЛ-(++++++Ведомость фонда 201, опись 4А, дела 1-7421: 1607-1945 (алфавитный указатель населенных мест))",ЦДІАЛ-201-4А
39e868ad-cae4-4929-9159-6001655b5844,"ЦДІАЛ-(++++++Ведомость фонда 618, опись 2, дела 1-2657: 1600-1948)",ЦДІАЛ-618-2
1833290e-98b0-461c-8446-bee4edfeae67,"ЦДІАЛ-(++++++Опись: фонд 701, опись 1, дела 1-376)",ЦДІАЛ-701-1
