new_full_code,src,copies,sample_parsed
ДАСО-7720-1-249,fs-ref,1,"ДАСО-(7720-1-249+++7720-1-249+++Ф. 7720, о. 1, д. 249 Рождения 1928)"
ДАСО-7720-1-25,fs-ref,3,"ДАСО-(7720-1-25+++7720-1-25+++Ф. 7720, о. 1, д. 25 Смерти 1920 (стр. 1-96))"
ДАСО-7720-1-250,fs-ref,1,"ДАСО-(7720-1-250+++7720-1-250+++Ф. 7720, о. 1, д. 250 Рождения 1928)"
ДАСО-7720-1-251,fs-ref,1,"ДАСО-(7720-1-251+++7720-1-251+++Ф. 7720, о. 1, д. 251 Рождения 1928)"
ДАСО-7720-1-257,fs-ref,1,"ДАСО-(7720-1-257+++7720-1-257+++Ф. 7720, о. 1, д. 257 (продолжение) Рождения 1928)"
ДАСО-7720-1-258,fs-ref,1,"ДАСО-(7720-1-258+++7720-1-258+++Ф. 7720, о. 1, д. 258 Рождения 1928)"
ДАСО-7720-1-259,fs-ref,2,"ДАСО-(7720-1-259+++7720-1-259+++Ф. 7720, о. 1, д. 259 Рождения 1928 (стр. 1-52))"
ДАСО-7720-1-25А,fs-ref,1,"ДАСО-(7720-1-25А+++7720-1-25А+++Ф. 7720, о. 1, д. 25а Смерти 1920-1921)"
ДАСО-7720-1-26,fs-ref,1,"ДАСО-(7720-1-26+++7720-1-26+++Ф. 7720, о. 1, д. 26 Рождения 1921)"
ДАСО-7720-1-260,fs-ref,3,"ДАСО-(7720-1-260+++7720-1-260+++Ф. 7720, о. 1, д. 260 Рождения 1928 (стр. 155-214))"
ДАСО-7720-1-261,fs-ref,2,"ДАСО-(7720-1-261+++7720-1-261+++Ф. 7720, о. 1, д. 261 Рождения 1928 (стр. 1-42))"
ДАСО-7720-1-262,fs-ref,4,"ДАСО-(7720-1-262+++7720-1-262+++Ф. 7720, о. 1, д. 262 Рождения 1928 (стр. 101-128))"
ДАСО-7720-1-263,fs-ref,2,"ДАСО-(7720-1-263+++7720-1-263+++Ф. 7720, о. 1, д. 263 Рождения 1928 (стр. 1-147))"
ДАСО-7720-1-264,fs-ref,3,"ДАСО-(7720-1-264+++7720-1-264+++Ф. 7720, о. 1, д. 264 Рождения 1928 (стр. 122-180))"
ДАСО-7720-1-265,fs-ref,2,"ДАСО-(7720-1-265+++7720-1-265+++Ф. 7720, о. 1, д. 265 Рождения 1928 (стр. 1-142))"
ДАСО-7720-1-266,fs-ref,1,"ДАСО-(7720-1-266+++7720-1-266+++Ф. 7720, о. 1, д. 266 Рождения 1928)"
ДАСО-7720-1-267,fs-ref,1,"ДАСО-(7720-1-267+++7720-1-267+++Ф. 7720, о. 1, д. 267 Рождения 1928)"
ДАСО-7720-1-268,fs-ref,2,"ДАСО-(7720-1-268+++7720-1-268+++Ф. 7720, о. 1, д. 268 (продолжение) Рождения 1928)"
ДАСО-7720-1-269,fs-ref,2,"ДАСО-(7720-1-269+++7720-1-269+++Ф. 7720, о. 1, д. 269 Рождения 1928 (стр. 1-77))"
ДАСО-7720-1-27,fs-ref,3,"ДАСО-(7720-1-27+++7720-1-27+++Ф. 7720, о. 1, д. 27 Рождения 1921 (стр. 100-144))"
ДАСО-7720-1-270,fs-ref,2,"ДАСО-(7720-1-270+++7720-1-270+++Ф. 7720, о. 1, д. 270 Рождения 1928 (стр. 1-44))"
ДАСО-7720-1-271,fs-ref,1,"ДАСО-(7720-1-271+++7720-1-271+++Ф. 7720, о. 1, д. 271 Рождения 1928)"
ДАСО-7720-1-272,fs-ref,1,"ДАСО-(7720-1-272+++7720-1-272+++Ф. 7720, о. 1, д. 272 Рождения 1928)"
ДАСО-7720-1-273,fs-ref,2,"ДАСО-(7720-1-273+++7720-1-273+++Ф. 7720, о. 1, д. 273 (продолжение) Рождения 1928)"
ДАСО-7720-1-274,fs-ref,1,"ДАСО-(7720-1-274+++7720-1-274+++Ф. 7720, о. 1, д. 274 Рождения 1928)"
ДАСО-7720-1-275,fs-ref,1,"ДАСО-(7720-1-275+++7720-1-275+++Ф. 7720, о. 1, д. 275 Рождения 1928)"
ДАСО-7720-1-276,fs-ref,1,"ДАСО-(7720-1-276+++7720-1-276+++Ф. 7720, о. 1, д. 276 Рождения 1928)"
ДАСО-7720-1-277,fs-ref,1,"ДАСО-(7720-1-277+++7720-1-277+++Ф. 7720, о. 1, д. 277 Рождения 1928)"
ДАСО-7720-1-278,fs-ref,1,"ДАСО-(7720-1-278+++7720-1-278+++Ф. 7720, о. 1, д. 278 Рождения 1928)"
ДАСО-7720-1-279,fs-ref,5,"ДАСО-(7720-1-279+++7720-1-279+++Ф. 7720, о. 1, д. 279 Бракосочетания 1928 (стр. 1-22))"
ДАСО-7720-1-28,fs-ref,1,"ДАСО-(7720-1-28+++7720-1-28+++Ф. 7720, о. 1, д. 28 Рождения 1921)"
ДАСО-7720-1-29,fs-ref,1,"ДАСО-(7720-1-29+++7720-1-29+++Ф. 7720, о. 1, д. 29 Рождения 1921)"
ДАСО-7720-1-294,fs-ref,1,"ДАСО-(7720-1-294+++7720-1-294+++Ф. 7720, о. 1, д. 294 Смерти 1928)"
ДАСО-7720-1-3,fs-ref,1,"ДАСО-(7720-1-3+++7720-1-3+++Ф. 7720, о. 1, д. 3 Рождения 1919-1925)"
ДАСО-7720-1-30,fs-ref,1,"ДАСО-(7720-1-30+++7720-1-30+++Ф. 7720, о. 1, д. 30 Рождения 1921)"
ДАСО-7720-1-301,fs-ref,3,"ДАСО-(7720-1-301+++7720-1-301+++Ф. 7720, о. 1, д. 301 (продолжение) Рождения 1929 (стр. 96-118))"
ДАСО-7720-1-302,fs-ref,2,"ДАСО-(7720-1-302+++7720-1-302+++Ф. 7720, о. 1, д. 302 Рождения 1929 (стр. 1-146))"
ДАСО-7720-1-303,fs-ref,5,"ДАСО-(7720-1-303+++7720-1-303+++Ф. 7720, о. 1, д. 303 Рождения 1929 (стр. 100-123))"
ДАСО-7720-1-304,fs-ref,5,"ДАСО-(7720-1-304+++7720-1-304+++Ф. 7720, о. 1, д. 304 Рождения 1929 (стр. 1-49))"
ДАСО-7720-1-305,fs-ref,4,"ДАСО-(7720-1-305+++7720-1-305+++Ф. 7720, о. 1, д. 305 Рождения 1929 (стр. 1-40; включает записи других сел))"
ДАСО-7720-1-306,fs-ref,5,"ДАСО-(7720-1-306+++7720-1-306+++Ф. 7720, о. 1, д. 306 (продолжение) Рождения 1929 (стр. 70-160))"
ДАСО-7720-1-307,fs-ref,1,"ДАСО-(7720-1-307+++7720-1-307+++Ф. 7720, о. 1, д. 307 Рождения 1929)"
ДАСО-7720-1-308,fs-ref,16,"ДАСО-(7720-1-308+++7720-1-308+++Ф. 7720, о. 1, д. 308 Бракосочетания 1929 (стр. 102-108))"
ДАСО-7720-1-309,fs-ref,7,"ДАСО-(7720-1-309+++7720-1-309+++Ф. 7720, о. 1, д. 309 Бракосочетания 1929 (стр. 132-149))"
ДАСО-7720-1-31,fs-ref,1,"ДАСО-(7720-1-31+++7720-1-31+++Ф. 7720, о. 1, д. 31 (ошибка на титульном листе) Рождения 1921-1922)"
ДАСО-7720-1-310,fs-ref,15,"ДАСО-(7720-1-310+++7720-1-310+++Ф. 7720, о. 1, д. 310 Бракосочетания 1929 (стр. 102-107))"
ДАСО-7720-1-311,fs-ref,22,"ДАСО-(7720-1-311+++7720-1-311+++Ф. 7720, о. 1, д. 311 Разводы 1929 (стр. 1-7))"
ДАСО-7720-1-312,fs-ref,15,"ДАСО-(7720-1-312+++7720-1-312+++Ф. 7720, о. 1, д. 312 Смерти 1929 (стр. 105-108))"
ДАСО-7720-1-313,fs-ref,7,"ДАСО-(7720-1-313+++7720-1-313+++Ф. 7720, о. 1, д. 313 Смерти 1929 (стр. 109-127))"
ДАСО-7720-1-314,fs-ref,9,"ДАСО-(7720-1-314+++7720-1-314+++Ф. 7720, о. 1, д. 314 Смерти 1929 (стр. 1-13))"
ДАСО-7720-1-315,fs-ref,1,"ДАСО-(7720-1-315+++7720-1-315+++Ф. 7720, о. 1, д. 315 Рождения 1929-1930)"
ДАСО-7720-1-316,fs-ref,3,"ДАСО-(7720-1-316+++7720-1-316+++Ф. 7720, о. 1, д. 316 Рождения 1930 (стр. 112-154))"
ДАСО-7720-1-317,fs-ref,1,"ДАСО-(7720-1-317+++7720-1-317+++Ф. 7720, о. 1, д. 317 Рождения 1930)"
ДАСО-7720-1-318,fs-ref,1,"ДАСО-(7720-1-318+++7720-1-318+++Ф. 7720, о. 1, д. 318 Рождения 1930)"
ДАСО-7720-1-319,fs-ref,2,"ДАСО-(7720-1-319+++7720-1-319+++Ф. 7720, о. 1, д. 319 Рождения 1930 (стр. 1-38))"
ДАСО-7720-1-32,fs-ref,1,"ДАСО-(7720-1-32+++7720-1-32+++Ф. 7720, о. 1, д. 32 Рождения 1921-1922)"
ДАСО-7720-1-320,fs-ref,1,"ДАСО-(7720-1-320+++7720-1-320+++Ф. 7720, о. 1, д. 320 Рождения 1930)"
ДАСО-7720-1-321,fs-ref,3,"ДАСО-(7720-1-321+++7720-1-321+++Ф. 7720, о. 1, д. 321 Рождения 1930 (стр. 111-159))"
ДАСО-7720-1-322,fs-ref,2,"ДАСО-(7720-1-322+++7720-1-322+++Ф. 7720, о. 1, д. 322 Рождения 1930 (стр. 1-112))"
ДАСО-7720-1-323,fs-ref,2,"ДАСО-(7720-1-323+++7720-1-323+++Ф. 7720, о. 1, д. 323 Рождения 1930 (стр. 1-155))"
ДАСО-7720-1-324,fs-ref,1,"ДАСО-(7720-1-324+++7720-1-324+++Ф. 7720, о. 1, д. 324 Рождения 1930)"
ДАСО-7720-1-325,fs-ref,2,"ДАСО-(7720-1-325+++7720-1-325+++Ф. 7720, о. 1, д. 325 Рождения 1930 (стр. 1-134))"
ДАСО-7720-1-326,fs-ref,4,"ДАСО-(7720-1-326+++7720-1-326+++Ф. 7720, о. 1, д. 326 (продолжение) Рождения 1930 (стр. 25-57))"
ДАСО-7720-1-327,fs-ref,3,"ДАСО-(7720-1-327+++7720-1-327+++Ф. 7720, о. 1, д. 327 Рождения 1930 (стр. 1-35))"
ДАСО-7720-1-328,fs-ref,3,"ДАСО-(7720-1-328+++7720-1-328+++Ф. 7720, о. 1, д. 328 Рождения 1930 (стр. 106-137))"
ДАСО-7720-1-329,fs-ref,2,"ДАСО-(7720-1-329+++7720-1-329+++Ф. 7720, о. 1, д. 329 Рождения 1930 (стр. 1-171))"
ДАСО-7720-1-33,fs-ref,1,"ДАСО-(7720-1-33+++7720-1-33+++Ф. 7720, о. 1, д. 33 Рождения 1921-1922)"
ДАСО-7720-1-330,fs-ref,3,"ДАСО-(7720-1-330+++7720-1-330+++Ф. 7720, о. 1, д. 330 Рождения 1930 (стр. 116-163))"
ДАСО-7720-1-331,fs-ref,4,"ДАСО-(7720-1-331+++7720-1-331+++Ф. 7720, о. 1, д. 331 (продолжение) Рождения 1930 (стр. 57-113))"
ДАСО-7720-1-332,fs-ref,2,"ДАСО-(7720-1-332+++7720-1-332+++Ф. 7720, о. 1, д. 332 Рождения 1930 (стр. 1-28))"
ДАСО-7720-1-333,fs-ref,1,"ДАСО-(7720-1-333+++7720-1-333+++Ф. 7720, о. 1, д. 333 Рождения 1930)"
ДАСО-7720-1-334,fs-ref,3,"ДАСО-(7720-1-334+++7720-1-334+++Ф. 7720, о. 1, д. 334 Рождения 1930 (стр. 127-173))"
ДАСО-7720-1-335,fs-ref,1,"ДАСО-(7720-1-335+++7720-1-335+++Ф. 7720, о. 1, д. 335 Рождения 1930)"
ДАСО-7720-1-336,fs-ref,1,"ДАСО-(7720-1-336+++7720-1-336+++Ф. 7720, о. 1, д. 336 Рождения 1930)"
ДАСО-7720-1-34,fs-ref,1,"ДАСО-(7720-1-34+++7720-1-34+++Ф. 7720, о. 1, д. 34 Рождения 1921-1922)"
ДАСО-7720-1-35,fs-ref,1,"ДАСО-(7720-1-35+++7720-1-35+++Ф. 7720, о. 1, д. 35 Рождения 1921)"
ДАСО-7720-1-352,fs-ref,3,"ДАСО-(7720-1-352+++7720-1-352+++Ф. 7720, о. 1, д. 352 (продолжение) Смерти 1930 (стр. 40-145))"
ДАСО-7720-1-353,fs-ref,9,"ДАСО-(7720-1-353+++7720-1-353+++Ф. 7720, о. 1, д. 353 Смерти 1930 (стр. 103-164))"
ДАСО-7720-1-354,fs-ref,3,"ДАСО-(7720-1-354+++7720-1-354+++Ф. 7720, о. 1, д. 354 Смерти 1930 (стр. 1-52))"
ДАСО-7720-1-355,fs-ref,3,"ДАСО-(7720-1-355+++7720-1-355+++Ф. 7720, о. 1, д. 355 Смерти 1930 (стр. 109-135))"
ДАСО-7720-1-356,fs-ref,1,"ДАСО-(7720-1-356+++7720-1-356+++Ф. 7720, о. 1, д. 356 Смерти 1930)"
ДАСО-7720-1-36,fs-ref,1,"ДАСО-(7720-1-36+++7720-1-36+++Ф. 7720, о. 1, д. 36 Рождения 1921)"
ДАСО-7720-1-37,fs-ref,1,"ДАСО-(7720-1-37+++7720-1-37+++Ф. 7720, о. 1, д. 37 Рождения 1921)"
ДАСО-7720-1-38,fs-ref,1,"ДАСО-(7720-1-38+++7720-1-38+++Ф. 7720, о. 1, д. 38 (ошибка на титульном листе) Бракосочетания 1921)"
ДАСО-7720-1-39,fs-ref,1,"ДАСО-(7720-1-39+++7720-1-39+++Ф. 7720, о. 1, д. 39 Бракосочетания 1921)"
ДАСО-7720-1-4,fs-ref,2,"ДАСО-(7720-1-4+++7720-1-4+++Ф. 7720, о. 1, д. 4 Бракосочетания 1919-1921)"
ДАСО-7720-1-40,fs-ref,4,"ДАСО-(7720-1-40+++7720-1-40+++Ф. 7720, о. 1, д. 40 Бракосочетания 1921-1922 (стр. 1-189))"
ДАСО-7720-1-41,fs-ref,1,"ДАСО-(7720-1-41+++7720-1-41+++Ф. 7720, о. 1, д. 41 Бракосочетания 1921)"
ДАСО-7720-1-42,fs-ref,1,"ДАСО-(7720-1-42+++7720-1-42+++Ф. 7720, о. 1, д. 42 Бракосочетания 1921-1922)"
ДАСО-7720-1-43,fs-ref,3,"ДАСО-(7720-1-43+++7720-1-43+++Ф. 7720, о. 1, д. 43 Бракосочетания 1921 (стр. 1-130))"
ДАСО-7720-1-44,fs-ref,1,"ДАСО-(7720-1-44+++7720-1-44+++Ф. 7720, о. 1, д. 44 Бракосочетания 1921-1922)"
ДАСО-7720-1-45,fs-ref,3,"ДАСО-(7720-1-45+++7720-1-45+++Ф. 7720, о. 1, д. 45 Смерти 1921 (стр. 1-230))"
ДАСО-7720-1-46,fs-ref,1,"ДАСО-(7720-1-46+++7720-1-46+++Ф. 7720, о. 1, д. 46 Смерти 1921-1922)"
ДАСО-7720-1-47,fs-ref,3,"ДАСО-(7720-1-47+++7720-1-47+++Ф. 7720, о. 1, д. 47 (продолжение) Смерти 1921 (стр. 108-109))"
ДАСО-7720-1-48,fs-ref,1,"ДАСО-(7720-1-48+++7720-1-48+++Ф. 7720, о. 1, д. 48 Смерти 1921)"
ДАСО-7720-1-49,fs-ref,2,"ДАСО-(7720-1-49+++7720-1-49+++Ф. 7720, о. 1, д. 49 Смерти 1921 (стр. 1-280))"
ДАСО-7720-1-5,fs-ref,2,"ДАСО-(7720-1-5+++7720-1-5+++Ф. 7720, о. 1, д. 5 Бракосочетания 1919-1920 (стр. 1-48))"
ДАСО-7720-1-50,fs-ref,1,"ДАСО-(7720-1-50+++7720-1-50+++Ф. 7720, о. 1, д. 50 Смерти 1921)"
ДАСО-7720-15-1,fs-ref,2,"ДАСО-(7720-15-1+++7720-15-1+++Ф. 7720, о. 15, д. 1 Рождения 1919 (стр. 1-22))"
ДАСО-7720-15-10,fs-ref,5,"ДАСО-(7720-15-10+++7720-15-10+++Ф. 7720, о. 15, д. 10 (продолжение) Рождения 1920 (стр. 134-232))"
ДАСО-7720-15-100,fs-ref,1,"ДАСО-(7720-15-100+++7720-15-100+++Ф. 7720, о. 15, д. 100 Рождения 1923-1924)"
ДАСО-7720-15-101,fs-ref,1,"ДАСО-(7720-15-101+++7720-15-101+++Ф. 7720, о. 15, д. 101 Рождения 1923-1924)"
ДАСО-7720-15-102,fs-ref,1,"ДАСО-(7720-15-102+++7720-15-102+++Ф. 7720, о. 15, д. 102 Рождения 1923-1924)"
ДАСО-7720-15-103,fs-ref,2,"ДАСО-(7720-15-103+++7720-15-103+++Ф. 7720, о. 15, д. 103 (ошибка на титульном листе) Рождения 1923-1924 (стр. 1-38))"
ДАСО-7720-15-104,fs-ref,1,"ДАСО-(7720-15-104+++7720-15-104+++Ф. 7720, о. 15, д. 104 Рождения 1923-1924)"
ДАСО-7720-15-105,fs-ref,1,"ДАСО-(7720-15-105+++7720-15-105+++Ф. 7720, о. 15, д. 105 Рождения 1923)"
ДАСО-7720-15-106,fs-ref,2,"ДАСО-(7720-15-106+++7720-15-106+++Ф. 7720, о. 15, д. 106 Бракосочетания 1923-1924 (стр. 1-179; в беспорядке))"
ДАСО-7720-15-107,fs-ref,4,"ДАСО-(7720-15-107+++7720-15-107+++Ф. 7720, о. 15, д. 107 Смерти 1923-1924 (стр. 1-3))"
ДАСО-7720-15-108,fs-ref,6,"ДАСО-(7720-15-108+++7720-15-108+++Ф. 7720, о. 15, д. 108 Смерти 1923-1924 (стр. 101-118))"
ДАСО-7720-15-109,fs-ref,3,"ДАСО-(7720-15-109+++7720-15-109+++Ф. 7720, о. 15, д. 109 Смерти 1923 (стр. 1-6))"
ДАСО-7720-15-11,fs-ref,1,"ДАСО-(7720-15-11+++7720-15-11+++Ф. 7720, о. 15, д. 11 Рождения 1920-1921)"
ДАСО-7720-15-110,fs-ref,1,"ДАСО-(7720-15-110+++7720-15-110+++Ф. 7720, о. 15, д. 110 Смерти 1923-1924)"
ДАСО-7720-15-111,fs-ref,3,"ДАСО-(7720-15-111+++7720-15-111+++Ф. 7720, о. 15, д. 111 (продолжение) Смерти 1923 (стр. 39-49))"
ДАСО-7720-15-112,fs-ref,1,"ДАСО-(7720-15-112+++7720-15-112+++Ф. 7720, о. 15, д. 112 Смерти 1923-1924 (в беспорядке))"
ДАСО-7720-15-113,fs-ref,1,"ДАСО-(7720-15-113+++7720-15-113+++Ф. 7720, о. 15, д. 113 Смерти 1923)"
ДАСО-7720-15-114,fs-ref,7,"ДАСО-(7720-15-114+++7720-15-114+++Ф. 7720, о. 15, д. 114 Рождения 1924 (стр. 124-266))"
ДАСО-7720-15-115,fs-ref,7,"ДАСО-(7720-15-115+++7720-15-115+++Ф. 7720, о. 15, д. 115 Рождения 1924 (стр. 115-140))"
ДАСО-7720-15-116,fs-ref,7,"ДАСО-(7720-15-116+++7720-15-116+++Ф. 7720, о. 15, д. 116 Рождения 1924 (стр. 110-158))"
ДАСО-7720-15-117,fs-ref,7,"ДАСО-(7720-15-117+++7720-15-117+++Ф. 7720, о. 15, д. 117 Рождения 1924 (стр. 1-170))"
ДАСО-7720-15-118,fs-ref,3,"ДАСО-(7720-15-118+++7720-15-118+++Ф. 7720, о. 15, д. 118 Рождения 1924 (стр. 127-143))"
ДАСО-7720-15-119,fs-ref,5,"ДАСО-(7720-15-119+++7720-15-119+++Ф. 7720, о. 15, д. 119 Рождения 1924 (стр. 1-11))"
ДАСО-7720-15-12,fs-ref,1,"ДАСО-(7720-15-12+++7720-15-12+++Ф. 7720, о. 15, д. 12 Рождения 1920-1921 (года в обратном порядке))"
ДАСО-7720-15-120,fs-ref,10,"ДАСО-(7720-15-120+++7720-15-120+++Ф. 7720, о. 15, д. 120 Рождения 1924 (стр. 105-153))"
ДАСО-7720-15-121,fs-ref,11,"ДАСО-(7720-15-121+++7720-15-121+++Ф. 7720, о. 15, д. 121 (продолжение) Рождения 1924 (стр. 232-260))"
ДАСО-7720-15-122,fs-ref,12,"ДАСО-(7720-15-122+++7720-15-122+++Ф. 7720, о. 15, д. 122 Акты о рождении 1924 (стр. 454-479, вместе с селом Степное))"
ДАСО-7720-15-123,fs-ref,6,"ДАСО-(7720-15-123+++7720-15-123+++Ф. 7720, о. 15, д. 123 Рождения 1924-1925 (стр. 461-523))"
ДАСО-7720-15-124,fs-ref,1,"ДАСО-(7720-15-124+++7720-15-124+++Ф. 7720, о. 15, д. 124 Рождения 1924-1925)"
ДАСО-7720-15-125,fs-ref,3,"ДАСО-(7720-15-125+++7720-15-125+++Ф. 7720, о. 15, д. 125 Рождения 1924 (стр. 1-8))"
ДАСО-7720-15-126,fs-ref,6,"ДАСО-(7720-15-126+++7720-15-126+++Ф. 7720, о. 15, д. 126 (продолжение) Рождения 1924 (стр. 277-298))"
ДАСО-7720-15-127,fs-ref,9,"ДАСО-(7720-15-127+++7720-15-127+++Ф. 7720, о. 15, д. 127 Рождения 1924-1925 (стр. 1-50))"
ДАСО-7720-15-128,fs-ref,4,"ДАСО-(7720-15-128+++7720-15-128+++Ф. 7720, о. 15, д. 128 Рождения 1924 (стр. 1-33))"
ДАСО-7720-15-129,fs-ref,1,"ДАСО-(7720-15-129+++7720-15-129+++Ф. 7720, о. 15, д. 129 Рождения 1924)"
ДАСО-7720-15-13,fs-ref,2,"ДАСО-(7720-15-13+++7720-15-13+++Ф. 7720, о. 15, д. 13 (продолжение) Рождения 1921)"
ДАСО-7720-15-130,fs-ref,1,"ДАСО-(7720-15-130+++7720-15-130+++Ф. 7720, о. 15, д. 130 Рождения 1924)"
ДАСО-7720-15-131,fs-ref,1,"ДАСО-(7720-15-131+++7720-15-131+++Ф. 7720, о. 15, д. 131 Рождения 1924)"
ДАСО-7720-15-132,fs-ref,24,"ДАСО-(7720-15-132+++7720-15-132+++Ф. 7720, о. 15, д. 132 Бракосочетания 1924-1925 (стр. 9-40))"
ДАСО-7720-15-133,fs-ref,7,"ДАСО-(7720-15-133+++7720-15-133+++Ф. 7720, о. 15, д. 133 Бракосочетания 1924 (стр. 104а-117))"
ДАСО-7720-15-134,fs-ref,12,"ДАСО-(7720-15-134+++7720-15-134+++Ф. 7720, о. 15, д. 134 Бракосочетания 1924 (стр. 103-122))"
ДАСО-7720-15-135,fs-ref,14,"ДАСО-(7720-15-135+++7720-15-135+++Ф. 7720, о. 15, д. 135 Смерти 1924 (стр. 136-173))"
ДАСО-7720-15-136,fs-ref,12,"ДАСО-(7720-15-136+++7720-15-136+++Ф. 7720, о. 15, д. 136 (продолжение) Смерти 1924 (стр. 321-341))"
ДАСО-7720-15-137,fs-ref,5,"ДАСО-(7720-15-137+++7720-15-137+++Ф. 7720, о. 15, д. 137 Смерти 1924 (стр. 1-2))"
ДАСО-7720-15-138,fs-ref,13,"ДАСО-(7720-15-138+++7720-15-138+++Ф. 7720, о. 15, д. 138 (продолжение) Смерти 1924 (стр. 511-543))"
ДАСО-7720-15-139,fs-ref,8,"ДАСО-(7720-15-139+++7720-15-139+++Ф. 7720, о. 15, д. 139 Смерти 1924 (стр. 1-20))"
ДАСО-7720-15-14,fs-ref,1,"ДАСО-(7720-15-14+++7720-15-14+++Ф. 7720, о. 15, д. 14 Рождения 1920-1921)"
ДАСО-7720-15-140,fs-ref,10,"ДАСО-(7720-15-140+++7720-15-140+++Ф. 7720, о. 15, д. 140 Смерти 1924 (стр. 1-120))"
ДАСО-7720-15-141,fs-ref,8,"ДАСО-(7720-15-141+++7720-15-141+++Ф. 7720, о. 15, д. 141 (продолжение) Рождения 1925 (стр. 275-332))"
ДАСО-7720-15-142,fs-ref,7,"ДАСО-(7720-15-142+++7720-15-142+++Ф. 7720, о. 15, д. 142 Рождения 1925 (стр. 150-280))"
ДАСО-7720-15-143,fs-ref,3,"ДАСО-(7720-15-143+++7720-15-143+++Ф. 7720, о. 15, д. 143 Рождения 1925 (стр. 1-249))"
ДАСО-7720-15-144,fs-ref,6,"ДАСО-(7720-15-144+++7720-15-144+++Ф. 7720, о. 15, д. 144 Рождения 1925 (стр. 1-208))"
ДАСО-7720-15-145,fs-ref,4,"ДАСО-(7720-15-145+++7720-15-145+++Ф. 7720, о. 15, д. 145 Рождения 1925 (стр. 159-233))"
ДАСО-7720-15-146,fs-ref,4,"ДАСО-(7720-15-146+++7720-15-146+++Ф. 7720, о. 15, д. 146 Рождения 1925 (стр. 1-149))"
ДАСО-7720-15-147,fs-ref,5,"ДАСО-(7720-15-147+++7720-15-147+++Ф. 7720, о. 15, д. 147 Рождения 1925 (стр. 1-190))"
ДАСО-7720-15-148,fs-ref,5,"ДАСО-(7720-15-148+++7720-15-148+++Ф. 7720, о. 15, д. 148 Рождения 1925-1926 (стр. 374-555))"
ДАСО-7720-15-149,fs-ref,7,"ДАСО-(7720-15-149+++7720-15-149+++Ф. 7720, о. 15, д. 149 Рождения 1925 (стр. 172-320))"
ДАСО-7720-15-15,fs-ref,1,"ДАСО-(7720-15-15+++7720-15-15+++Ф. 7720, о. 15, д. 15 Рождения 1920-1921)"
ДАСО-7720-15-150,fs-ref,1,"ДАСО-(7720-15-150+++7720-15-150+++Ф. 7720, о. 15, д. 150 Рождения 1925)"
ДАСО-7720-15-151,fs-ref,6,"ДАСО-(7720-15-151+++7720-15-151+++Ф. 7720, о. 15, д. 151 Рождения 1925 (стр. 145-153))"
ДАСО-7720-15-152,fs-ref,1,"ДАСО-(7720-15-152+++7720-15-152+++Ф. 7720, о. 15, д. 152 Рождения 1925)"
ДАСО-7720-15-153,fs-ref,2,"ДАСО-(7720-15-153+++7720-15-153+++Ф. 7720, о. 15, д. 153 Рождения 1925 (стр. 106-343))"
ДАСО-7720-15-154,fs-ref,4,"ДАСО-(7720-15-154+++7720-15-154+++Ф. 7720, о. 15, д. 154 Рождения 1925 (стр. 1-127))"
ДАСО-7720-15-155,fs-ref,2,"ДАСО-(7720-15-155+++7720-15-155+++Ф. 7720, о. 15, д. 155 Рождения 1925 (стр. 1-230))"
ДАСО-7720-15-156,fs-ref,2,"ДАСО-(7720-15-156+++7720-15-156+++Ф. 7720, о. 15, д. 156 Рождения 1925 (стр. 1-174))"
ДАСО-7720-15-157,fs-ref,3,"ДАСО-(7720-15-157+++7720-15-157+++Ф. 7720, о. 15, д. 157 Рождения 1925 (стр. 1-171))"
ДАСО-7720-15-158,fs-ref,1,"ДАСО-(7720-15-158+++7720-15-158+++Ф. 7720, о. 15, д. 158 Рождения 1925)"
ДАСО-7720-15-159,fs-ref,3,"ДАСО-(7720-15-159+++7720-15-159+++Ф. 7720, о. 15, д. 159 Рождения 1925 (стр. 1-288б))"
ДАСО-7720-15-16,fs-ref,2,"ДАСО-(7720-15-16+++7720-15-16+++Ф. 7720, о. 15, д. 16 (продолжение) Рождения 1921)"
ДАСО-7720-15-160,fs-ref,1,"ДАСО-(7720-15-160+++7720-15-160+++Ф. 7720, о. 15, д. 160 Рождения 1925)"
ДАСО-7720-15-161,fs-ref,3,"ДАСО-(7720-15-161+++7720-15-161+++Ф. 7720, о. 15, д. 161 Рождения 1925 (стр. 1-227))"
ДАСО-7720-15-162,fs-ref,1,"ДАСО-(7720-15-162+++7720-15-162+++Ф. 7720, о. 15, д. 162 Рождения 1925)"
ДАСО-7720-15-163,fs-ref,13,"ДАСО-(7720-15-163+++7720-15-163+++Ф. 7720, о. 15, д. 163 Бракосочетания 1925 (стр. 1-21))"
ДАСО-7720-15-164,fs-ref,8,"ДАСО-(7720-15-164+++7720-15-164+++Ф. 7720, о. 15, д. 164 Бракосочетания 1925 (стр. 117-143))"
ДАСО-7720-15-165,fs-ref,11,"ДАСО-(7720-15-165+++7720-15-165+++Ф. 7720, о. 15, д. 165 Бракосочетания 1925 (стр. 133а-138))"
ДАСО-7720-15-166,fs-ref,16,"ДАСО-(7720-15-166+++7720-15-166+++Ф. 7720, о. 15, д. 166 Бракосочетания 1925 (стр. 1-26))"
ДАСО-7720-15-167,fs-ref,12,"ДАСО-(7720-15-167+++7720-15-167+++Ф. 7720, о. 15, д. 167 Бракосочетания 1925 (стр. 105-122))"
