full_code,tags
ДАЧкО-931-1-4337,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4401,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4402,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4423,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-349,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3111,метрична книга|шлюб
ДАЧкО-931-1-3299,метрична книга|шлюб
ДАЧкО-931-1-3497,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3077,метрична книга|смерть
ДАЧкО-931-1-3779,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3839,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3891,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3911,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3944,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4021А,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4085,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4124,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4167,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4338,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3144,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3151,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3214,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3240,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3301,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3357,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3377,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3409,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3436,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3467,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3496,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3549,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3632,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3656,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3739,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3761,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3762,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3215,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3303,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3612,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3685,метрична книга|народження|шлюб|смерть
ДАЧкО-152-71-35,метрична книга|народження|шлюб|смерть
ДАЧкО-445-1-1,метрична книга|народження|шлюб|розлучення|смерть
ДАЧкО-154-1-7,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1509,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1537,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1551,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1562,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1576,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1594,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1611,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1630,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1656,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1671,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1700,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1777,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1884,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-70,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1959,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1976,метрична книга|народження|шлюб|смерть
