copy_id,parsed,full_code,file_id
76ae2865-8515-4b2f-9de6-c4c5d85860fd,ДАКрО-(Р-1305-1т2-109+++Р-1305-1т2-109+++Р-1305-1т2-109),ДАКрО-Р1305-1Т2-109,6e6b3464-d40f-41bf-97c0-ecf4f04c4b90
a0213743-f7a8-47db-b57c-09480a71ea11,ДАКрО-(Р-1305-1т2-11+++Р-1305-1т2-11+++Р-1305-1т2-11),ДАКрО-Р1305-1Т2-11,6dd67482-8241-4a79-a0b2-907dec21e2a7
83a3fa07-efee-46b5-a332-b85e035568a4,ДАКрО-(Р-1305-1т2-110+++Р-1305-1т2-110+++Р-1305-1т2-110),ДАКрО-Р1305-1Т2-110,05a3400a-f38a-4477-be81-5e7e9711b8db
5a178eeb-8312-4245-ab02-622ecc80b359,ДАКрО-(Р-1305-1т2-111+++Р-1305-1т2-111+++Р-1305-1т2-111),ДАКрО-Р1305-1Т2-111,4c8f0926-8aec-4907-ac3d-84461a2b09bb
bdc79dec-f9da-433f-9da8-c0bf686a1d21,ДАКрО-(Р-1305-1т2-112+++Р-1305-1т2-112+++Р-1305-1т2-112),ДАКрО-Р1305-1Т2-112,8d99a6c4-feb0-42ab-a508-9aee732569db
1d9d661a-9f61-4444-8f14-fb6c3bf4f5c3,ДАКрО-(Р-1305-1т2-113+++Р-1305-1т2-113+++Р-1305-1т2-113),ДАКрО-Р1305-1Т2-113,f4260bf8-df78-4a80-8568-524f3f296db1
f1d85d84-c46f-4dc8-93af-6b3a2046f455,ДАКрО-(Р-1305-1т2-114+++Р-1305-1т2-114+++Р-1305-1т2-114),ДАКрО-Р1305-1Т2-114,f6537fe6-82d6-42e3-9666-cefe7f403c06
152429f3-5afd-4435-ab1c-c4c072dd097f,ДАКрО-(Р-1305-1т2-12+++Р-1305-1т2-12+++Р-1305-1т2-12),ДАКрО-Р1305-1Т2-12,81dc7ae4-140f-4df4-b6d6-a43353804ada
68969b7f-2887-4044-8860-e42a0fc19b05,ДАКрО-(Р-1305-1т2-13+++Р-1305-1т2-13+++Р-1305-1т2-13),ДАКрО-Р1305-1Т2-13,e461d8aa-6f3f-4cba-a1cf-97973ecba205
53b5122e-2021-433e-bf17-498404651884,ДАКрО-(Р-1305-1т2-14+++Р-1305-1т2-14+++Р-1305-1т2-14),ДАКрО-Р1305-1Т2-14,6df5ebc3-076f-454d-b119-e11431cb85f6
f214a4b6-4c5e-42bd-ade4-18a063a00773,ДАКрО-(Р-1305-1т2-15+++Р-1305-1т2-15+++Р-1305-1т2-15),ДАКрО-Р1305-1Т2-15,a5b58740-0734-4ef4-a799-bd8c713fd01b
7621e89c-0bb8-43a4-95cd-e5827cd5c52d,ДАКрО-(Р-1305-1т2-16+++Р-1305-1т2-16+++Р-1305-1т2-16),ДАКрО-Р1305-1Т2-16,9a4d116a-603a-4a1e-8f17-a9a6921b7536
1a3e3097-8ca2-41a4-b2a1-5224e44be804,ДАКрО-(Р-1305-1т2-17+++Р-1305-1т2-17+++Р-1305-1т2-17),ДАКрО-Р1305-1Т2-17,84cb3695-c652-433b-96f0-b1ca0924eb1a
8d5dd3f9-4f2d-46c0-ad61-62832e34f9b3,ДАКрО-(Р-1305-1т2-18+++Р-1305-1т2-18+++Р-1305-1т2-18),ДАКрО-Р1305-1Т2-18,5b80b724-b81e-443a-985f-13fe92b2ba5d
6df5c75c-c306-44c3-ba2a-3298120109a9,ДАКрО-(Р-1305-1т2-19+++Р-1305-1т2-19+++Р-1305-1т2-19),ДАКрО-Р1305-1Т2-19,a87b797a-4234-4cc9-8518-1c37fbe6962a
5a9c8270-83e5-4840-97ab-eb6a48b5021a,ДАКрО-(Р-1305-1т2-2+++Р-1305-1т2-2+++Р-1305-1т2-2),ДАКрО-Р1305-1Т2-2,d2e2a829-1b65-4dad-80c2-b825781e1f0a
66358bbc-5bd4-4b68-956c-5e244a6b9fd0,ДАКрО-(Р-1305-1т2-20+++Р-1305-1т2-20+++Р-1305-1т2-20),ДАКрО-Р1305-1Т2-20,f2ff0abd-84be-4c90-9dce-5fb8d6f0e1f4
6a65422d-b020-457f-bb80-7f4568bcc5f1,ДАКрО-(Р-1305-1т2-21+++Р-1305-1т2-21+++Р-1305-1т2-21),ДАКрО-Р1305-1Т2-21,ebff19a4-09ca-43a9-ba93-70cb2da0659a
fd7afd55-0c11-4768-bbc6-2c8fc8dec21d,ДАКрО-(Р-1305-1т2-22+++Р-1305-1т2-22+++Р-1305-1т2-22),ДАКрО-Р1305-1Т2-22,36195fff-f8df-4571-901b-c88d69d56909
d7811a4f-dc41-475a-9c55-3c88aa2bf602,ДАКрО-(Р-1305-1т2-23+++Р-1305-1т2-23+++Р-1305-1т2-23),ДАКрО-Р1305-1Т2-23,339f2b6e-74e7-46a0-8a0a-a6ed2f72519c
503cb9c7-2d07-4529-ad05-2dfe5f56cb30,ДАКрО-(Р-1305-1т2-24+++Р-1305-1т2-24+++Р-1305-1т2-24),ДАКрО-Р1305-1Т2-24,3e96acb4-cee4-44cc-9914-44cecf81d5aa
fd1f1c55-a016-4daa-885f-a90dba1912b9,ДАКрО-(Р-1305-1т2-25+++Р-1305-1т2-25+++Р-1305-1т2-25),ДАКрО-Р1305-1Т2-25,e33cf360-75ed-4e8b-a1c9-a03abaff9760
5235d8a5-02db-437d-95fc-2888b866315b,ДАКрО-(Р-1305-1т2-26+++Р-1305-1т2-26+++Р-1305-1т2-26),ДАКрО-Р1305-1Т2-26,994c1e1c-b24f-479a-bd8e-6eb8a3f529d0
353c1048-51d3-4c5b-9ba3-4e30486f2cb6,ДАКрО-(Р-1305-1т2-27+++Р-1305-1т2-27+++Р-1305-1т2-27),ДАКрО-Р1305-1Т2-27,6235d875-bd6b-43ab-aeed-68fd5685eea7
