copy_id,parsed,full_code,file_id
88d2ccea-f145-486a-8e90-6f2f5f186942,ДАКрО-п-5907-6-783a,ДАКрО-П5907-6-783А,2b6fcab8-7015-45a9-bfe8-0077fa0202ac
7df881cb-5eb0-4442-a410-63f764b2a9ab,ДАКрО-п-5907-6-828a,ДАКрО-П5907-6-828А,50efbffd-5812-4c47-a3a0-863d29c5fed2
0607b89c-44f8-4b5a-bd88-f7993a109714,ДАКрО-п-5907-6-837a,ДАКрО-П5907-6-837А,971dcaa6-8a34-49c3-b416-9351c30f66c1
71b654d9-33fd-445f-8f24-0623c167bdb9,ДАКрО-п-5907-6-928a,ДАКрО-П5907-6-928А,92dd69bf-3ad3-4c85-883a-daddbc6e3dd1
da998f89-f0d2-4ee0-a8a9-ebeafbae8832,ДАКрО-п-5907-7-179a,ДАКрО-П5907-7-179А,b062bcae-2e82-4703-b955-01df1c40daa2
877ef539-e3c8-4a66-87ea-2c00bc309c78,ДАКрО-п-5907-7-201a,ДАКрО-П5907-7-201А,51c74118-069a-4b79-b801-f926058e2283
d26c0928-1a40-49c8-ba78-d13dd7c368eb,ДАКрО-п-5907-7-212a,ДАКрО-П5907-7-212А,c5e66e77-0564-4a6c-8f0b-ac24e54c1c5e
9225e9f5-6d0b-4bee-9c11-9da1495bd670,ДАКрО-п-5907-7-298a,ДАКрО-П5907-7-298А,3a17f044-6d49-4e2f-b0bb-1145bca46f45
1746fca3-f6f7-433d-b5b2-09090d51fba5,ДАКрО-п-5907-7-434a,ДАКрО-П5907-7-434А,01a25e10-fcc2-49ab-813c-bdf80786c3ae
f2fed9bf-280b-4cee-882f-8a40a508df77,ДАКрО-п-5907-7-515a,ДАКрО-П5907-7-515А,36c4da61-fc64-4f3a-b90b-6ccd1b124f0e
2f7b5c76-489c-4ba5-b76d-8ba7f6fd2839,ДАКрО-п-5907-7-520a,ДАКрО-П5907-7-520А,174ac337-2757-4d76-8e56-b36dfae1efe1
e777cf51-50b4-4708-84f9-1a643c2a276a,ДАКрО-п-5907-7-6a,ДАКрО-П5907-7-6А,7168cf25-f091-4400-a812-a33028e8fc18
fdec7cf1-1a4f-424c-9deb-b031047bf283,ДАКрО-п-5907-7-772a,ДАКрО-П5907-7-772А,7e4a1f0b-2781-490f-bfb6-d8847d23f5e0
475faa73-cf14-4cbf-b427-6ca8edd6e8bd,ДАКрО-п-5907-7-96a,ДАКрО-П5907-7-96А,8e7638db-b5ef-420e-91c7-7923e5e5a914
973cc2d3-55a5-431f-b5cd-c01ceb7c35b3,ДАКрО-Р-7915-1-1051-а,ДАКрО-Р7915-1-1051А,015f9c3c-6183-44e8-a8f9-8c50820df83d
ee0e0815-893f-4955-8887-73345f008166,ДАКрО-Р-7915-1-1505a,ДАКрО-Р7915-1-1505А,7c27c7ca-94e7-40c7-9190-eac683de22b1
c769f885-ffaa-4b45-8bad-a17da20be37a,ДАКрО-Р-7915-1-1512a,ДАКрО-Р7915-1-1512А,e0b4fe11-bd6f-4052-b1f0-8e117596166b
707ee231-1f87-4f44-862a-a4403ef228ec,ДАКрО-Р-7915-1-606-а,ДАКрО-Р7915-1-606А,52d0eb98-f3c9-47f7-acbf-df6d64c967ee
4c6b89ff-8896-4c96-ae6d-724e0294bf80,ДАКрО-Р-7915-1-816-а,ДАКрО-Р7915-1-816А,fb944151-d7ef-4a6c-8855-67944944d028
