online_copy_id,parsed,file_full_code,file_id,inventory_id,url
3b1fd92e-d602-446e-91c0-b82a34a3c924,ДАПО-р-3872-1-1105,ДАПО-Р3872-1-1105,e1cb1ba1-3182-44c7-94c5-613bb07f8e0b,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18135
0ea20a2b-880b-4c4a-9664-183b9c625a79,ДАПО-р-3872-1-1106,ДАПО-Р3872-1-1106,56223317-b227-4afa-8b9e-6a340f3f23b5,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18136
fd95a28d-4b44-41a8-9cda-7eff5e3388c7,ДАПО-р-3872-1-1107,ДАПО-Р3872-1-1107,7177b67a-4d8c-47c7-af2d-e231013a6690,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18137
5c456d8b-72c5-42af-930a-117bf4e9d374,ДАПО-р-3872-1-1108,ДАПО-Р3872-1-1108,872430fe-ebab-4792-8502-aa0d3afff2bf,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18138
607c3245-aff4-4a73-ab31-e56ee0862873,ДАПО-р-3872-1-1109,ДАПО-Р3872-1-1109,bd8eb34d-7991-46ed-88a6-33209e25ecd0,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18139
674b5659-c70a-4707-a4e8-5fbbf2d56a7c,ДАПО-р-3872-1-1110,ДАПО-Р3872-1-1110,8f3900c3-a224-4127-80e1-d49c90db6c00,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18140
a038f003-8e11-4242-9076-e499fba8dae9,ДАПО-р-3872-1-1111,ДАПО-Р3872-1-1111,85c556d4-dbb6-4f15-81db-6dade3e91207,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18141
75a313db-7f7e-4594-aafe-73ba77b607a9,ДАПО-р-3872-1-1112,ДАПО-Р3872-1-1112,8b3c25a9-02ef-4b6d-b572-5a061a88b9d9,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18142
cb08e123-421d-43c2-8f3d-1a0e9ce37b1c,ДАПО-р-3872-1-1113,ДАПО-Р3872-1-1113,6c338ea3-b1d1-4245-9a48-827dbae4fd16,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18143
5a91305a-9079-45e0-9797-04e90ccc9719,ДАПО-р-3872-1-1114,ДАПО-Р3872-1-1114,05383aed-938a-4c13-91e7-296f9a524111,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18144
b64800f0-eb21-4623-a605-124606ec2ffc,ДАПО-р-3872-1-1115,ДАПО-Р3872-1-1115,808e900e-4d43-4854-91ae-b3005ba4f123,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18145
94289906-886b-41f4-94ee-ade0845eb9e5,ДАПО-р-3872-1-1116,ДАПО-Р3872-1-1116,1b1965cd-4b15-4e75-9738-5c3fc5117875,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18146
fc24d832-56df-43a7-820a-e9bffbd9024e,ДАПО-р-3872-1-1117,ДАПО-Р3872-1-1117,808fb76a-d319-4b79-b48c-ee3c11c8b602,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18147
ee9c31a1-a7bf-4fc2-953d-f48743662ba7,ДАПО-р-3872-1-1119,ДАПО-Р3872-1-1119,b3acc8be-d62a-4e44-b3a6-1cd3c2ad049e,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18149
8be1afcf-93ba-48fa-9b8f-e7fb0b1d5dc4,ДАПО-р-3872-1-1120,ДАПО-Р3872-1-1120,96ef45ff-1aa1-4b76-bd6a-f87de8cc0056,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18150
68135aaf-0730-41a1-85b9-c5fb4b23db18,ДАПО-р-3872-1-1121,ДАПО-Р3872-1-1121,c781bf00-258c-47d0-9009-dd7cbfbd24f2,ec6b8ffb-69ad-431d-98c7-3e1e082a6091,https://e-resource.poltava.archives.gov.ua/file-viewer/18151
3721b10d-afe0-4428-9469-f52f1e07f3aa,ДАПО-р-3872-2-11,ДАПО-Р3872-2-11,5241f79f-67a4-41e3-87d1-12c03814deea,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18464
5b73e9ca-ed8f-4f44-b819-c579afef6615,ДАПО-р-3872-2-15,ДАПО-Р3872-2-15,801d51fc-913b-4c66-8599-05c87059de37,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18468
7f69d9da-c21c-4de8-8b83-92b4fc826498,ДАПО-р-3872-2-19,ДАПО-Р3872-2-19,55523f29-b4cb-43db-a3c2-bc17ac2c61ca,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18472
b8d56b82-a8ac-4b2a-9f7b-62ddf6879f91,ДАПО-р-3872-2-2,ДАПО-Р3872-2-2,b2a66f04-4d27-423c-9f0e-3c07fef389e1,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18455
15793993-5986-44ff-8aad-c43fc934eaf2,ДАПО-р-3872-2-20,ДАПО-Р3872-2-20,62ca8411-39ae-48ec-85d5-136eb0d1b14b,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18473
5b8323c3-f267-4690-8b33-e140f1e616cb,ДАПО-р-3872-2-21,ДАПО-Р3872-2-21,6efd48ad-b572-42e5-a5be-c7f219447b54,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18474
45c53064-2866-4636-a0a7-ef0c37a24b47,ДАПО-р-3872-2-22,ДАПО-Р3872-2-22,81628199-42f3-4dbf-ab27-db242ee4cb44,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18475
69369d41-2ae0-4761-a411-128372a2f8ae,ДАПО-р-3872-2-23,ДАПО-Р3872-2-23,860741d2-1aa8-4efc-933d-9a204473da6f,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18476
f68297b3-ca0b-4763-be68-f4e409dec527,ДАПО-р-3872-2-3,ДАПО-Р3872-2-3,c18b42ff-931e-4bca-b58d-fd8957d055ba,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18456
9f8fbd8f-9485-472d-b6de-6b39a15a5f11,ДАПО-р-3872-2-5,ДАПО-Р3872-2-5,ed214efd-030f-4b94-9d1b-d36febc3ef64,20cf0679-2bc1-4739-88cd-04dba2e0c0c6,https://e-resource.poltava.archives.gov.ua/file-viewer/18458
