copy_id,parsed,method,old_file_id,old_inventory_id,new_file_id,new_full_code,deleted_as_dup
e89347eb-1b59-4bfc-9041-341bb3b4b365,ЦДНТА-(P-107-3-36-1-1+++P-107-3-36-1-1+++P-107-3-36-1-1),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,0f3b1f75-0012-40c4-b532-c3a999023650,ЦДНТА-Р107-1-1,f
b7642dc3-195a-42b8-96bd-358d064417db,ЦДНТА-(Р-107-3-36-1-10+++Р-107-3-36-1-10+++Р-107-3-36-1-10),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,623f7a30-ae86-47c8-b803-a85c8b2e8b9f,ЦДНТА-Р107-1-10,f
57d102c2-0d2b-4c06-97ae-322f2b99ce8a,ЦДНТА-(Р-107-3-36-1-100+++Р-107-3-36-1-100+++Р-107-3-36-1-100),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,6b0d260e-49d7-4360-bff9-801d018e51a0,ЦДНТА-Р107-1-100,f
ebc8c376-49d7-4ec1-bfb7-f78bd8ace69f,ЦДНТА-(Р-107-3-36-1-105+++Р-107-3-36-1-105+++Р-107-3-36-1-105),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,aed95fd7-d06d-44ce-bcc3-dd4b0353198a,ЦДНТА-Р107-1-105,f
4ec7def2-bad2-42b6-8d2b-fc01ff890038,ЦДНТА-(Р-107-3-36-1-108+++Р-107-3-36-1-108+++Р-107-3-36-1-108),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,acb5ae15-ff01-4682-bc0e-6439ce4c5310,ЦДНТА-Р107-1-108,f
dbd0707b-48f1-45c0-8f7c-35cfef6551bd,ЦДНТА-(Р-107-3-36-1-109+++Р-107-3-36-1-109+++Р-107-3-36-1-109),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,2ea2a609-047d-4770-99eb-a666bdd685f6,ЦДНТА-Р107-1-109,f
44255903-48ec-4d6e-9352-644562a1f248,ЦДНТА-(Р-107-3-36-1-11+++Р-107-3-36-1-11+++Р-107-3-36-1-11),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,2fd7e095-b535-4b52-ac8d-95e1608efaff,ЦДНТА-Р107-1-11,f
60f3ca6f-cf23-4b9a-ae69-93a63d770b9e,ЦДНТА-(Р-107-3-36-1-112+++Р-107-3-36-1-112+++Р-107-3-36-1-112),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,42f36533-03d4-44c1-b981-50c89b8e25e0,ЦДНТА-Р107-1-112,f
5f5c1197-87ca-4c03-a3f2-4eec5f31af7b,ЦДНТА-(Р-107-3-36-1-113+++Р-107-3-36-1-113+++Р-107-3-36-1-113),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,6eaabe92-a63e-411e-918c-8c4170df4482,ЦДНТА-Р107-1-113,f
eccc999b-32be-4853-a1a7-781dbe5624ad,ЦДНТА-(Р-107-3-36-1-114+++Р-107-3-36-1-114+++Р-107-3-36-1-114),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,bfe445fe-993b-4a4b-bb0a-dc344efd7490,ЦДНТА-Р107-1-114,f
ef769a2a-3e88-4bf2-b9de-fcf951abe56e,ЦДНТА-(Р-107-3-36-1-115+++Р-107-3-36-1-115+++Р-107-3-36-1-115),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,b86360a3-33c8-4d67-91bb-e0424b87cfbc,ЦДНТА-Р107-1-115,f
54d0cd8f-ea68-43c3-ac54-6da4ceb10194,ЦДНТА-(Р-107-3-36-1-116+++Р-107-3-36-1-116+++Р-107-3-36-1-116),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,bee18374-f7ad-45a2-afce-4cf5f33a4c2c,ЦДНТА-Р107-1-116,f
a1b3883d-736e-41c7-81c9-1fbd0e23ad60,ЦДНТА-(Р-107-3-36-1-117+++Р-107-3-36-1-117+++Р-107-3-36-1-117),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,cc353b64-7e99-48d0-b4f4-27d3261230b8,ЦДНТА-Р107-1-117,f
7b2d7045-dd46-44ef-9a90-9ecf3fce68ef,ЦДНТА-(Р-107-3-36-1-118+++Р-107-3-36-1-118+++Р-107-3-36-1-118),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,68bab7cb-b62f-4e35-aa18-5519124c6b61,ЦДНТА-Р107-1-118,f
f35ce2b1-0c03-4974-8c44-9d73ae396a20,ЦДНТА-(Р-107-3-36-1-119+++Р-107-3-36-1-119+++Р-107-3-36-1-119),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,12d225ed-632a-4d47-a3ba-262edbb6e264,ЦДНТА-Р107-1-119,f
a5707abd-9a98-4996-ac82-e655c6e369f3,ЦДНТА-(Р-107-3-36-1-12+++Р-107-3-36-1-12+++Р-107-3-36-1-12),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,f29e1d75-8a4e-4218-8782-609fb10689d7,ЦДНТА-Р107-1-12,f
e4824d7f-4222-4184-aae2-52a192af2376,ЦДНТА-(Р-107-3-36-1-120+++Р-107-3-36-1-120+++Р-107-3-36-1-120),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,164fade3-447f-495a-a6f0-dbd3481505ae,ЦДНТА-Р107-1-120,f
b3f80311-91be-4987-9335-5cc668841696,ЦДНТА-(Р-107-3-36-1-121+++Р-107-3-36-1-121+++Р-107-3-36-1-121),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,a96cd863-5dae-4fa7-b7b0-c025d7337424,ЦДНТА-Р107-1-121,f
af827bfd-4cc6-469f-90ca-bb9fed44d0cc,ЦДНТА-(Р-107-3-36-1-122+++Р-107-3-36-1-122+++Р-107-3-36-1-122),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,234f582e-d564-4119-a1f3-9056bd947c24,ЦДНТА-Р107-1-122,f
169bcba3-e67f-4a4b-901b-941a0478c737,ЦДНТА-(Р-107-3-36-1-123+++Р-107-3-36-1-123+++Р-107-3-36-1-123),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,d90a2fca-3728-44e0-b9e3-ca187b4e239d,ЦДНТА-Р107-1-123,f
62e73eea-92d6-4b6f-acb7-54c5db0bcb6a,ЦДНТА-(Р-107-3-36-1-124+++Р-107-3-36-1-124+++Р-107-3-36-1-124),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,21223f1b-2408-4917-91fa-de4dccd7902c,ЦДНТА-Р107-1-124,f
c0744137-b2b3-4e54-a7bb-8ebdd6a43e73,ЦДНТА-(Р-107-3-36-1-125+++Р-107-3-36-1-125+++Р-107-3-36-1-125),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,4e350c15-f5ab-4226-9d22-9c4c7bfc9d7b,ЦДНТА-Р107-1-125,f
3c1013df-eb52-4e1c-bbf6-168215625f46,ЦДНТА-(Р-107-3-36-1-127+++Р-107-3-36-1-127+++Р-107-3-36-1-127),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,cf54a5a9-dd8b-421d-af65-2e27eb4e75b9,ЦДНТА-Р107-1-127,f
7c168311-c275-430c-86b7-e8bf48a36ac6,ЦДНТА-(Р-107-3-36-1-128+++Р-107-3-36-1-128+++Р-107-3-36-1-128),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,ccce1cb1-93f5-4a5b-8839-128387fd0a5c,ЦДНТА-Р107-1-128,f
a325df04-fbef-4b05-8f3b-dbed0c45ee1a,ЦДНТА-(Р-107-3-36-1-129+++Р-107-3-36-1-129+++Р-107-3-36-1-129),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,7d2ea144-0487-4a1f-be10-a9556e221316,ЦДНТА-Р107-1-129,f
9b3dfad0-879e-4b7d-9195-704670db362c,ЦДНТА-(Р-107-3-36-1-13+++Р-107-3-36-1-13+++Р-107-3-36-1-13),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,33c75851-3b55-4f62-b420-3737d186f6ae,ЦДНТА-Р107-1-13,f
f5f6f0ce-9c3f-48df-afb6-78ca078faf78,ЦДНТА-(Р-107-3-36-1-130+++Р-107-3-36-1-130+++Р-107-3-36-1-130),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,d2760bd1-321f-4af5-95af-0d5802b3be4c,ЦДНТА-Р107-1-130,f
f508dc05-c5e5-4e06-bfd7-a6f79e27c062,ЦДНТА-(Р-107-3-36-1-132+++Р-107-3-36-1-132+++Р-107-3-36-1-132),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,e5bdc272-4252-4cf5-b249-d013c070af96,ЦДНТА-Р107-1-132,f
0ef8282f-d72b-499c-9611-4c7a7e8f4516,ЦДНТА-(Р-107-3-36-1-133+++Р-107-3-36-1-133+++Р-107-3-36-1-133),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,11f3b587-c148-485f-987c-3b582f61091f,ЦДНТА-Р107-1-133,f
22de6211-9154-4b93-8040-4b7b6810c4d4,ЦДНТА-(Р-107-3-36-1-134+++Р-107-3-36-1-134+++Р-107-3-36-1-134),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,fb0ab002-2a39-4223-849a-4541bc989241,ЦДНТА-Р107-1-134,f
6d901106-05e2-4210-a26b-d0fa5f057fc0,ЦДНТА-(Р-107-3-36-1-135+++Р-107-3-36-1-135+++Р-107-3-36-1-135),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,d793f743-844c-4de9-a786-18a93ca85924,ЦДНТА-Р107-1-135,f
9590e017-b9f8-46ca-8b77-441efccd18bd,ЦДНТА-(Р-107-3-36-1-136+++Р-107-3-36-1-136+++Р-107-3-36-1-136),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,d5c21b29-305e-409b-9a8d-323e0788b29f,ЦДНТА-Р107-1-136,f
3b2ece3c-fadc-42ea-ae45-71f3e6b4df81,ЦДНТА-(Р-107-3-36-1-137+++Р-107-3-36-1-137+++Р-107-3-36-1-137),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,f1c7335b-39d8-4620-96f3-231416cd9d32,ЦДНТА-Р107-1-137,f
a28b9e10-9dd8-4e00-a48d-ae4adf8d8d21,ЦДНТА-(Р-107-3-36-1-138+++Р-107-3-36-1-138+++Р-107-3-36-1-138),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,6781d6f7-e4b9-42f2-836e-afd4d5f26546,ЦДНТА-Р107-1-138,f
f455a5b0-ecd9-4411-bf43-aeb895fe09a3,ЦДНТА-(Р-107-3-36-1-139+++Р-107-3-36-1-139+++Р-107-3-36-1-139),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,906413e7-8c1d-4e87-aa6a-f62463919b8c,ЦДНТА-Р107-1-139,f
dda2990a-e777-4b9c-ad53-12020705686d,ЦДНТА-(Р-107-3-36-1-140+++Р-107-3-36-1-140+++Р-107-3-36-1-140),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,39b7b5a8-6349-4e18-a4f9-81b13ae5ed6d,ЦДНТА-Р107-1-140,f
7367a3ed-3e41-464e-b172-2624bc874177,ЦДНТА-(Р-107-3-36-1-141+++Р-107-3-36-1-141+++Р-107-3-36-1-141),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,5df3c5d8-edca-43ca-948f-a37a6a4379db,ЦДНТА-Р107-1-141,f
d98e7a01-a98d-4fbd-ae86-db168ec21408,ЦДНТА-(Р-107-3-36-1-142+++Р-107-3-36-1-142+++Р-107-3-36-1-142),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,0fd3213f-0a2e-41fb-a392-1d707b36801b,ЦДНТА-Р107-1-142,f
65ef9803-5fc2-481c-b2b7-0825375566a3,ЦДНТА-(Р-107-3-36-1-143+++Р-107-3-36-1-143+++Р-107-3-36-1-143),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,773f23ed-06d9-4ec6-93f9-7def17b089d2,ЦДНТА-Р107-1-143,f
2ed723f2-5d20-466b-aa37-9a138f0cfdf0,ЦДНТА-(Р-107-3-36-1-144+++Р-107-3-36-1-144+++Р-107-3-36-1-144),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,2c2b1e44-cecb-4da4-be95-edebffe3502c,ЦДНТА-Р107-1-144,f
e57ff77c-a37b-4d83-8c96-4b960c92c09d,ЦДНТА-(Р-107-3-36-1-145+++Р-107-3-36-1-145+++Р-107-3-36-1-145),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,4f28e437-040e-4fb6-9153-2abc853bd991,ЦДНТА-Р107-1-145,f
8616d4ba-e54a-40e1-88ae-99c98e4d190d,ЦДНТА-(Р-107-3-36-1-146+++Р-107-3-36-1-146+++Р-107-3-36-1-146),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,35c68833-ae90-4c21-8a08-fa8142a1928e,ЦДНТА-Р107-1-146,f
8bff0d1e-b123-4428-b264-0ee41d57e83d,ЦДНТА-(Р-107-3-36-1-147+++Р-107-3-36-1-147+++Р-107-3-36-1-147),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,8397bff6-b9a9-458b-8ed9-8763d29f2ac3,ЦДНТА-Р107-1-147,f
0c35123f-6428-4c7d-a16c-316e8e4f1ca8,ЦДНТА-(Р-107-3-36-1-148+++Р-107-3-36-1-148+++Р-107-3-36-1-148),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,da261e7a-f71f-4540-806c-4526e8357bfd,ЦДНТА-Р107-1-148,f
72875dbd-a3e7-42e3-a21f-8028bf578fdc,ЦДНТА-(Р-107-3-36-1-149+++Р-107-3-36-1-149+++Р-107-3-36-1-149),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,07fc9e94-4613-4abd-aa48-5d259083be88,ЦДНТА-Р107-1-149,f
db7625f4-56ac-4013-9957-9e19c2cd4fff,ЦДНТА-(Р-107-3-36-1-150+++Р-107-3-36-1-150+++Р-107-3-36-1-150),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,c92c0f2b-2ce2-42f3-95cc-936075c575c2,ЦДНТА-Р107-1-150,f
ede503e0-fe30-4277-add8-8a40a23df926,ЦДНТА-(Р-107-3-36-1-151+++Р-107-3-36-1-151+++Р-107-3-36-1-151),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,b00b4823-1b7f-4fa0-a314-2ace3b4bf2d3,ЦДНТА-Р107-1-151,f
371079f0-87e2-4794-a47e-d63eea3011f5,ЦДНТА-(Р-107-3-36-1-152+++Р-107-3-36-1-152+++Р-107-3-36-1-152),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,2d1b23bd-ca0d-4363-87a2-7ab6e922c291,ЦДНТА-Р107-1-152,f
41c0c557-f16a-469d-94c5-0b4baf56aa62,ЦДНТА-(Р-107-3-36-1-153+++Р-107-3-36-1-153+++Р-107-3-36-1-153),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,2c9beb46-46a4-4fb9-a765-0452a80cade6,ЦДНТА-Р107-1-153,f
16aa0f5a-0f31-4d2f-a902-356ca3506ea0,ЦДНТА-(Р-107-3-36-1-154+++Р-107-3-36-1-154+++Р-107-3-36-1-154),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,c0a3c8d5-fd7c-4589-b6b6-ceb656a06baa,ЦДНТА-Р107-1-154,f
af564bad-5e99-4d56-b666-3f74112b6a1d,ЦДНТА-(Р-107-3-36-1-155+++Р-107-3-36-1-155+++Р-107-3-36-1-155),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,48290698-860a-4a92-8cb4-06e1e637ca37,ЦДНТА-Р107-1-155,f
acd95b49-871b-4402-a35e-950d20fe3fd8,ЦДНТА-(Р-107-3-36-1-156+++Р-107-3-36-1-156+++Р-107-3-36-1-156),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,2ee77ac0-8445-4237-817b-5321a827a274,ЦДНТА-Р107-1-156,f
18c897fd-d72d-45a5-bf20-ceacc38017ed,ЦДНТА-(Р-107-3-36-1-157+++Р-107-3-36-1-157+++Р-107-3-36-1-157),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,86f5f3e8-e7c5-4887-b976-7fc7b15bcad2,ЦДНТА-Р107-1-157,f
c5490475-ee71-4d0a-a317-1846ead5b08a,ЦДНТА-(Р-107-3-36-1-158+++Р-107-3-36-1-158+++Р-107-3-36-1-158),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,15a74d7f-7cf4-40cf-8613-cb29fbd0efb5,ЦДНТА-Р107-1-158,f
b530d93f-7708-42fc-a725-0365583b8645,ЦДНТА-(Р-107-3-36-1-159+++Р-107-3-36-1-159+++Р-107-3-36-1-159),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,1e960ca3-f43f-4354-813b-7101a77826c8,ЦДНТА-Р107-1-159,f
25e891ac-20ab-4d7d-a741-bc8f96ef2ad6,ЦДНТА-(Р-107-3-36-1-16+++Р-107-3-36-1-16+++Р-107-3-36-1-16),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,c4681803-4b2d-4bdd-b738-c3d87feac3ac,ЦДНТА-Р107-1-16,f
aa2a4554-006d-4357-8b1f-d84cc1dae244,ЦДНТА-(Р-107-3-36-1-160+++Р-107-3-36-1-160+++Р-107-3-36-1-160),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,ff1b2e5f-ebbf-496b-8d2f-a8018a865da9,ЦДНТА-Р107-1-160,f
338566c1-8e83-469d-a4cc-f675bbfa71bb,ЦДНТА-(Р-107-3-36-1-161+++Р-107-3-36-1-161+++Р-107-3-36-1-161),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,8ec28cd1-b346-4201-a02f-ed6cdf4bef28,ЦДНТА-Р107-1-161,f
c0982636-a8ea-4da2-872a-54628da840f1,ЦДНТА-(Р-107-3-36-1-162+++Р-107-3-36-1-162+++Р-107-3-36-1-162),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,6aa024dd-2936-4d05-899e-ed0909d9fc86,ЦДНТА-Р107-1-162,f
54fdbed5-f1fb-42a8-85d1-44493c4a4747,ЦДНТА-(Р-107-3-36-1-163+++Р-107-3-36-1-163+++Р-107-3-36-1-163),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,719a060d-2da1-4ef2-9a2a-94ddf6466f69,ЦДНТА-Р107-1-163,f
36a8949d-723f-4e23-94eb-4e58bcbde033,ЦДНТА-(Р-107-3-36-1-164+++Р-107-3-36-1-164+++Р-107-3-36-1-164),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,0bab87bd-fa06-4b61-be1e-6d3b834f1c14,ЦДНТА-Р107-1-164,f
899fd9da-133b-4d70-80ea-854f60bb9707,ЦДНТА-(Р-107-3-36-1-166+++Р-107-3-36-1-166+++Р-107-3-36-1-166),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,1769541c-f84f-4583-acc9-8ed6c8981a67,ЦДНТА-Р107-1-166,f
c5061cd4-cc02-43b8-92bf-73db84d27d3b,ЦДНТА-(Р-107-3-36-1-167+++Р-107-3-36-1-167+++Р-107-3-36-1-167),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,5b664bfa-385a-4163-84e7-179190c64663,ЦДНТА-Р107-1-167,f
e5214352-3b05-4e2d-b76f-5ff9c5649b73,ЦДНТА-(Р-107-3-36-1-168+++Р-107-3-36-1-168+++Р-107-3-36-1-168),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,64b83591-0616-424b-b7a3-a9d560410593,ЦДНТА-Р107-1-168,f
9f55af1a-d89a-47ae-9004-b6a071d7d498,ЦДНТА-(Р-107-3-36-1-169+++Р-107-3-36-1-169+++Р-107-3-36-1-169),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,ab2381fb-ef42-469c-b535-37bf112839c5,ЦДНТА-Р107-1-169,f
22360f93-651d-4aa8-b904-a2f507a99985,ЦДНТА-(Р-107-3-36-1-17+++Р-107-3-36-1-17+++Р-107-3-36-1-17),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,da7ac0ca-7d56-4456-8543-f7b38451eaea,ЦДНТА-Р107-1-17,f
4ecd09dd-3fe5-41e6-8132-7431d9cdebbf,ЦДНТА-(Р-107-3-36-1-171+++Р-107-3-36-1-171+++Р-107-3-36-1-171),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,3f765ad1-67b2-4212-a457-e0957d61f86c,ЦДНТА-Р107-1-171,f
b1b127b5-0b3b-4d23-ab69-04f951100dd8,ЦДНТА-(Р-107-3-36-1-172+++Р-107-3-36-1-172+++Р-107-3-36-1-172),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,3e2a6162-dfbf-4fc7-8ee9-9056aa98d704,ЦДНТА-Р107-1-172,f
304f4291-f895-4740-b154-ab81e020595e,ЦДНТА-(Р-107-3-36-1-175+++Р-107-3-36-1-175+++Р-107-3-36-1-175),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,9b748057-2949-41af-85ec-25b3ba5d89c2,ЦДНТА-Р107-1-175,f
d0079916-18b8-4fd1-a5cb-0adf1f0fe6cd,ЦДНТА-(Р-107-3-36-1-177+++Р-107-3-36-1-177+++Р-107-3-36-1-177),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,c51f455b-4b0f-40a9-b339-9f47c4daf3a7,ЦДНТА-Р107-1-177,f
4b17dcda-4459-4fd9-943b-2ae4a8ab3ef5,ЦДНТА-(Р-107-3-36-1-178+++Р-107-3-36-1-178+++Р-107-3-36-1-178),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,8705730a-b5ea-4230-9605-03819180fbed,ЦДНТА-Р107-1-178,f
157eac40-ca6a-4780-bc91-31bee97f9c15,ЦДНТА-(Р-107-3-36-1-18+++Р-107-3-36-1-18+++Р-107-3-36-1-18),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,7ae314c8-93ec-4183-b517-1bd4932db7b3,ЦДНТА-Р107-1-18,f
c1d0aac6-5b19-4257-894c-249b52cfcd3f,ЦДНТА-(Р-107-3-36-1-181+++Р-107-3-36-1-181+++Р-107-3-36-1-181),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,600205b7-1de7-47af-a832-af87a589f71c,ЦДНТА-Р107-1-181,f
7d8ad771-4e8f-48af-984a-af95bb8b0ed6,ЦДНТА-(Р-107-3-36-1-183+++Р-107-3-36-1-183+++Р-107-3-36-1-183),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,fd8aee57-238c-47c7-a5ad-d18bafaedba0,ЦДНТА-Р107-1-183,f
03c1419c-c05c-4aea-8701-50bdc4a3759f,ЦДНТА-(Р-107-3-36-1-184+++Р-107-3-36-1-184+++Р-107-3-36-1-184),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,60997e44-1868-458d-bbee-81943e19037d,ЦДНТА-Р107-1-184,f
3d1290b2-b1e3-40c9-8d01-94917858b51f,ЦДНТА-(Р-107-3-36-1-186+++Р-107-3-36-1-186+++Р-107-3-36-1-186),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,8374bbc7-85f2-4fb1-ba55-880393e6378f,ЦДНТА-Р107-1-186,f
4758b731-525d-4a48-b675-1bd8a692e24e,ЦДНТА-(Р-107-3-36-1-187+++Р-107-3-36-1-187+++Р-107-3-36-1-187),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,062526ff-8961-45a5-a8f6-5dcfde36bd97,ЦДНТА-Р107-1-187,f
1b0bc971-b635-4a18-884d-df8ec00a9af5,ЦДНТА-(Р-107-3-36-1-188+++Р-107-3-36-1-188+++Р-107-3-36-1-188),opys-explicit+outofrange,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,a03672ee-6ec3-4e04-8c40-632c5d8bd80b,ЦДНТА-Р107-1-188,f
1677c7b1-1193-4010-9cbe-10b15df7e3c6,ЦДНТА-(Р-107-3-36-1-19+++Р-107-3-36-1-19+++Р-107-3-36-1-19),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,3771cf3a-2606-42e0-8893-76bc9391281d,ЦДНТА-Р107-1-19,f
a4188929-9159-474e-903d-6796869b0f74,ЦДНТА-(P-107-3-36-1-2+++P-107-3-36-1-2+++P-107-3-36-1-2),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,bc190d7c-7158-491a-be46-bee9c80ac9d5,ЦДНТА-Р107-1-2,f
6a54a58b-ea7d-46ef-a596-26f2744b68c7,ЦДНТА-(Р-107-3-36-1-20+++Р-107-3-36-1-20+++Р-107-3-36-1-20),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,aefd5b81-c352-48d0-8fbc-77b4acba5a53,ЦДНТА-Р107-1-20,f
c7f70d7f-a773-47f3-81ea-52112be5db11,ЦДНТА-(Р-107-3-36-1-21+++Р-107-3-36-1-21+++Р-107-3-36-1-21),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,5e4e4876-5079-4894-853e-1807f3b7c216,ЦДНТА-Р107-1-21,f
69dbeae0-09b0-4126-a3b8-9af01c4a010b,ЦДНТА-(Р-107-3-36-1-22+++Р-107-3-36-1-22+++Р-107-3-36-1-22),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,8cd4cce4-8a6c-49e3-a16f-c1720eac498f,ЦДНТА-Р107-1-22,f
3dc1c6ba-bfa3-4a5c-ab3d-301e6227bc01,ЦДНТА-(Р-107-3-36-1-27+++Р-107-3-36-1-27+++Р-107-3-36-1-27),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,782852f4-c38e-4359-9c27-70036b7df580,ЦДНТА-Р107-1-27,f
e14a6067-fefe-4046-893d-a425ce5021b2,ЦДНТА-(Р-107-3-36-1-28+++Р-107-3-36-1-28+++Р-107-3-36-1-28),opys-explicit,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,,1ce6d5cc-281c-4604-9436-1ec5dcc9af60,ЦДНТА-Р107-1-28,f
