archive,code,fond,inventory,file,title,tags,years
ДАЗпО,Р5593-2-546,Р5593,2,546,"Метрична книга. Церква Знаменія Божої Матері, с. Велика Знам’янка Мелітопольського пов. Знам’янської вол. Міжархівний довідник",метрична книга|народження|шлюб|смерть,1891-1891
ДАЗпО,Р5593-2-548,Р5593,2,548,"Метрична книга. Церква Знаменія Божої Матері, с. Велика Знам’янка Мелітопольського пов. Знам’янської вол. Міжархівний довідник",метрична книга|народження|шлюб|смерть,1896-1896
ДАЗпО,Р5593-2-81,Р5593,2,81,"Метрична книга. Церква Святого Миколая, с. Горіле Мелітопольського пов. Охримівської вол.",метрична книга|народження|шлюб|смерть,1906-1906
ДАЗпО,Р5593-2-30,Р5593,2,30,"Метрична книга. Церква Архангела Михаїла, с. Охримівка Мелітопольського пов. Охримівської вол.",метрична книга|народження|шлюб|смерть,1905-1906
ДАЗпО,Р5593-2-832,Р5593,2,832,"Метрична книга. Свято-Духівська церква, с. Старобогданівка Мелітопольського пов. Терпіннівської вол.",метрична книга|народження|шлюб|смерть,1891-1892
ДАЗпО,Р5593-3-518,Р5593,3,518,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Терпіння Мелітопольського пов. Терпіннівської вол.",метрична книга|народження|шлюб|смерть,1908-1908
ДАЗпО,Р5593-2-86,Р5593,2,86,"Метрична книга. Церква Святого Миколая, с. Новоданилівка Мелітопольського пов. Якимівської вол.",метрична книга|народження|шлюб|смерть,1900-1901
ДАЗпО,Р5593-2-87,Р5593,2,87,"Метрична книга. Церква Святого Миколая, с. Новоданилівка Мелітопольського пов. Якимівської вол.",метрична книга|народження|шлюб|смерть,1902-1903
ДАЗпО,Р5593-2-40,Р5593,2,40,"Метрична книга. Церква на честь Казанської ікони Божої Матері, с. Якимівка Мелітопольського пов. Якимівської вол.",метрична книга|народження|шлюб|смерть,1894-1894
ДАЗпО,Р5593-2-662,Р5593,2,662,"Метрична книга. Римсько-католицька церква, с Ейхвальд Маріупольського пов. Людвігстальської вол.",метрична книга|народження,1884-1891
ДАЗпО,Р5593-3-887А,Р5593,3,887А,"Метрична книга. Церква євангельських християн-баптистів, с. Воскресенка Олександрівського пов. Воскресенської вол.",метрична книга|народження|смерть,1907-1925
