kind,level,ref,detail
sequence-gap,case,ДАКрО-Р1326-2,"11 missing in 1..196: 74-77,89-90,129,160-163"
sequence-gap,case,ДАКрО-Р1326-3,"10 missing in 1..444: 3-5,12-13,19-22,27"
sequence-gap,case,ДАКрО-Р1329-2,1 missing in 1..31: 6
sequence-gap,case,ДАКрО-Р1333-1,"6 missing in 1..140: 22,26-27,51,83,104"
sequence-gap,case,ДАКрО-Р1333-2,"4 missing in 1..38: 6,25,32-33"
sequence-gap,case,ДАКрО-Р1333-3,"7 missing in 1..23: 3,8,14,16,19-21"
sequence-gap,case,ДАКрО-Р1338-1,"8 missing in 1..76: 28-30,34,44,51,59,65"
sequence-gap,case,ДАКрО-Р1338-2,"2 missing in 1..34: 19,33"
sequence-gap,case,ДАКрО-Р1338-3,"5 missing in 1..38: 12,14-15,17,20"
sequence-gap,case,ДАКрО-Р1341-2,"2 missing in 1..33: 7,14"
sequence-gap,case,ДАКрО-Р1534-2,"13 missing in 2..295: 8,10-11,13-14,19,23,26,49-52,60"
sequence-gap,case,ДАКрО-26-1,1964 missing in 1..2009: 37-2000
sequence-gap,case,ДАКрО-Р2032-2,"15 missing in 1..518: 2-3,5-10,13-14,165,194-195,253,344"
sequence-gap,case,ДАКрО-Р2246-2,"743 missing in 181..1270: 183,185,187,189,191-198,200-222,224-230,232-236,239-246,248-255,257-260,262-298,300,303,305,307,309,315-316,318-319,321-322,…"
sequence-gap,case,ДАКрО-Р2249-1,"17 missing in 1..48: 29-34,36-45,47"
sequence-gap,case,ДАКрО-Р2250-1,"45 missing in 1..94: 38-40,42,44-48,51-55,57-70,73-77,80-83,85-88,90-93"
sequence-gap,case,ДАКрО-Р2251-1,"88 missing in 1..462: 280-282,284-285,287,290,293,297,299-301,303-322,325-330,332-334,336-337,339,342-343,345-347,349-350,352-353,365-366,368-369,371-375,378,…"
sequence-gap,case,ДАКрО-Р2254-1,"46 missing in 1..98: 40-57,60-61,63-65,67,69-70,72,74-81,85-86,88-94,96-97"
sequence-gap,case,ДАКрО-П5907-2Р,"130153 missing in 1..142925: 69,964,1195,1330-1382,1397,1596-1615,1617-1626,1649-1679,1684,1739-1755,1775-1788,1815-1895,1897-2055,2059,2074,2095,2103-2104,2114-2331,2363-2387,2401,…"
sequence-gap,case,ДАКрО-П5907-2П,"1759 missing in 2067..3857: 2074,2076-2719,2727-2798,2801-3838,3847-3849,3855"
sequence-gap,case,ДАКрО-П5907-1С,"56399 missing in 4614..61029: 4618-4712,4714-5232,5234-5254,5256-5409,5413-5482,5484-5496,5498-5502,5504-5564,5566,5568-10285,10287-61028"
sequence-gap,case,ДАКрО-П5907-25,"3031 missing in 1..4030: 903,947,999-2852,2854-3804,3806-4029"
sequence-gap,case,ДАКрО-П5907-26,"7 missing in 1..1001: 142,648,664,684,759-760,982"
sequence-gap,case,ДАКрО-П5907-1Р,"9728 missing in 3586..13350: 3587-8183,8185-8638,8640-8720,8722,8725-8834,8836-9018,9020-9076,9078-9132,9134-9174,9176-9186,9188,9190-9280,9282,9284-9343,9345-9347,9349-12411,12413-12471,12473-12483,12485-12518,12520-12523,…"
sequence-gap,case,ДАКрО-П5907-1,"12766 missing in 1..13839: 18-19,63,75,300,1003-3706,3708-3752,3754-3756,3758-3760,3762-4343,4345-4348,4352-4430,4432-4713,4718-4719,4721-4745,4747-4813,4815-4823,4826-4856,4858-5027,5029-5255,5257-5735,…"
sequence-gap,case,ДАКрО-П5907-2,"6058 missing in 1..7069: 679,682,1013-7068"
sequence-gap,case,ДАКрО-П5907-4,"2 missing in 1..969: 808,938"
sequence-gap,case,ДАКрО-П5907-5,"7 missing in 1..1000: 34,96,313,523,539,587,593"
sequence-gap,case,ДАКрО-П5907-6,"3 missing in 1..1002: 538,573,804"
sequence-gap,case,ДАКрО-П5907-7,"2 missing in 1..999: 940,974"
sequence-gap,case,ДАКрО-П5907-8,"4806 missing in 1..5801: 355,385,794,998-5800"
sequence-gap,case,ДАКрО-П5907-11,"3 missing in 1..694: 129,254,462"
sequence-gap,case,ДАКрО-П5907-12,"5 missing in 1..986: 50,693,738,771,876"
sequence-gap,case,ДАКрО-П5907-13,"6 missing in 1..1000: 10,96,189,334,424,439"
sequence-gap,case,ДАКрО-П5907-15,1 missing in 1..1000: 178
sequence-gap,case,ДАКрО-П5907-16,1 missing in 1..1000: 504
sequence-gap,case,ДАКрО-П5907-17,"8 missing in 1..1000: 11,198,584,722,875,906,949,961"
sequence-gap,case,ДАКрО-П5907-18,"4 missing in 1..918: 52,588,739,808"
sequence-gap,case,ДАКрО-П5907-2РТ2,"57 missing in 1..687: 38,109,112,114-115,125,134-136,146,242,262,316-317,340,349,353,362,389,426,428-429,432,440,454,…"
sequence-gap,case,ДАКрО-П5907-19,"4 missing in 1..1641: 979,1191,1193,1197"
sequence-gap,case,ДАКрО-П5907-20,"2 missing in 1..986: 67,215"
sequence-gap,case,ДАКрО-П5907-27,"5 missing in 1..1000: 149,394,420,607,824"
sequence-gap,case,ДАКрО-П5907-31,1 missing in 1..1005: 55
sequence-gap,case,ДАКрО-П5907-32,"5822 missing in 1..6812: 682,732,737,947,994-6811"
sequence-gap,case,ДАКрО-П5907-33,"4 missing in 1..999: 172,310,329,507"
sequence-gap,case,ДАКрО-П5907-36,"9 missing in 1..998: 136,158,209,230,298,335,578,633,854"
sequence-gap,case,ДАКрО-П5907-37,"3 missing in 1..974: 362,615,950"
sequence-gap,case,ДАКрО-П5907-2РТ11,"88 missing in 1..589: 4,6,11,16,18-19,21-25,32,34,39,41,43,53,55-56,58,97,102,108,112-113,128,131-132,…"
sequence-gap,case,ДАКрО-П5907-29,"2 missing in 1..1004: 453,456"
sequence-gap,case,ДАКрО-П5907-30,1 missing in 1..1007: 725
sequence-gap,case,ДАКрО-П5907-2РТ17,"70 missing in 17..348: 31-36,54,86,91,98,113,119,140-141,161,172,174,179,181-182,190-198,200-203,207,216,232-233,235-237,248-266,…"
sequence-gap,case,ДАКрО-П5907-2РТ18,"94 missing in 1..452: 34-36,87,132,140,149,152-153,155-158,173-175,183,198,205-206,234-269,279-285,311,320,322-323,351,364-374,390,400,…"
sequence-gap,case,ДАКрО-П5907-2РТ20,"135 missing in 1..360: 25-26,46-59,63-65,68-73,80,83-87,93-101,103,105,127,143-152,185,189,191-192,194,196-204,212-214,226,228-229,231-235,…"
sequence-gap,case,ДАКрО-П5907-2РТ21,"40 missing in 1..581: 35-36,42,101,106-111,121-122,127,129,197,223-229,231,236,271,277,282,300,319,346,357,483,562-563,…"
sequence-gap,case,ДАКрО-П5907-2РТ22,"16 missing in 1..559: 28,42-43,132,148,172,256,263,379,448,475,513,516-517,520,557"
sequence-gap,case,ДАКрО-П5907-2РТ23,"17 missing in 1..234: 43,69,117,204-205,209-215,218,220-222,229"
sequence-gap,case,ДАКрО-П5907-2РТ6,"94 missing in 1..583: 6,8-9,12,14-15,20,22,24,38,40-41,71,73,78,84-87,89-94,97-98,100,107,113,135,145-148,…"
sequence-gap,case,ДАКрО-П5907-2РТ4,"159 missing in 1..635: 12-13,19-22,24-30,71,73,90-91,138,171,192,206,242,247-249,256,262,286,298,313,316,333-336,362,…"
sequence-gap,case,ДАКрО-П5907-2РТ5,"127 missing in 1..453: 2,6-7,10,14,20-21,23-24,26-32,34,36-42,44-46,52,54-57,60,62-65,68-72,75,77,79,83-87,112,…"
sequence-gap,case,ДАКрО-П5907-2РТ7,"122 missing in 1..570: 25,31-32,66-67,70-71,109,116,129-130,132,166-168,175,179-181,186-188,193,211,235,239-244,246,249,254,265-269,…"
sequence-gap,case,ДАКрО-П5907-2РТ8,"88 missing in 1..470: 27,29-39,55,61,66,85,87,100-101,103-104,111,154,161,170,179-181,183-189,192-194,196,200,202-203,205,…"
sequence-gap,case,ДАКрО-П5907-2РТ19,"169 missing in 10..477: 18,27,31,44,53,64,72-80,101-108,125,154-186,191-192,194-203,209-210,219,229-230,249-263,277,297-298,303,312-362,…"
sequence-gap,case,ДАКрО-П5907-2РТ9,"58 missing in 1..716: 5,19,79-80,82,86,97,111-113,145-146,158,241,244,261,292,305-306,313,326,335,342,348,359,…"
sequence-gap,case,ДАКрО-П5907-2РТ1,"19 missing in 1..502: 5,22,30,32,35-36,55,83,164,186,190,201,261,311,339,353,378,396,423"
sequence-gap,case,ДАКрО-П5907-2РТ3,"69 missing in 1..743: 52,88,93-94,98,120,147,185,187,190,305,315,324-327,333-336,338-339,342-343,349,424,438,448,468,…"
sequence-gap,case,ДАКрО-П5907-2РТ10,"111 missing in 1..494: 8,18,34-36,38,40,47,49,52-56,58-61,63-64,66,92,95-98,100,103,107-109,112-115,123,125,131,…"
sequence-gap,case,ДАКрО-П5907-2РТ12,"122 missing in 1..881: 36-37,46-47,53-54,61-64,66,88,92,107-118,155,165-167,169-171,176,214,226-227,230,235-236,259,331,333,336-340,…"
sequence-gap,case,ДАКрО-П5907-2РТ13,"24 missing in 1..702: 32,36,39,93-94,143,150-151,157-158,179,370,418,430,434-437,445,447,490,503,586,610"
sequence-gap,case,ДАКрО-П5907-2РТ14,"66 missing in 1..694: 20-22,42-43,69,78,94,143,153,200,219,223,226,231-233,281-282,284-285,291,293,306,321,328-331,337,…"
sequence-gap,case,ДАКрО-П5907-2РТ15,"85 missing in 1..669: 3-6,28,60-63,65,147-154,209-212,214-217,219-223,264,284-285,289-292,298,300,315-316,349-353,355,365,370,376-377,379,…"
sequence-gap,case,ДАКрО-П5907-2РТ16,"42 missing in 1..559: 46,58,73,76-78,104,130,132,137-139,179-181,205,213,226,228,232,362,364-365,422-423,429-430,434,506,…"
sequence-gap,case,ДАКрО-П5907-34,"4 missing in 1..999: 173,616,717,959"
sequence-gap,case,ДАКрО-П5907-35,"3 missing in 1..1002: 15,696,821"
sequence-gap,case,ДАКрО-Р2856-2,25 missing in 1..75: 50-74
sequence-gap,case,ДАКрО-Р3022-1,1 missing in 2..50: 5
sequence-gap,case,ДАКрО-Р3025-1,"8 missing in 1..71: 4,16-19,21,25,27"
sequence-gap,case,ДАКрО-Р3301-1,"4 missing in 1..46: 5,7,12-13"
sequence-gap,case,ДАКрО-Р3942-1,"5 missing in 1..65: 13-15,22,25"
sequence-gap,case,ДАКрО-Р3971-1,"3 missing in 1..54: 10,12,15"
sequence-gap,case,ДАКрО-Р4079-1,"36 missing in 1..86: 3,9-10,14,21,33,44-73"
sequence-gap,case,ДАКрО-Р4079-2,"15 missing in 1..703: 2,74-86,340"
sequence-gap,case,ДАКрО-Р4338-2,1 missing in 1..97: 9
sequence-gap,case,ДАКрО-Р4692-1,"11 missing in 1..342: 3,5-10,14-15,21,25"
sequence-gap,case,ДАКрО-Р5037-7,1 missing in 1..95: 81
sequence-gap,case,ДАКрО-Р5037-1ДОД,6 missing in 1..86: 14-19
sequence-gap,case,ДАКрО-Р5037-1,"234 missing in 1..257: 22,24-256"
sequence-gap,case,ДАКрО-Р5037-2,"2 missing in 2..106: 3,105"
sequence-gap,case,ДАКрО-Р5037-3,"3 missing in 3..239: 6,234-235"
sequence-gap,case,ДАКрО-Р5037-4,"8 missing in 1..1141: 57,74-77,349,960,1133"
sequence-gap,case,ДАКрО-Р5037-6,"11 missing in 1..522: 23,47,59,67,92,206,208,248,275,358,504"
sequence-gap,case,ДАКрО-Р5204-2,"7 missing in 1..38: 5,10-15"
sequence-gap,case,ДАКрО-Р5379-3,"419 missing in 1..734: 45,167,195,318-733"
sequence-gap,case,ДАКрО-Р5772-1,"19 missing in 1..538: 3-4,6,9,13,19-28,33-34,270,406"
sequence-gap,case,ДАКрО-Р5843-1,"499 missing in 1..1099: 6,142,602-1098"
sequence-gap,case,ДАКрО-Р5974-1,3 missing in 1..68: 65-67
sequence-gap,case,ДАКрО-Р5974-2,"7 missing in 1..469: 12,17-20,25,203"
sequence-gap,case,ДАКрО-Р5989-2,10 missing in 1..758: 185-194
sequence-gap,case,ДАКрО-Р1271-1,"58 missing in 1..451: 42,217-246,322,325-327,329-331,333,335-342,345,348,350-351,353,355-360"
sequence-gap,case,ДАКрО-Р7915-1,"2 missing in 1..1568: 125,131"
sequence-gap,case,ДАКрО-Р224-1,"3 missing in 1..241: 7-8,10"
sequence-gap,case,ДАКрО-Р224-2,"4 missing in 1..85: 2,25,63,66"
sequence-gap,case,ДАКрО-Р224-3,"92 missing in 3..1202: 4,13-15,17,75,104,114,151,159,178,267,270,335,346-349,355-359,474,479-480,518,541-549,745,772,…"
sequence-gap,case,ДАКрО-Р224-1ДОД,1 missing in 1..84: 72
sequence-gap,case,ДАКрО-Р224-4,30 missing in 1..68: 6-35
sequence-gap,case,ДАКрО-Р2786-1,1 missing in 1..830: 176
sequence-gap,case,ДАКрО-Р6212-1,"14 missing in 1..581: 3,6,15,17-19,28,30-32,105,375,458,553"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536254,"parsed ""ДАКрО-(п-2_2-2_11+++п-2_2-2_11+++п-2_2-2_11)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536257,"parsed ""ДАКрО-(п-2_2-2_8+++п-2_2-2_8+++п-2_2-2_8)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536261,"parsed ""ДАКрО-(п-2_2-2_6+++п-2_2-2_6+++п-2_2-2_6)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=122804179,"parsed ""ДАКрО-(п-1-1-2-4+++п-1-1-2-4+++п-1-1-2-4)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536253,"parsed ""ДАКрО-(п-2_2-2_12+++п-2_2-2_12+++п-2_2-2_12)"" does not single out one of 10 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=122804153,"parsed ""ДАКрО-(п-1-1-2-28+++п-1-1-2-28+++п-1-1-2-28)"" does not single out one of 13 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=122804180,"parsed ""ДАКрО-(п-1-1-2-5+++п-1-1-2-5+++п-1-1-2-5)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536251,"parsed ""ДАКрО-(п-2_2-2_14+++п-2_2-2_14+++п-2_2-2_14)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536258,"parsed ""ДАКрО-(п-2_2-2_7+++п-2_2-2_7+++п-2_2-2_7)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536260,"parsed ""ДАКрО-(п-2_2-2_5+++п-2_2-2_5+++п-2_2-2_5)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536263,"parsed ""ДАКрО-(п-2_2-2_4+++п-2_2-2_4+++п-2_2-2_4)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=120536256,"parsed ""ДАКрО-(п-2_2-2_9+++п-2_2-2_9+++п-2_2-2_9)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=122804169,"parsed ""ДАКрО-(п-1-1-2-13+++п-1-1-2-13+++п-1-1-2-13)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=122804177,"parsed ""ДАКрО-(п-1-1-2-10+++п-1-1-2-10+++п-1-1-2-10)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=122804161,"parsed ""ДАКрО-(п-1-1-2-15+++п-1-1-2-15+++п-1-1-2-15)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=122804178,"parsed ""ДАКрО-(п-1-1-2-4а+++п-1-1-2-4а+++п-1-1-2-4а)"" does not single out one of 2 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=122804188,"parsed ""ДАКрО-(п-1-1-2-9+++п-1-1-2-9+++п-1-1-2-9)"" does not single out one of 6 candidate files"
