b1ebf9fc-1956-4ef6-b4d2-e50e081b0ed8	ЦДНТА-(Р-17-3-9-1-378+++Р-17-3-9-1-378+++Р-17-3-9-1-378)	file
0dffb67c-80b1-4b37-a70f-8e2d44445992	ЦДНТА-(Р-17-3-9-1-381+++Р-17-3-9-1-381+++Р-17-3-9-1-381)	file
df6c7dd3-1853-49d2-a83b-f3fa1663ba56	ЦДНТА-(Р-17-3-9-1-382+++Р-17-3-9-1-382+++Р-17-3-9-1-382)	file
86021287-376b-4807-8e3c-132ad2a928d0	ЦДНТА-(Р-17-3-9-1-403+++Р-17-3-9-1-403+++Р-17-3-9-1-403)	file
26342696-864b-438e-823e-488f464d173e	ЦДНТА-(Р-17-3-9-1-412+++Р-17-3-9-1-412+++Р-17-3-9-1-412)	file
fe63f57c-2360-4793-bf90-456256452f2a	ЦДНТА-(Р-17-3-9-1-415+++Р-17-3-9-1-415+++Р-17-3-9-1-415)	file
283552d7-517e-424a-977c-021f770ef0c9	ЦДНТА-(Р-17-3-9-1-416+++Р-17-3-9-1-416+++Р-17-3-9-1-416)	file
edcbd8ca-69d1-49f6-ba78-66b1007dfacb	ЦДНТА-(Р-17-3-9-1-424+++Р-17-3-9-1-424+++Р-17-3-9-1-424)	file
f71082f0-bcaf-46d2-8b39-c7a8abbfc2b7	ЦДНТА-(Р-17-3-9-1-436+++Р-17-3-9-1-436+++Р-17-3-9-1-436)	file
bd65afc4-ac39-4d6e-aa17-c486bc1bf13f	ЦДНТА-(Р-17-3-9-1-445+++Р-17-3-9-1-445+++Р-17-3-9-1-445)	file
9de5e37e-d05c-4f70-9636-8a7bff0a45ae	ЦДНТА-(Р-17-3-9-1-479+++Р-17-3-9-1-479+++Р-17-3-9-1-479)	file
3257ed8c-5f52-4fce-992c-c58dca202c17	ЦДНТА-(Р-17-3-9-1-524+++Р-17-3-9-1-524+++Р-17-3-9-1-524)	file
c65b5387-25c0-4db5-9c92-a7a108c76327	ЦДНТА-(Р-17-3-9-1-504+++Р-17-3-9-1-504+++Р-17-3-9-1-504)	file
e75a742b-4447-4954-a39e-85668c7991e9	ЦДНТА-(Р-17-3-9-340+++Р-17-3-9-340+++Р-17-3-9-340)	file
3dda5638-dd21-4e07-b463-9c915e828fb3	ЦДНТА-(Р-17-3-9-4-2590+++Р-17-3-9-4-2590+++Р-17-3-9-4-2590)	file
0b2d755d-ead0-44bb-b065-d600ea3f9815	ЦДНТА-(Р-17-3-9-4-2597+++Р-17-3-9-4-2597+++Р-17-3-9-4-2597)	file
ab06a767-a0da-48e4-8b4f-ed88d887d740	ЦДНТА-(Р-17-3-9-4-2592+++Р-17-3-9-4-2592+++Р-17-3-9-4-2592)	file
